"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043620","BP","GO:0043620","regulation of DNA-templated transcription in response to stress","8/284","55/28943",6.3594636122186e-08,1.2016206495287e-06,7.16276427902516e-07,"Ppp1r15a/Cebpb/Nfe2l2/Klf2/Atf3/Rbpj/Egr1/Tmbim6",8
"GO:0080164","BP","GO:0080164","regulation of nitric oxide metabolic process","9/284","77/28943",6.68955683129714e-08,1.2577032470384e-06,7.49706814295674e-07,"Il1b/Tnf/Icam1/Ptgs2/Sod2/Tlr4/Klf2/Jak2/Tlr2",9
"GO:0070664","BP","GO:0070664","negative regulation of leukocyte proliferation","10/284","103/28943",7.46550871296576e-08,1.38890959678921e-06,8.27917866639435e-07,"Cd274/Cebpb/Lilrb4a/Cd44/Slfn1/Lst1/Arg2/Bcl6/Lyn/Peli1",10
"GO:0038034","BP","GO:0038034","signal transduction in absence of ligand","9/284","78/28943",7.49768610068797e-08,1.38890959678921e-06,8.27917866639435e-07,"Il1b/Tnf/Mcl1/Bcl2a1b/Fas/Bcl2a1a/Bcl2a1d/Bcl2l11/Il1a",9
"GO:0097192","BP","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","9/284","78/28943",7.49768610068797e-08,1.38890959678921e-06,8.27917866639435e-07,"Il1b/Tnf/Mcl1/Bcl2a1b/Fas/Bcl2a1a/Bcl2a1d/Bcl2l11/Il1a",9
"GO:0050920","BP","GO:0050920","regulation of chemotaxis","14/284","231/28943",7.88512332448497e-08,1.45355517284043e-06,8.66452575835576e-07,"Il1b/Csf1/Dusp1/Nod2/C5ar1/Ninj1/Sema4d/Pla2g7/Adam17/Trem1/Cxcl10/Lyn/Ptprj/Il23a",14
"GO:0071347","BP","GO:0071347","cellular response to interleukin-1","9/284","79/28943",8.38959396405537e-08,1.53904250437695e-06,9.17410888251329e-07,"Il1b/Acod1/Irak2/Il1rn/Ccl3/Cebpb/Ccl4/Irf1/Egr1",9
"GO:1901216","BP","GO:1901216","positive regulation of neuron death","11/284","133/28943",8.76000392483134e-08,1.59922970202597e-06,9.53287993854008e-07,"Il1b/Tnf/Ccl3/Mcl1/Fas/Ctsz/Bcl2l11/Tlr4/Picalm/Pmaip1/Egr1",11
"GO:0033674","BP","GO:0033674","positive regulation of kinase activity","19/284","440/28943",8.85525800691289e-08,1.60884711577518e-06,9.59020857023967e-07,"Il1b/Pim1/Marcks/Tnf/Zeb2/Il1rn/Csf1/Nod2/Cass4/Tlr4/Adam17/Irgm1/Fgr/Lyn/Cdkn1a/Jak2/Egr1/Il23a/Igtp",19
"GO:0045860","BP","GO:0045860","positive regulation of protein kinase activity","17/284","363/28943",1.36768920398106e-07,2.47296531188728e-06,1.47411478041776e-06,"Il1b/Pim1/Marcks/Tnf/Zeb2/Il1rn/Csf1/Nod2/Cass4/Tlr4/Adam17/Irgm1/Cdkn1a/Jak2/Egr1/Il23a/Igtp",17
"GO:0032733","BP","GO:0032733","positive regulation of interleukin-10 production","7/284","41/28943",1.37475166997119e-07,2.47389836229577e-06,1.47467096427987e-06,"Isg15/Fcer1g/Cd274/Nod2/Tlr4/Tlr2/Il23a",7
"GO:0006809","BP","GO:0006809","nitric oxide biosynthetic process","9/284","85/28943",1.59440543633984e-07,2.84210289807936e-06,1.6941547337474e-06,"Il1b/Tnf/Icam1/Ptgs2/Sod2/Tlr4/Klf2/Jak2/Tlr2",9
"GO:0045824","BP","GO:0045824","negative regulation of innate immune response","9/284","85/28943",1.59440543633984e-07,2.84210289807936e-06,1.6941547337474e-06,"Acod1/Isg15/Tnfaip3/Clec2d/Parp14/Trafd1/Oas3/Stat2/Nmi",9
"GO:0001660","BP","GO:0001660","fever generation","5/284","14/28943",1.63534639404772e-07,2.88887591542934e-06,1.72203575410336e-06,"Il1b/Tnf/Il1rn/Ptgs2/Il1a",5
"GO:0061081","BP","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","7/284","42/28943",1.6359339663982e-07,2.88887591542934e-06,1.72203575410336e-06,"Mapkapk2/Fcer1g/Nod2/Tlr4/Casp4/Rigi/Tlr2",7
"GO:0032653","BP","GO:0032653","regulation of interleukin-10 production","8/284","62/28943",1.6641927649972e-07,2.91156687913167e-06,1.7355616555039e-06,"Isg15/Fcer1g/Cd274/Lilrb4a/Nod2/Tlr4/Tlr2/Il23a",8
"GO:0032655","BP","GO:0032655","regulation of interleukin-12 production","8/284","62/28943",1.6641927649972e-07,2.91156687913167e-06,1.7355616555039e-06,"Nod2/Mefv/Irf1/Ltb/Tlr4/Rel/Tlr2/Il23a",8
"GO:0070372","BP","GO:0070372","regulation of ERK1 and ERK2 cascade","16/284","326/28943",1.70928796534142e-07,2.96769290688295e-06,1.7690179303156e-06,"Il1b/Icam1/Ccl3/Dusp1/Ccl4/Cflar/Nod2/Cd44/Tlr4/Tnip1/Adam17/Il1a/Lyn/Atf3/Tlr2/Atp6v0c",16
"GO:0002702","BP","GO:0002702","positive regulation of production of molecular mediator of immune response","11/284","142/28943",1.71197950172131e-07,2.96769290688295e-06,1.7690179303156e-06,"Il1b/B2m/Nlrp3/Mapkapk2/Fcer1g/Rsad2/Nod2/Tlr4/Casp4/Rigi/Tlr2",11
"GO:1902107","BP","GO:1902107","positive regulation of leukocyte differentiation","13/284","210/28943",1.8067206001462e-07,3.10345324906931e-06,1.84994358101094e-06,"Nfkbiz/Tnf/Nlrp3/Ccl3/Csf1/Lilrb4a/Irf1/Ninj1/Bcl6/Egr3/Klf10/Il23a/Il15",13
"GO:1903708","BP","GO:1903708","positive regulation of hemopoiesis","13/284","210/28943",1.8067206001462e-07,3.10345324906931e-06,1.84994358101094e-06,"Nfkbiz/Tnf/Nlrp3/Ccl3/Csf1/Lilrb4a/Irf1/Ninj1/Bcl6/Egr3/Klf10/Il23a/Il15",13
"GO:0002761","BP","GO:0002761","regulation of myeloid leukocyte differentiation","11/284","143/28943",1.83867515899489e-07,3.14405132391026e-06,1.87414376768233e-06,"Tnf/Ccl3/Cebpb/Clec2d/Csf1/Lilrb4a/Ninj1/Lyn/Ubash3b/Klf10/Il23a",11
"GO:0051402","BP","GO:0051402","neuron apoptotic process","16/284","329/28943",1.93452595291748e-07,3.28370721912085e-06,1.95739152627919e-06,"Il1b/Tnf/Ccl3/Mcl1/Cebpb/Fas/Sod2/Ctsz/C5ar1/Bcl2l11/Pmaip1/Btg2/Jak2/Egr1/Retreg1/Tmbim6",16
"GO:0032735","BP","GO:0032735","positive regulation of interleukin-12 production","7/284","43/28943",1.93772614412265e-07,3.28370721912085e-06,1.95739152627919e-06,"Nod2/Irf1/Ltb/Tlr4/Rel/Tlr2/Il23a",7
"GO:0007596","BP","GO:0007596","blood coagulation","12/284","177/28943",2.02471145407745e-07,3.41579668971369e-06,2.03612899987112e-06,"Plek/Fcer1g/Slc7a11/Nfe2l2/Lilrb4a/Cd9/Tlr4/Emilin2/Lyn/Ubash3b/Jak2/Ptprj",12
"GO:0043523","BP","GO:0043523","regulation of neuron apoptotic process","15/284","290/28943",2.13514292465268e-07,3.56583295741204e-06,2.12556441522033e-06,"Il1b/Tnf/Ccl3/Mcl1/Cebpb/Fas/Sod2/Ctsz/C5ar1/Bcl2l11/Pmaip1/Btg2/Jak2/Egr1/Retreg1",15
"GO:0032613","BP","GO:0032613","interleukin-10 production","8/284","64/28943",2.14195311281432e-07,3.56583295741204e-06,2.12556441522033e-06,"Isg15/Fcer1g/Cd274/Lilrb4a/Nod2/Tlr4/Tlr2/Il23a",8
"GO:0032615","BP","GO:0032615","interleukin-12 production","8/284","64/28943",2.14195311281432e-07,3.56583295741204e-06,2.12556441522033e-06,"Nod2/Mefv/Irf1/Ltb/Tlr4/Rel/Tlr2/Il23a",8
"GO:0043525","BP","GO:0043525","positive regulation of neuron apoptotic process","9/284","88/28943",2.15648533660599e-07,3.57427986273422e-06,2.1305995477086e-06,"Il1b/Tnf/Ccl3/Mcl1/Fas/Ctsz/Bcl2l11/Pmaip1/Egr1",9
"GO:0001562","BP","GO:0001562","response to protozoan","7/284","44/28943",2.28509591184855e-07,3.75451193516334e-06,2.23803443997982e-06,"Gbp2/Gbp2b/Ier3/Gbp3/Gbp7/Batf/Irgm2",7
"GO:0050691","BP","GO:0050691","regulation of defense response to virus by host","7/284","44/28943",2.28509591184855e-07,3.75451193516334e-06,2.23803443997982e-06,"Il1b/Parp9/Rigi/Treml4/Zc3hav1/Il23a/Il15",7
"GO:0007599","BP","GO:0007599","hemostasis","12/284","180/28943",2.4292214062077e-07,3.94526747837663e-06,2.35174228874974e-06,"Plek/Fcer1g/Slc7a11/Nfe2l2/Lilrb4a/Cd9/Tlr4/Emilin2/Lyn/Ubash3b/Jak2/Ptprj",12
"GO:0050817","BP","GO:0050817","coagulation","12/284","180/28943",2.4292214062077e-07,3.94526747837663e-06,2.35174228874974e-06,"Plek/Fcer1g/Slc7a11/Nfe2l2/Lilrb4a/Cd9/Tlr4/Emilin2/Lyn/Ubash3b/Jak2/Ptprj",12
"GO:0050728","BP","GO:0050728","negative regulation of inflammatory response","11/284","147/28943",2.43251474586334e-07,3.94526747837663e-06,2.35174228874974e-06,"Acod1/Tnfaip3/Nlrp3/Zfp36/Tnfrsf1b/Ier3/Nod2/Mefv/Cd44/Socs3/Metrnl",11
"GO:0043254","BP","GO:0043254","regulation of protein-containing complex assembly","18/284","425/28943",2.58910194656452e-07,4.18128899831937e-06,2.49243282305357e-06,"Isg15/Plek/Tnf/Trim30a/Icam1/Gbp5/Fas/Mefv/Bcl2l11/Tlr4/Irgm1/Ikbke/Cdc42ep2/Msn/Lamp2/Tlr2/Rasip1/Igtp",18
"GO:0001503","BP","GO:0001503","ossification","18/284","426/28943",2.67974528494954e-07,4.29694435773696e-06,2.56137405483408e-06,"Srgn/Isg15/Tnf/Junb/Rsad2/Ptgs2/Cebpb/Csf1/Ifitm3/Fndc3b/Atp2b1/Sema4d/Snx10/Ifitm1/Fgr/Rbpj/Jund/Klf10",18
"GO:0032660","BP","GO:0032660","regulation of interleukin-17 production","7/284","45/28943",2.68345823875608e-07,4.29694435773696e-06,2.56137405483408e-06,"Nod2/Tlr4/Arg2/Jak2/Tlr2/Il23a/Il15",7
"GO:0046209","BP","GO:0046209","nitric oxide metabolic process","9/284","91/28943",2.88332484779036e-07,4.59750405054842e-06,2.74053527615872e-06,"Il1b/Tnf/Icam1/Ptgs2/Sod2/Tlr4/Klf2/Jak2/Tlr2",9
"GO:0046634","BP","GO:0046634","regulation of alpha-beta T cell activation","10/284","119/28943",2.93378670297613e-07,4.65831090359109e-06,2.77678175336971e-06,"Nfkbiz/Nlrp3/Cd274/Lilrb4a/Cd44/Irf1/Arg2/Bcl6/Jak2/Il23a",10
"GO:0032946","BP","GO:0032946","positive regulation of mononuclear cell proliferation","11/284","152/28943",3.40942209650789e-07,5.39088121452022e-06,3.21346103788896e-06,"Il1b/Cd274/Csf1/Tlr4/Il1a/Bcl6/Cdkn1a/Jak2/Peli1/Il23a/Il15",11
"GO:2001057","BP","GO:2001057","reactive nitrogen species metabolic process","9/284","93/28943",3.47842700555403e-07,5.47707318916195e-06,3.26483938240598e-06,"Il1b/Tnf/Icam1/Ptgs2/Sod2/Tlr4/Klf2/Jak2/Tlr2",9
"GO:0043409","BP","GO:0043409","negative regulation of MAPK cascade","12/284","187/28943",3.66554218907237e-07,5.747752669089e-06,3.42618924857606e-06,"Il1b/Dusp16/Dusp1/Rnf149/Lilrb4a/Tlr4/Tnip1/Dusp2/Lyn/Atf3/Ptprj/Dusp5",12
"GO:0050764","BP","GO:0050764","regulation of phagocytosis","10/284","123/28943",3.99672953208455e-07,6.24117392634194e-06,3.72031370102694e-06,"Il1b/Tnf/Fcer1g/Nod2/Fgr/Tgm2/Ptprj/Tlr2/Dock2/Il15",10
"GO:0034123","BP","GO:0034123","positive regulation of toll-like receptor signaling pathway","6/284","30/28943",4.12445804975723e-07,6.41412632511629e-06,3.82340923824149e-06,"Rsad2/Pik3ap1/Ninj1/Treml4/Tlr2/Peli1",6
"GO:0050672","BP","GO:0050672","negative regulation of lymphocyte proliferation","9/284","95/28943",4.17728300815551e-07,6.46965265894249e-06,3.85650804031613e-06,"Cd274/Cebpb/Lilrb4a/Cd44/Slfn1/Lst1/Arg2/Lyn/Peli1",9
"GO:0032620","BP","GO:0032620","interleukin-17 production","7/284","48/28943",4.24590471163997e-07,6.54909138991325e-06,3.90386083046597e-06,"Nod2/Tlr4/Arg2/Jak2/Tlr2/Il23a/Il15",7
"GO:0042113","BP","GO:0042113","B cell activation","18/284","440/28943",4.29239995717641e-07,6.59389408055677e-06,3.93056735488127e-06,"Tnfaip3/Fas/Lilrb4a/Nod2/Samsn1/Tlr4/Adam17/Bcl6/Lyn/Rbpj/Cdkn1a/St3gal1/Themis2/Ptprj/Dclre1c/Tpd52/Batf/Peli1",18
"GO:0042509","BP","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","8/284","70/28943",4.34197820861041e-07,6.64305087058249e-06,3.95986932300289e-06,"Parp14/Irf1/Parp9/Socs3/Lyn/Jak2/Il23a/Il15",8
"GO:0070371","BP","GO:0070371","ERK1 and ERK2 cascade","16/284","350/28943",4.4314987685669e-07,6.75267493807029e-06,4.02521535005652e-06,"Il1b/Icam1/Ccl3/Dusp1/Ccl4/Cflar/Nod2/Cd44/Tlr4/Tnip1/Adam17/Il1a/Lyn/Atf3/Tlr2/Atp6v0c",16
"GO:0032945","BP","GO:0032945","negative regulation of mononuclear cell proliferation","9/284","96/28943",4.57019486824515e-07,6.90830656283937e-06,4.11798611286089e-06,"Cd274/Cebpb/Lilrb4a/Cd44/Slfn1/Lst1/Arg2/Lyn/Peli1",9
"GO:0070555","BP","GO:0070555","response to interleukin-1","9/284","96/28943",4.57019486824515e-07,6.90830656283937e-06,4.11798611286089e-06,"Il1b/Acod1/Irak2/Il1rn/Ccl3/Cebpb/Ccl4/Irf1/Egr1",9
"GO:0034134","BP","GO:0034134","toll-like receptor 2 signaling pathway","5/284","17/28943",4.93409260301022e-07,7.39918093126017e-06,4.41059238531407e-06,"Acod1/Pik3ap1/Nod2/Lyn/Tlr2",5
"GO:2000318","BP","GO:2000318","positive regulation of T-helper 17 type immune response","5/284","17/28943",4.93409260301022e-07,7.39918093126017e-06,4.41059238531407e-06,"Nfkbiz/Nlrp3/Clec4n/Jak2/Il23a",5
"GO:0052547","BP","GO:0052547","regulation of peptidase activity","18/284","445/28943",5.05534631369087e-07,7.54663486792643e-06,4.49848849385456e-06,"Tnf/Nlrp3/Ptgs2/Fas/Cflar/Mefv/Cd44/Ctsb/Bcl2a1d/Bcl2l11/Picalm/Pmaip1/Lyn/Stfa2l1/Jak2/Cstb/Psmb8/Asph",18
"GO:0032647","BP","GO:0032647","regulation of interferon-alpha production","6/284","31/28943",5.07236109143507e-07,7.54663486792643e-06,4.49848849385456e-06,"Irf7/Ifih1/Tlr4/Rigi/Zc3hav1/Nmi",6
"GO:1901222","BP","GO:1901222","regulation of NIK/NF-kappaB signaling","9/284","98/28943",5.45303496895786e-07,8.08118397948696e-06,4.81712893026618e-06,"Il1b/Tnf/Nlrp3/Birc3/Nod2/Cd14/Tlr4/Nmi/Tlr2",9
"GO:0002708","BP","GO:0002708","positive regulation of lymphocyte mediated immunity","11/284","160/28943",5.70061296679271e-07,8.41508453183971e-06,5.01616437045082e-06,"Il1b/B2m/H2-D1/Tnf/Nlrp3/H2-K1/Fcer1g/Rsad2/Nod2/H2-Q4/Il23a",11
"GO:0002690","BP","GO:0002690","positive regulation of leukocyte chemotaxis","9/284","99/28943",5.94730982582008e-07,8.7450909851261e-06,5.21287856942657e-06,"Il1b/Csf1/C5ar1/Pla2g7/Adam17/Trem1/Cxcl10/Ptprj/Il23a",9
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","11/284","161/28943",6.06601290188074e-07,8.88506308380129e-06,5.2963148143716e-06,"Acod1/Tnf/Trim30a/Birc3/Ier3/Nfe2l2/Cflar/Sod2/Tlr4/Arg2/Cdkn1a",11
"GO:0007259","BP","GO:0007259","receptor signaling pathway via JAK-STAT","12/284","198/28943",6.75226536564479e-07,9.85020369535897e-06,5.87162738905257e-06,"Parp14/Irf1/Parp9/Socs3/Lyn/Il10ra/Stat2/Jak2/Csf2rb/Il10rb/Il23a/Il15",12
"GO:0044406","BP","GO:0044406","adhesion of symbiont to host","5/284","18/28943",6.77706525745788e-07,9.85020369535897e-06,5.87162738905257e-06,"Icam1/Gbp2/Gbp2b/Gbp3/Gbp7",5
"GO:0007260","BP","GO:0007260","tyrosine phosphorylation of STAT protein","8/284","75/28943",7.43786260940455e-07,1.06795975166077e-05,6.36602239120358e-06,"Parp14/Irf1/Parp9/Socs3/Lyn/Jak2/Il23a/Il15",8
"GO:0050688","BP","GO:0050688","regulation of defense response to virus","8/284","75/28943",7.43786260940455e-07,1.06795975166077e-05,6.36602239120358e-06,"Il1b/Fgl2/Parp9/Rigi/Treml4/Zc3hav1/Il23a/Il15",8
"GO:0010934","BP","GO:0010934","macrophage cytokine production","7/284","52/28943",7.46074026034513e-07,1.06795975166077e-05,6.36602239120358e-06,"Il1b/Nlrp3/Mapkapk2/Nod2/Tlr4/Casp4/Tlr2",7
"GO:0046596","BP","GO:0046596","regulation of viral entry into host cell","7/284","52/28943",7.46074026034513e-07,1.06795975166077e-05,6.36602239120358e-06,"Ifitm2/Trim30a/Ifitm3/Ly6e/Ifitm1/Trim30b/Trim30c",7
"GO:0002828","BP","GO:0002828","regulation of type 2 immune response","6/284","33/28943",7.50553690531881e-07,1.07031788547924e-05,6.38007903768908e-06,"Nlrp3/Rsad2/Nod2/Irf1/Arg2/Bcl6",6
"GO:0050868","BP","GO:0050868","negative regulation of T cell activation","10/284","134/28943",8.83790499173458e-07,1.25558056254756e-05,7.48441499102177e-06,"Cd274/Cebpb/Lilrb4a/Cd44/Slfn1/Fgl2/Irf1/Arg2/Bcl6/Peli1",10
"GO:0032607","BP","GO:0032607","interferon-alpha production","6/284","34/28943",9.03911396732693e-07,1.27935624279133e-05,7.6261399132977e-06,"Irf7/Ifih1/Tlr4/Rigi/Zc3hav1/Nmi",6
"GO:0002437","BP","GO:0002437","inflammatory response to antigenic stimulus","8/284","77/28943",9.12093375930234e-07,1.28611972673148e-05,7.66645649839239e-06,"Tnf/Icam1/Fcer1g/Il1rn/Lilrb4a/Nod2/Rbpj/Il36g",8
"GO:0097696","BP","GO:0097696","receptor signaling pathway via STAT","12/284","205/28943",9.75637927464358e-07,1.37060807728171e-05,8.17008477704452e-06,"Parp14/Irf1/Parp9/Socs3/Lyn/Il10ra/Stat2/Jak2/Csf2rb/Il10rb/Il23a/Il15",12
"GO:0010506","BP","GO:0010506","regulation of autophagy","14/284","285/28943",1.00723179098196e-06,1.40529134008427e-05,8.3768289237764e-06,"Tnfaip3/Trim30a/Mcl1/Nod2/Mefv/Bcl2l11/Trim30b/Irgm1/Chmp4b/Il10ra/Trim30c/Tlr2/Rasip1/Igtp",14
"GO:2000514","BP","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","8/284","78/28943",1.00776383477861e-06,1.40529134008427e-05,8.3768289237764e-06,"Nfkbiz/Nlrp3/Cd274/Cd44/Irf1/Arg2/Bcl6/Il23a",8
"GO:0010950","BP","GO:0010950","positive regulation of endopeptidase activity","11/284","170/28943",1.04038002668298e-06,1.44543975030698e-05,8.61615037578011e-06,"Tnf/Nlrp3/Fas/Cflar/Mefv/Bcl2l11/Picalm/Pmaip1/Lyn/Jak2/Asph",11
"GO:0045672","BP","GO:0045672","positive regulation of osteoclast differentiation","6/284","35/28943",1.08198107379545e-06,1.49773131057619e-05,8.92785617089745e-06,"Tnf/Ccl3/Csf1/Ninj1/Klf10/Il23a",6
"GO:0050870","BP","GO:0050870","positive regulation of T cell activation","13/284","246/28943",1.0931383373678e-06,1.50765320325288e-05,8.98699977705372e-06,"Il1b/B2m/Nfkbiz/Nlrp3/Cd274/Lilrb4a/Irf1/Il1a/Bcl6/Egr3/Jak2/Il23a/Il15",13
"GO:0070527","BP","GO:0070527","platelet aggregation","7/284","55/28943",1.10360313573061e-06,1.51655136360945e-05,9.04004099698949e-06,"Plek/Slc7a11/Cd9/Emilin2/Lyn/Ubash3b/Jak2",7
"GO:0034122","BP","GO:0034122","negative regulation of toll-like receptor signaling pathway","6/284","36/28943",1.28773117745848e-06,1.76316526073028e-05,1.05100866505002e-05,"Acod1/Tnfaip3/Trim30a/Pik3ap1/Nod2/Lyn",6
"GO:0032088","BP","GO:0032088","negative regulation of NF-kappaB transcription factor activity","8/284","81/28943",1.34777634421565e-06,1.83871725804727e-05,1.0960446044543e-05,"Nfkbia/Acod1/Tnfaip3/Nlrp3/Irak2/Erbin/Nod2/Peli1",8
"GO:0034113","BP","GO:0034113","heterotypic cell-cell adhesion","7/284","57/28943",1.41397659223727e-06,1.91520342009485e-05,1.14163739195916e-05,"Il1b/Tnfaip3/Tnf/Il1rn/Cd44/Ninj1/Itgb1",7
"GO:0052372","BP","GO:0052372","modulation by symbiont of entry into host","7/284","57/28943",1.41397659223727e-06,1.91520342009485e-05,1.14163739195916e-05,"Ifitm2/Trim30a/Ifitm3/Ly6e/Ifitm1/Trim30b/Trim30c",7
"GO:0002711","BP","GO:0002711","positive regulation of T cell mediated immunity","8/284","82/28943",1.48089467752886e-06,1.99625805921391e-05,1.18995341199086e-05,"Il1b/B2m/H2-D1/Nlrp3/H2-K1/Rsad2/H2-Q4/Il23a",8
"GO:0031331","BP","GO:0031331","positive regulation of cellular catabolic process","17/284","431/28943",1.48438347350915e-06,1.99625805921391e-05,1.18995341199086e-05,"Il1b/Tnf/Zfp36/Trim30a/Tnfrsf1b/Nod2/Mefv/Bcl2l11/Rnf19b/Trim30b/Irgm1/Trim30c/Zc3hav1/Btg2/Prr5l/Tlr2/Igtp",17
"GO:0002724","BP","GO:0002724","regulation of T cell cytokine production","6/284","37/28943",1.52436892659134e-06,2.04276247290378e-05,1.2176743198602e-05,"Il1b/B2m/Nlrp3/Rsad2/Tnfrsf1b/Lilrb4a",6
"GO:0031098","BP","GO:0031098","stress-activated protein kinase signaling cascade","13/284","254/28943",1.56182515625346e-06,2.08556087119499e-05,1.24318610168585e-05,"Il1b/Gadd45b/Tnf/Dusp16/Mapkapk2/Zfp36/Dusp1/Fas/Nod2/Tlr4/Traf1/Il1a/Lyn",13
"GO:0044546","BP","GO:0044546","NLRP3 inflammasome complex assembly","5/284","21/28943",1.57117770395508e-06,2.09066216311488e-05,1.24622694086874e-05,"Nlrp3/Trim30a/Gbp5/Mefv/Tlr4",5
"GO:0032757","BP","GO:0032757","positive regulation of interleukin-8 production","7/284","58/28943",1.59465564290402e-06,2.11445742966115e-05,1.26041110833411e-05,"Il1b/Tnf/Nod2/Cd14/Tlr4/Rigi/Tlr2",7
"GO:0008625","BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","8/284","83/28943",1.62504555229004e-06,2.13973768017564e-05,1.27548046282806e-05,"Tnfaip3/Tnf/Icam1/Fas/Cflar/Trps1/Pmaip1/Atf3",8
"GO:0032722","BP","GO:0032722","positive regulation of chemokine production","8/284","83/28943",1.62504555229004e-06,2.13973768017564e-05,1.27548046282806e-05,"Il1b/Tnf/Nod2/Tlr4/Adam17/Oas3/Egr1/Tlr2",8
"GO:0002526","BP","GO:0002526","acute inflammatory response","9/284","112/28943",1.68941728858168e-06,2.21677358803825e-05,1.32140094940234e-05,"Il1b/Tnf/Nlrp3/Icam1/Fcer1g/Il1rn/Ptgs2/Trem1/Il1a",9
"GO:0071622","BP","GO:0071622","regulation of granulocyte chemotaxis","7/284","59/28943",1.79424968580993e-06,2.33952663186586e-05,1.39457305391093e-05,"Il1b/Csf1/Nod2/C5ar1/Trem1/Ptprj/Il23a",7
"GO:0050869","BP","GO:0050869","negative regulation of B cell activation","6/284","38/28943",1.79534988949749e-06,2.33952663186586e-05,1.39457305391093e-05,"Tnfaip3/Fas/Lilrb4a/Samsn1/Bcl6/Lyn",6
"GO:0010952","BP","GO:0010952","positive regulation of peptidase activity","11/284","180/28943",1.82339073757917e-06,2.3679015798322e-05,1.41148713272542e-05,"Tnf/Nlrp3/Fas/Cflar/Mefv/Bcl2l11/Picalm/Pmaip1/Lyn/Jak2/Asph",11
"GO:0002548","BP","GO:0002548","monocyte chemotaxis","7/284","60/28943",2.01430846375786e-06,2.60687386456881e-05,1.55393659424723e-05,"Ccl3/Dusp1/Ccl4/Ninj1/Pla2g7/Cxcl10/Lyn",7
"GO:0042832","BP","GO:0042832","defense response to protozoan","6/284","39/28943",2.1043874754812e-06,2.71415708868377e-05,1.61788726334822e-05,"Gbp2/Gbp2b/Gbp3/Gbp7/Batf/Irgm2",6
"GO:0032729","BP","GO:0032729","positive regulation of interferon-gamma production","8/284","86/28943",2.13127196298933e-06,2.73948188712132e-05,1.63298317250167e-05,"Il1b/Isg15/Tnf/Pde4b/Cd14/Tlr4/Jak2/Il23a",8
"GO:1903038","BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","10/284","148/28943",2.18838903999459e-06,2.80336345157273e-05,1.67106246051326e-05,"Cd274/Cebpb/Lilrb4a/Cd44/Slfn1/Fgl2/Irf1/Arg2/Bcl6/Peli1",10
"GO:0050671","BP","GO:0050671","positive regulation of lymphocyte proliferation","10/284","149/28943",2.325764861855e-06,2.96927885572636e-05,1.76996330169619e-05,"Il1b/Cd274/Tlr4/Il1a/Bcl6/Cdkn1a/Jak2/Peli1/Il23a/Il15",10
"GO:0002253","BP","GO:0002253","activation of immune response","17/284","448/28943",2.49963161545148e-06,3.18050770194988e-05,1.89587512212163e-05,"Il1b/Nfkbiz/Trim30a/Fcer1g/Pde4b/Lilrb4a/Lcp2/Nod2/Clec4n/C5ar1/Bcl2a1d/Tlr4/Fyb/Lyn/Themis2/Ptprj/Tlr2",17
"GO:0031649","BP","GO:0031649","heat generation","5/284","23/28943",2.55665074654314e-06,3.24214200375386e-05,1.93261483490014e-05,"Il1b/Tnf/Il1rn/Ptgs2/Il1a",5
"GO:0033002","BP","GO:0033002","muscle cell proliferation","13/284","266/28943",2.60115803086666e-06,3.28755056810873e-05,1.95968251577351e-05,"Pim1/Ptafr/Tnfaip3/Tnf/Ptgs2/Cflar/Sod2/Tlr4/Rbpj/Cdkn1a/Jak2/Egr1/Il15",13
"GO:0045580","BP","GO:0045580","regulation of T cell differentiation","11/284","188/28943",2.78290282368466e-06,3.50552992356811e-05,2.08961826059129e-05,"Nfkbiz/Nlrp3/Fas/Lilrb4a/Cd44/Fgl2/Irf1/Bcl6/Egr3/Il23a/Il15",11
"GO:0070374","BP","GO:0070374","positive regulation of ERK1 and ERK2 cascade","12/284","227/28943",2.8300074542938e-06,3.53852703739278e-05,2.10928757538768e-05,"Il1b/Icam1/Ccl3/Ccl4/Cflar/Nod2/Cd44/Tlr4/Adam17/Il1a/Tlr2/Atp6v0c",12
"GO:0032621","BP","GO:0032621","interleukin-18 production","4/284","11/28943",2.83718891857638e-06,3.53852703739278e-05,2.10928757538768e-05,"Nlrp3/Gbp5/Nod2/Tlr2",4
"GO:0090713","BP","GO:0090713","immunological memory process","4/284","11/28943",2.83718891857638e-06,3.53852703739278e-05,2.10928757538768e-05,"Fgl2/Bcl6/St3gal1/Il23a",4
"GO:0045862","BP","GO:0045862","positive regulation of proteolysis","15/284","357/28943",2.88265782331237e-06,3.58340918233469e-05,2.13604146187274e-05,"Il1b/Tnf/Nlrp3/Tnfrsf1b/Fas/Cflar/Mefv/Bcl2l11/Rnf19b/Tnip1/Picalm/Pmaip1/Lyn/Jak2/Asph",15
