"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030100","BP","GO:0030100","regulation of endocytosis","16/617","236/28943",5.24885819057967e-05,0.00138563788187152,0.00100122728490826,"Cd177/Abca13/Lrrk2/Insr/Mctp1/Nedd4/Unc119/Stap1/Ppp3ca/Arrb2/Trf/Plcg2/Cbl/Numb/Mkln1/Nckap1l",16
"GO:0010466","BP","GO:0010466","negative regulation of peptidase activity","17/617","262/28943",5.36231792764739e-05,0.00140745436641182,0.00101699133110554,"Ngp/Serpinb1a/Ltf/Thbs1/Gpi1/Mmp9/Mrtfa/Pi16/Timp2/Arrb2/Plaur/Tmed10/Gapdh/Birc6/Cstdc6/Grk2/Stfa3",17
"GO:0042098","BP","GO:0042098","T cell proliferation","16/617","237/28943",5.52016697516096e-05,0.00144060586146058,0.00104094577245892,"Cd55/Satb1/Anxa1/Vsir/Itgam/Dock8/Sos2/Tnfsf13b/Ppp3ca/Coro1a/Prkar1a/Tmem131l/Rac2/Itgb2/Nckap1l/Cd24a",16
"GO:0046651","BP","GO:0046651","lymphocyte proliferation","20/617","344/28943",5.7549901595734e-05,0.00149335454879385,0.00107906065492001,"Cd55/Satb1/Anxa1/Vsir/Itgam/Dock8/Sos2/Tnfsf13b/Ppp3ca/Tirap/Coro1a/Pkn1/Prkar1a/Tmem131l/Rac2/Itgb2/Vav3/Nckap1l/Plcl2/Cd24a",20
"GO:1901339","BP","GO:1901339","regulation of store-operated calcium channel activity","4/617","11/28943",5.99087064762075e-05,0.00154578001399344,0.00111694198514963,"Cracr2a/Stim2/Stim1/Plcg2",4
"GO:0045017","BP","GO:0045017","glycerolipid biosynthetic process","15/617","214/28943",6.12432829718313e-05,0.0015713374906312,0.00113540917869126,"Dgkg/Far1/Pld1/Dgat1/Ttc7b/Agpat2/Cds2/Dgkh/Sik1/Abhd5/Lpgat1/Pik3cb/Acsl1/Plcg2/Plscr1",15
"GO:0001933","BP","GO:0001933","negative regulation of protein phosphorylation","20/617","346/28943",6.23397263796054e-05,0.00158562764727927,0.00114573488855301,"Lrrk2/Insr/Hhex/Macroh2a1/Hspa4/Xdh/Prkar2b/Rassf2/Stk38/Arrb2/Pik3cb/Pkn1/Prkar1a/Niban1/Cbl/Nlrp12/Chp1/Pde4d/Grk2/Gnaq",20
"GO:0000910","BP","GO:0000910","cytokinesis","14/617","190/28943",6.24946302847097e-05,0.00158562764727927,0.00114573488855301,"Septin1/Sptbn1/Exoc6/Myh9/Exoc2/Exoc3/Septin9/Unc119/Dstn/Cdc14a/Actr3/Setd2/Birc6/Anxa11",14
"GO:1901880","BP","GO:1901880","negative regulation of protein depolymerization","9/617","82/28943",6.29944546348651e-05,0.0015894788636322,0.00114851768118815,"Sptbn1/Clasp1/Add3/Svil/Twf2/Capza1/Arpc2/Gsn/Mtpn",9
"GO:0051650","BP","GO:0051650","establishment of vesicle localization","14/617","192/28943",6.9977151316887e-05,0.00175596511024298,0.00126881647992158,"Cep19/Lrrk2/Wipi1/Myo5a/Exoc6/Clasp1/Trappc2l/Exoc2/Exoc3/Rab27a/Ap1s2/Tmed10/Trak2/Chp1",14
"GO:0009119","BP","GO:0009119","ribonucleoside metabolic process","6/617","34/28943",7.40945609935241e-05,0.00184912491834658,0.00133613142775207,"Cdadc1/Nt5e/Acpp/Nt5c2/Pcmt1/Xdh",6
"GO:0032943","BP","GO:0032943","mononuclear cell proliferation","20/617","351/28943",7.58993691459949e-05,0.00188387184179217,0.00136123868577056,"Cd55/Satb1/Anxa1/Vsir/Itgam/Dock8/Sos2/Tnfsf13b/Ppp3ca/Tirap/Coro1a/Pkn1/Prkar1a/Tmem131l/Rac2/Itgb2/Vav3/Nckap1l/Plcl2/Cd24a",20
"GO:0071248","BP","GO:0071248","cellular response to metal ion","13/617","170/28943",7.7749163033488e-05,0.00191935366256184,0.00138687696221898,"Lrrk2/Stk39/Cpne3/Slc25a24/Mapk3/Mmp9/Trf/Plcg2/Gsn/Braf/Alox5ap/Trpm2/Iqgap1",13
"GO:0050729","BP","GO:0050729","positive regulation of inflammatory response","12/617","148/28943",8.31059579072013e-05,0.00204056403097951,0.00147446054351486,"Mmp8/Lrrk2/S100a8/S100a9/Ets1/Stap1/Pde2a/Adam8/Plcg2/Alox5ap/Gpsm3/Cd24a",12
"GO:0002688","BP","GO:0002688","regulation of leukocyte chemotaxis","11/617","126/28943",8.40132834874008e-05,0.00204089715790936,0.00147470125270438,"Stk39/Mtus1/Thbs1/Mapk3/Mcu/Stap1/Mospd2/Tirap/Gpsm3/Rac2/Nckap1l",11
"GO:0051261","BP","GO:0051261","protein depolymerization","11/617","126/28943",8.40132834874008e-05,0.00204089715790936,0.00147470125270438,"Sptbn1/Clasp1/Add3/Dstn/Svil/Twf2/Capza1/Wdr1/Arpc2/Gsn/Mtpn",11
"GO:0018209","BP","GO:0018209","peptidyl-serine modification","20/617","354/28943",8.52373123216764e-05,0.00205967621890527,0.0014882705326007,"Lrrk2/Mapk13/Stk39/Srpk2/Lmtk2/Mapk3/Hipk1/Hipk2/Rassf2/Vrk1/Stk38/Prkcb/Arrb2/Map3k1/Mapk14/Pkn1/Braf/Pde4d/Grk2/Stk4",20
"GO:0071706","BP","GO:0071706","tumor necrosis factor superfamily cytokine production","14/617","196/28943",8.73143693689605e-05,0.00207661139861928,0.00150050746998984,"Mmp8/Lrrk2/Ltf/Thbs1/Vsir/Adam8/Clec4a2/Tirap/Arrb2/Mapk14/Cd84/Plcg2/Cd33/Cd24a",14
"GO:2001257","BP","GO:2001257","regulation of cation channel activity","14/617","196/28943",8.73143693689605e-05,0.00207661139861928,0.00150050746998984,"Cracr2a/Myo5a/Stim2/Nos1ap/Mmp9/Slmap/Stim1/Ppp3ca/Oprm1/Snx27/Plcg2/Sri/Pde4d/Nedd4l",14
"GO:0042278","BP","GO:0042278","purine nucleoside metabolic process","6/617","35/28943",8.78229238011237e-05,0.00207661139861928,0.00150050746998984,"Nt5e/Acpp/Nt5c2/Pcmt1/Xdh/Gda",6
"GO:0042989","BP","GO:0042989","sequestering of actin monomers","4/617","12/28943",8.83476799690515e-05,0.00207661139861928,0.00150050746998984,"Tmsb4x/Twf2/Gsn/Pfn1",4
"GO:0034763","BP","GO:0034763","negative regulation of transmembrane transport","12/617","149/28943",8.86663504993999e-05,0.00207661139861928,0.00150050746998984,"Stk39/Thbs1/Grk6/Nedd4/Mmp9/Ppp3ca/Prkcb/Snx27/Sri/Oaz1/Nedd4l/Grk2",12
"GO:0043467","BP","GO:0043467","regulation of generation of precursor metabolites and energy","12/617","149/28943",8.86663504993999e-05,0.00207661139861928,0.00150050746998984,"Insr/Myo5a/Alox5/Macroh2a1/Ppp1ca/Hdac4/Pde2a/Cox7a2l/Hsd11b1/Ifnlr1/Ppp1r3b/Ncor1",12
"GO:0045921","BP","GO:0045921","positive regulation of exocytosis","10/617","106/28943",9.1661565801973e-05,0.00212540855184806,0.00153576707271701,"Cd177/Itgb2l/Rab3d/Clasp1/Stxbp5/Exoc2/Rab27a/Itgam/Ap1g1/Itgb2",10
"GO:0022406","BP","GO:0022406","membrane docking","9/617","86/28943",9.16806404015915e-05,0.00212540855184806,0.00153576707271701,"Rab3d/Ncam1/Exoc6/Exoc2/Exoc3/Pdzd8/Esyt2/Chp1/Stx11",9
"GO:1904062","BP","GO:1904062","regulation of cation transmembrane transport","22/617","414/28943",9.4319153510614e-05,0.00217553320243926,0.00157198589184357,"Cracr2a/Stk39/Myo5a/Stim2/G6pdx/Alox5/Nedd4/Nos1ap/Mmp9/Flna/Slmap/Stim1/Ppp3ca/Oprm1/Coro1a/Snx27/Plcg2/Sri/Chp1/Pde4d/Lcn2/Nedd4l",22
"GO:0030048","BP","GO:0030048","actin filament-based movement","11/617","128/28943",9.68572223543195e-05,0.00222284891704612,0.0016061750440666,"Ccdc88c/Myo5a/Syne2/Myh9/Sun2/Flna/Myl6/Gsn/Sri/Pde4d/Wipf1",11
"GO:0008654","BP","GO:0008654","phospholipid biosynthetic process","15/617","223/28943",9.73805525518842e-05,0.00222368491752228,0.00160677911710609,"Dgkg/Far1/Pld1/Scp2/Ttc7b/Agpat2/Cds2/Dgkh/Abhd5/Lpgat1/Samd8/Pik3cb/Plcg2/Plscr1/Chp1",15
"GO:0009154","BP","GO:0009154","purine ribonucleotide catabolic process","6/617","36/28943",0.000103500823670632,0.00235168289404865,0.00169926725429396,"Nt5e/Nt5c2/Xdh/Pde2a/Gda/Nudt4",6
"GO:0006654","BP","GO:0006654","phosphatidic acid biosynthetic process","5/617","23/28943",0.000106013877249575,0.00239685830395451,0.0017319098758594,"Dgkg/Pld1/Agpat2/Dgkh/Abhd5",5
"GO:0010810","BP","GO:0010810","regulation of cell-substrate adhesion","15/617","225/28943",0.000107564166059644,0.0024199287999724,0.00174858003939324,"Triobp/Thbs1/Clasp1/Flna/Rin2/Rsu1/Pik3cb/Arpc2/Notch1/Braf/L1cam/Iqgap1/Rac2/Stk4/Utrn",15
"GO:0031349","BP","GO:0031349","positive regulation of defense response","18/617","305/28943",0.000110351044574701,0.0024564974713789,0.00177500364693461,"Mmp8/Lrrk2/S100a8/S100a9/Ets1/Mapk3/Hmgb2/Stap1/Pde2a/Adam8/Tirap/Plcg2/Ap1g1/Plscr1/Alox5ap/Gpsm3/Riok3/Cd24a",18
"GO:0048193","BP","GO:0048193","Golgi vesicle transport","17/617","278/28943",0.000110858650896145,0.0024564974713789,0.00177500364693461,"Cep19/Lrrk2/Sort1/Copg2/Wipi1/Myo5a/Sptbn1/Exoc6/Trappc2l/Exoc2/Atp2c1/Vamp5/Chic2/Rab6a/Tmed10/Ap1g1/Rab14",17
"GO:0043406","BP","GO:0043406","positive regulation of MAP kinase activity","11/617","130/28943",0.000111341137853171,0.0024564974713789,0.00177500364693461,"Lrrk2/Insr/Thbs1/Fgd4/Adam8/Tirap/Map3k1/Akap13/Iqgap1/Map2k4/Cd24a",11
"GO:0051592","BP","GO:0051592","response to calcium ion","11/617","130/28943",0.000111341137853171,0.0024564974713789,0.00177500364693461,"Thbs1/Cpne3/Slc25a24/Stim1/Ppp3ca/Plcg2/Braf/Alox5ap/Trpm2/Iqgap1/Anxa11",11
"GO:0006816","BP","GO:0006816","calcium ion transport","23/617","449/28943",0.000113860649259224,0.0025000076209946,0.001806442993055,"Cracr2a/Myo5a/Stim2/G6pdx/Camk2g/Atp2c1/Nos1ap/Zmpste24/Flna/Mcu/Epb41/Stim1/Ppp3ca/Prkcb/Arrb2/Coro1a/Itpr2/Cd84/Plcg2/Sri/Cd33/Pde4d/Trpm2",23
"GO:0051047","BP","GO:0051047","positive regulation of secretion","22/617","420/28943",0.000115966792141194,0.00253406861104705,0.00183105461275569,"Cd177/Gpr27/Itgb2l/Rab3d/S100a8/S100a9/Mpc2/Clasp1/Stxbp5/Exoc2/Rab27a/Mcu/Gabbr1/Itgam/Ppp3ca/Tmed10/Sri/Ap1g1/Cd33/Trpm2/Grk2/Itgb2",22
"GO:2001242","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","13/617","177/28943",0.000116994717764429,0.00254435655252451,0.00183848842201246,"Lrrk2/S100a8/S100a9/Fis1/Mmp9/Ralbp1/Mdm4/Gsdme/Pik3cb/Plaur/Vdac2/Plscr1/Spop",13
"GO:0046434","BP","GO:0046434","organophosphate catabolic process","12/617","154/28943",0.000121527840595697,0.00263041539336752,0.0019006723884635,"Nt5e/Pld1/Pnpla8/Plbd1/Nt5c2/Xdh/Pde2a/Ncf2/Smpdl3a/Plcg2/Gda/Nudt4",12
"GO:0019370","BP","GO:0019370","leukotriene biosynthetic process","4/617","13/28943",0.000125462878262478,0.00269008903767483,0.0019437910716722,"Mgst2/Lta4h/Alox5/Alox5ap",4
"GO:0043320","BP","GO:0043320","natural killer cell degranulation","4/617","13/28943",0.000125462878262478,0.00269008903767483,0.0019437910716722,"Rab27a/Coro1a/Ap1g1/Stx11",4
"GO:0031334","BP","GO:0031334","positive regulation of protein-containing complex assembly","14/617","203/28943",0.00012673179897556,0.0027045987192588,0.00195427540476331,"Mpp7/Slain2/Clip1/Fer/Tirap/Map3k1/Arpc2/Plcg2/Actr3/Asap1/Gda/Pfn1/Nckap1l/Cd24a",14
"GO:0007034","BP","GO:0007034","vacuolar transport","12/617","155/28943",0.000129222890011963,0.00274493459853318,0.00198342110250919,"Sort1/Fhip1b/Ncoa4/Nedd4/Vps36/Hook3/Trak2/Tmem50a/Snx27/Ap1g1/Lyst/Dennd3",12
"GO:0006112","BP","GO:0006112","energy reserve metabolic process","9/617","90/28943",0.00013059962214523,0.00276133552933919,0.00199527200499657,"Gyg/Insr/Pygl/Ppp1ca/Agl/Phkb/Gbe1/Ppp1r3b/Ugp2",9
"GO:0009251","BP","GO:0009251","glucan catabolic process","5/617","24/28943",0.000131573432953525,0.00276910538386521,0.00200088630758817,"Mgam/Pygl/Ppp1ca/Agl/Ppp1r3b",5
"GO:0032872","BP","GO:0032872","regulation of stress-activated MAPK cascade","14/617","204/28943",0.000133462632301809,0.00279598092533193,0.00202030590181637,"Mmp8/Cracr2a/Stk39/Mapk3/Fgd4/Xdh/Hipk2/Rassf2/Map3k3/Rap2a/Tirap/Map3k1/Ncor1/Map2k4",14
"GO:0097193","BP","GO:0097193","intrinsic apoptotic signaling pathway","18/617","310/28943",0.000135225934046613,0.00281998557438758,0.00203765106097636,"Aldh2/Lrrk2/E2f2/S100a8/S100a9/Hipk1/Fis1/Mmp9/Ralbp1/Mdm4/Gsdme/Hipk2/Ppp2r5c/Pik3cb/Plaur/Vdac2/Plscr1/Spop",18
"GO:0006644","BP","GO:0006644","phospholipid metabolic process","20/617","367/28943",0.00013853808017606,0.00287592460074575,0.0020780712026409,"Dgkg/Far1/Pld1/Pnpla8/Plbd1/Scp2/Ttc7b/Agpat2/Cds2/Dgkh/Abhd5/Lpgat1/Samd8/Smpdl3a/Pik3cb/Plcg2/Plscr1/Mtmr3/Chp1/Lyst",20
"GO:0032273","BP","GO:0032273","positive regulation of protein polymerization","9/617","91/28943",0.000142234720697367,0.00293930302907184,0.00212386687014168,"Slain2/Clip1/Fer/Map3k1/Arpc2/Actr3/Gda/Pfn1/Nckap1l",9
"GO:0007160","BP","GO:0007160","cell-matrix adhesion","15/617","233/28943",0.000158157800810166,0.00325363367702714,0.00235099433636733,"Itgb2l/Tesk2/Actn1/Thbs1/Clasp1/Itgam/Rin2/Adam8/Pik3cb/Tiam1/L1cam/Mkln1/Iqgap1/Itgb2/Utrn",15
"GO:0009167","BP","GO:0009167","purine ribonucleoside monophosphate metabolic process","6/617","39/28943",0.000164229496602511,0.00336339063221375,0.00243030196766047,"Nt5e/Nt5c2/Xdh/Ak2/Adss/Gda",6
"GO:2001233","BP","GO:2001233","regulation of apoptotic signaling pathway","21/617","401/28943",0.000165007050733655,0.00336421675966327,0.00243089890669778,"Lrrk2/Cdk11b/S100a8/Thbs1/S100a9/Hmgb2/Fis1/Mmp9/Ralbp1/Mdm4/Ppp1ca/Gsdme/Mrtfa/Arrb2/Pik3cb/Plaur/Vdac2/Plscr1/Spop/Birc6/Stk4",21
"GO:0016197","BP","GO:0016197","endosomal transport","15/617","234/28943",0.000165743107274849,0.00336421675966327,0.00243089890669778,"Lrrk2/Sort1/Cracr2a/Tbc1d10c/Lmtk2/Bltp1/Ap1s2/Vps36/Tmcc1/Rab6a/Tmem50a/Snx27/Itsn2/Lyst/Rab14",15
"GO:0001767","BP","GO:0001767","establishment of lymphocyte polarity","4/617","14/28943",0.000172690268207085,0.00345910725834105,0.00249946440826045,"Flot2/Myh9/Dock8/Gsn",4
"GO:0001768","BP","GO:0001768","establishment of T cell polarity","4/617","14/28943",0.000172690268207085,0.00345910725834105,0.00249946440826045,"Flot2/Myh9/Dock8/Gsn",4
"GO:1903671","BP","GO:1903671","negative regulation of sprouting angiogenesis","4/617","14/28943",0.000172690268207085,0.00345910725834105,0.00249946440826045,"E2f2/Thbs1/Alox5/Pik3cb",4
"GO:0030101","BP","GO:0030101","natural killer cell activation","10/617","115/28943",0.000180859016414545,0.00359958269815321,0.00260096844841375,"Itgb2l/Pglyrp1/Rab27a/Pbx1/Coro1a/Sp3/Ap1g1/Lyst/Stx11/Itgb2",10
"GO:0032410","BP","GO:0032410","negative regulation of transporter activity","9/617","94/28943",0.000182451489318729,0.00359958269815321,0.00260096844841375,"Stk39/Insr/Grk6/Nedd4/Mmp9/Ppp3ca/Snx27/Sri/Nedd4l",9
"GO:0009306","BP","GO:0009306","protein secretion","21/617","404/28943",0.00018264943028723,0.00359958269815321,0.00260096844841375,"Gpr27/Rab3d/Copg2/Ica1/Anxa1/Pam/Myo5a/Mpc2/Alox5/Dgat1/Stxbp5/Cyb5r4/Mcu/Ppp3ca/Oprm1/Tmed10/Sri/Ap1g1/Cd33/Trpm2/Lyst",21
"GO:0035592","BP","GO:0035592","establishment of protein localization to extracellular region","21/617","405/28943",0.000188888948109121,0.00359958269815321,0.00260096844841375,"Gpr27/Rab3d/Copg2/Ica1/Anxa1/Pam/Myo5a/Mpc2/Alox5/Dgat1/Stxbp5/Cyb5r4/Mcu/Ppp3ca/Oprm1/Tmed10/Sri/Ap1g1/Cd33/Trpm2/Lyst",21
"GO:0008277","BP","GO:0008277","regulation of G protein-coupled receptor signaling pathway","11/617","138/28943",0.000189201448945161,0.00359958269815321,0.00260096844841375,"Gpr27/Acpp/Zdhhc3/Mgll/Rgs18/Grk6/Usp33/Arrb2/Oprm1/Pde4d/Grk2",11
"GO:0010811","BP","GO:0010811","positive regulation of cell-substrate adhesion","11/617","138/28943",0.000189201448945161,0.00359958269815321,0.00260096844841375,"Triobp/Thbs1/Flna/Rin2/Rsu1/Arpc2/Braf/L1cam/Iqgap1/Stk4/Utrn",11
"GO:0032874","BP","GO:0032874","positive regulation of stress-activated MAPK cascade","11/617","138/28943",0.000189201448945161,0.00359958269815321,0.00260096844841375,"Mmp8/Cracr2a/Stk39/Fgd4/Xdh/Hipk2/Rassf2/Map3k3/Tirap/Map3k1/Map2k4",11
"GO:0006026","BP","GO:0006026","aminoglycan catabolic process","6/617","40/28943",0.000189757799052567,0.00359958269815321,0.00260096844841375,"Chil5/Chil3/Pglyrp1/Arsb/Ovgp1/Cemip2",6
"GO:0006195","BP","GO:0006195","purine nucleotide catabolic process","6/617","40/28943",0.000189757799052567,0.00359958269815321,0.00260096844841375,"Nt5e/Nt5c2/Xdh/Pde2a/Gda/Nudt4",6
"GO:0010591","BP","GO:0010591","regulation of lamellipodium assembly","6/617","40/28943",0.000189757799052567,0.00359958269815321,0.00260096844841375,"Hdac4/Twf2/Fer/Arpc2/Actr3/Rac2",6
"GO:0051647","BP","GO:0051647","nucleus localization","6/617","40/28943",0.000189757799052567,0.00359958269815321,0.00260096844841375,"Syne1/Syne2/Hhex/Sun2/Bltp1/Hook3",6
"GO:0051648","BP","GO:0051648","vesicle localization","14/617","211/28943",0.000189854495082652,0.00359958269815321,0.00260096844841375,"Cep19/Lrrk2/Wipi1/Myo5a/Exoc6/Clasp1/Trappc2l/Exoc2/Exoc3/Rab27a/Ap1s2/Tmed10/Trak2/Chp1",14
"GO:0071900","BP","GO:0071900","regulation of protein serine/threonine kinase activity","19/617","347/28943",0.000189949513959913,0.00359958269815321,0.00260096844841375,"Lrrk2/Insr/Ltf/Thbs1/Hhex/Fgd4/Macroh2a1/Prkar2b/Adam8/Stk38/Tirap/Pik3cb/Acsl1/Map3k1/Prkar1a/Akap13/Iqgap1/Map2k4/Cd24a",19
"GO:0030111","BP","GO:0030111","regulation of Wnt signaling pathway","18/617","319/28943",0.000192589482842269,0.00363452962041588,0.0026262202205764,"Lrrk2/Nxn/Ccdc88c/Hhex/Tle5/Ctnnd2/Cmah/Tiam1/Map3k1/Mapk14/Tmem170b/Pbxip1/Notch1/Kpna1/Mbd2/Tmem131l/Gnaq/Stk4",18
"GO:1901292","BP","GO:1901292","nucleoside phosphate catabolic process","8/617","75/28943",0.000196013091098952,0.0036794362353016,0.00265866861758162,"Nt5e/Nt5c2/Xdh/Pde2a/Ncf2/Smpdl3a/Gda/Nudt4",8
"GO:0045730","BP","GO:0045730","respiratory burst","5/617","26/28943",0.000196580346269671,0.0036794362353016,0.00265866861758162,"Insr/Cybb/Ncf2/Rac2/Cd24a",5
"GO:0022407","BP","GO:0022407","regulation of cell-cell adhesion","24/617","497/28943",0.000198129009525536,0.00369328647552296,0.00266867645483376,"Cd55/Flot2/Anxa1/Ets1/Vsir/Alox5/Dock8/Tnfsf13b/Adam19/Ppp3ca/Adam8/Capn1/Plaur/Coro1a/Mapk14/Prkar1a/Smarca2/Notch1/L1cam/Pde4d/Tmem131l/Itgb2/Nckap1l/Cd24a",24
"GO:0009060","BP","GO:0009060","aerobic respiration","13/617","187/28943",0.000202078385862058,0.00375159344809763,0.00271080761522272,"Ndufb7/Macroh2a1/Atp5k/Pde2a/Ndufa13/Cox7a2l/COX1/Ndufb11/Atp5j2/Uqcrh/Atp5pb/Cox4i1/COX2",13
"GO:0009116","BP","GO:0009116","nucleoside metabolic process","7/617","57/28943",0.00020298638264578,0.00375319356090397,0.002711963816725,"Cdadc1/Nt5e/Acpp/Nt5c2/Pcmt1/Xdh/Gda",7
"GO:0034767","BP","GO:0034767","positive regulation of ion transmembrane transport","14/617","213/28943",0.000209328897521772,0.00385485917331424,0.00278542484605584,"Cracr2a/Stk39/Myo5a/Stim2/G6pdx/Alox5/Flna/Stim1/Ppp3ca/Plcg2/Sri/Chp1/Lcn2/Nedd4l",14
"GO:0070304","BP","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","11/617","140/28943",0.000214641855097749,0.00393682470775671,0.00284465109165692,"Mmp8/Cracr2a/Stk39/Fgd4/Xdh/Hipk2/Rassf2/Map3k3/Tirap/Map3k1/Map2k4",11
"GO:0022411","BP","GO:0022411","cellular component disassembly","22/617","439/28943",0.000216432757691751,0.0039537936175129,0.00285691240153111,"Insr/Wipi1/Sptbn1/Clasp1/Add3/Ets1/Fis1/Zmpste24/Itgam/Dstn/Svil/Twf2/Vrk1/Scaf4/Capza1/Wdr1/Arpc2/Pbxip1/Bnip3l/Gsn/Mtpn/Cd24a",22
"GO:1904037","BP","GO:1904037","positive regulation of epithelial cell apoptotic process","6/617","41/28943",0.000218316247574154,0.00397231196283332,0.00287029329479964,"Sort1/Thbs1/Arrb2/Gsn/Spop/Stk4",6
"GO:0010639","BP","GO:0010639","negative regulation of organelle organization","20/617","380/28943",0.000219326694057309,0.0039748611577767,0.0028721352793219,"Lrrk2/Arhgef18/Sptbn1/Clasp1/Add3/Tmsb4x/Svil/Twf2/Capn1/Capza1/Arrb2/Coro1a/Map3k1/Arpc2/Arfgef1/Gsn/Atrx/Mtpn/Pfn1/Ssh2",20
"GO:0016050","BP","GO:0016050","vesicle organization","18/617","323/28943",0.000224269390787672,0.0040333522622177,0.00291439948879317,"Sort1/Anxa1/Fhip1b/Trappc2l/Rab27a/AU040320/Ap1s2/Mfsd14a/Tmcc1/Tmed10/Coro1a/Hook3/Ap1g1/Chp1/Lyst/Rab14/Stx11/Vav3",18
"GO:1903555","BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","13/617","189/28943",0.00022432044550105,0.0040333522622177,0.00291439948879317,"Mmp8/Lrrk2/Ltf/Thbs1/Vsir/Adam8/Clec4a2/Tirap/Arrb2/Cd84/Plcg2/Cd33/Cd24a",13
"GO:0071241","BP","GO:0071241","cellular response to inorganic substance","15/617","241/28943",0.000228239465731898,0.00408251336840559,0.00294992207482777,"Lrrk2/Stk39/Thbs1/Cpne3/Slc25a24/Mapk3/Mmp9/Trf/Plcg2/Gsn/Braf/Atrx/Alox5ap/Trpm2/Iqgap1",15
"GO:0071692","BP","GO:0071692","protein localization to extracellular region","21/617","411/28943",0.000230424011759968,0.00408251336840559,0.00294992207482777,"Gpr27/Rab3d/Copg2/Ica1/Anxa1/Pam/Myo5a/Mpc2/Alox5/Dgat1/Stxbp5/Cyb5r4/Mcu/Ppp3ca/Oprm1/Tmed10/Sri/Ap1g1/Cd33/Trpm2/Lyst",21
"GO:0031346","BP","GO:0031346","positive regulation of cell projection organization","22/617","441/28943",0.000230533342270702,0.00408251336840559,0.00294992207482777,"Nin/Tiam2/S100a9/Arsb/Flna/Septin9/Hdac4/Twf2/Clip1/Plxnc1/Dbnl/Tiam1/Arpc2/Braf/Actr3/L1cam/Numb/Pfn1/Lcn2/Iqgap1/Rac2/Cd24a",22
"GO:0009169","BP","GO:0009169","purine ribonucleoside monophosphate catabolic process","4/617","15/28943",0.000231524187084968,0.00408251336840559,0.00294992207482777,"Nt5e/Nt5c2/Xdh/Gda",4
"GO:0046085","BP","GO:0046085","adenosine metabolic process","4/617","15/28943",0.000231524187084968,0.00408251336840559,0.00294992207482777,"Nt5e/Acpp/Nt5c2/Xdh",4
"GO:0036336","BP","GO:0036336","dendritic cell migration","5/617","27/28943",0.000237050669612611,0.00414793259816396,0.00299719237441232,"Retnlg/Alox5/Dock8/Nlrp12/Trpm2",5
"GO:0046473","BP","GO:0046473","phosphatidic acid metabolic process","5/617","27/28943",0.000237050669612611,0.00414793259816396,0.00299719237441232,"Dgkg/Pld1/Agpat2/Dgkh/Abhd5",5
"GO:2000116","BP","GO:2000116","regulation of cysteine-type endopeptidase activity","15/617","243/28943",0.000249466643856609,0.00434392128541237,0.00313880889902799,"Ltf/S100a8/Thbs1/S100a9/Cyfip2/Gpi1/Fis1/Mmp9/Mrtfa/Xdh/Arrb2/Plaur/Gsn/Nlrp12/Grk2",15
"GO:0009126","BP","GO:0009126","purine nucleoside monophosphate metabolic process","6/617","42/28943",0.000250153557710412,0.00434392128541237,0.00313880889902799,"Nt5e/Nt5c2/Xdh/Ak2/Adss/Gda",6
"GO:0050832","BP","GO:0050832","defense response to fungus","7/617","59/28943",0.000252490016732555,0.0043514034204437,0.00314421530270729,"Camp/Ltf/Usp15/Clec4a2/Cotl1/Plcg2/Gapdh",7
"GO:0071622","BP","GO:0071622","regulation of granulocyte chemotaxis","7/617","59/28943",0.000252490016732555,0.0043514034204437,0.00314421530270729,"Thbs1/Mapk3/Mcu/Mospd2/Tirap/Rac2/Nckap1l",7
"GO:0034614","BP","GO:0034614","cellular response to reactive oxygen species","11/617","143/28943",0.000258196272291155,0.00443301644945003,0.00320318683669479,"Lrrk2/Mapk13/Anxa1/Mapk3/Mmp9/Stk26/Capn1/Fer/Hk3/Trpm2/Lcn2",11
"GO:0051091","BP","GO:0051091","positive regulation of DNA-binding transcription factor activity","16/617","271/28943",0.000259870175504165,0.00444504528661992,0.00321187857364698,"Itgb2l/Flot2/Anxa3/Ltf/Hdac4/Hipk2/Ppp3ca/Adam8/Prkcb/Fer/Tirap/Fosl1/Cd84/Plcg2/Mtpn/Itgb2",16
"GO:0002532","BP","GO:0002532","production of molecular mediator involved in inflammatory response","9/617","99/28943",0.000270320155849208,0.00456356748494638,0.00329751975045392,"Chil5/Chil3/Abcd2/Alox5/Mapk14/Pbxip1/Alox5ap/Gpsm3/Ywhaz",9
"GO:0002690","BP","GO:0002690","positive regulation of leukocyte chemotaxis","9/617","99/28943",0.000270320155849208,0.00456356748494638,0.00329751975045392,"Stk39/Thbs1/Mapk3/Mcu/Mospd2/Tirap/Gpsm3/Rac2/Nckap1l",9
"GO:1901019","BP","GO:1901019","regulation of calcium ion transmembrane transporter activity","9/617","99/28943",0.000270320155849208,0.00456356748494638,0.00329751975045392,"Cracr2a/Myo5a/Stim2/Nos1ap/Stim1/Ppp3ca/Plcg2/Sri/Pde4d",9
