"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010038","BP","GO:0010038","response to metal ion","8/144","296/28943",0.000123217076488621,0.00143663968166805,0.00085622240031376,"Crip1/Fn1/Mt1/Anxa5/CYTB/Hmox1/Cav1/Trf",8
"GO:0043393","BP","GO:0043393","regulation of protein binding","7/144","221/28943",0.00012478926714858,0.00144591129661574,0.000861748186985663,"Aplp2/Lrp1/Adam15/Dab2/Anxa2/Cav1/Apoe",7
"GO:0006633","BP","GO:0006633","fatty acid biosynthetic process","6/144","154/28943",0.000125360239824671,0.00144591129661574,0.000861748186985663,"Ltc4s/Tbxas1/Myo5a/Anxa1/Lpl/Fabp5",6
"GO:0016125","BP","GO:0016125","sterol metabolic process","6/144","154/28943",0.000125360239824671,0.00144591129661574,0.000861748186985663,"Aplp2/Abca1/Pmp22/Lrp1/Lipa/Apoe",6
"GO:0031099","BP","GO:0031099","regeneration","6/144","155/28943",0.000129880061342155,0.00149269299071091,0.000889629593103033,"Lrp1/Igf1/Gpx1/Cd9/Hmox1/Anxa1",6
"GO:0045773","BP","GO:0045773","positive regulation of axon extension","4/144","52/28943",0.000132151694902785,0.00150270019150941,0.000895593781338571,"Fn1/Lrp1/Nrp1/Apoe",4
"GO:0060251","BP","GO:0060251","regulation of glial cell proliferation","4/144","52/28943",0.000132151694902785,0.00150270019150941,0.000895593781338571,"Pmp22/Igf1/Atxn1/Vim",4
"GO:1900047","BP","GO:1900047","negative regulation of hemostasis","4/144","52/28943",0.000132151694902785,0.00150270019150941,0.000895593781338571,"Anxa2/Cd9/Anxa5/Apoe",4
"GO:0015908","BP","GO:0015908","fatty acid transport","5/144","98/28943",0.000133159291570749,0.00150882605730517,0.000899244734032261,"Cd36/Plin2/Anxa1/Fabp5/Apoe",5
"GO:0050819","BP","GO:0050819","negative regulation of coagulation","4/144","53/28943",0.0001423900158393,0.00160775814375743,0.000958207234937043,"Anxa2/Cd9/Anxa5/Apoe",4
"GO:1902652","BP","GO:1902652","secondary alcohol metabolic process","6/144","158/28943",0.000144219662004977,0.00162272332983223,0.000967126331148577,"Aplp2/Abca1/Pmp22/Idh1/Lrp1/Apoe",6
"GO:0031667","BP","GO:0031667","response to nutrient levels","9/144","387/28943",0.000144975730084854,0.00162554668785038,0.000968809023343495,"Glul/Rasal2/Gas6/Cfh/Plec/Plin2/Lpl/Spp1/Apoe",9
"GO:0046697","BP","GO:0046697","decidualization","3/144","21/28943",0.000150206402165104,0.0016710697067224,0.000995940272038276,"Ctsb/Ctsl/Tppp3",3
"GO:0090050","BP","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","3/144","21/28943",0.000150206402165104,0.0016710697067224,0.000995940272038276,"Nrp1/Hmox1/Anxa1",3
"GO:0050769","BP","GO:0050769","positive regulation of neurogenesis","8/144","305/28943",0.000151265055407709,0.0016710697067224,0.000995940272038276,"Fn1/Lrp1/Igf1/Nrp1/Atxn1/Vim/Trf/Apoe",8
"GO:0006692","BP","GO:0006692","prostanoid metabolic process","4/144","54/28943",0.000153190044587666,0.0016710697067224,0.000995940272038276,"Pdpn/Tbxas1/Anxa1/Fabp5",4
"GO:0006693","BP","GO:0006693","prostaglandin metabolic process","4/144","54/28943",0.000153190044587666,0.0016710697067224,0.000995940272038276,"Pdpn/Tbxas1/Anxa1/Fabp5",4
"GO:0010883","BP","GO:0010883","regulation of lipid storage","4/144","54/28943",0.000153190044587666,0.0016710697067224,0.000995940272038276,"Cd36/Trem2/Plin2/Lpl",4
"GO:0014904","BP","GO:0014904","myotube cell development","4/144","54/28943",0.000153190044587666,0.0016710697067224,0.000995940272038276,"Pmp22/Igf1/Gpx1/Plec",4
"GO:0071709","BP","GO:0071709","membrane assembly","4/144","54/28943",0.000153190044587666,0.0016710697067224,0.000995940272038276,"Psap/Sptbn1/Cav1/S100a10",4
"GO:0010977","BP","GO:0010977","negative regulation of neuron projection development","6/144","160/28943",0.000154456075241244,0.00167918800718352,0.00100077869519753,"Pmp22/Lrp1/Dab2/Nrp1/Vim/Apoe",6
"GO:0001655","BP","GO:0001655","urogenital system development","9/144","391/28943",0.000156547710328475,0.00169619707689236,0.00101091592492816,"Psap/Mtss1/Igf1/Cfh/Nrp1/Ap1b1/Ednrb/Anxa1/Spp1",9
"GO:0050920","BP","GO:0050920","regulation of chemotaxis","7/144","231/28943",0.000163935396671751,0.001765287018623,0.00105209281604498,"Fn1/St6gal1/Dusp3/Gas6/Trem2/Nrp1/Bst1",7
"GO:0010823","BP","GO:0010823","negative regulation of mitochondrion organization","4/144","55/28943",0.000164569952015817,0.001765287018623,0.00105209281604498,"Vat1/Igf1/Gpx1/Lmna",4
"GO:0070527","BP","GO:0070527","platelet aggregation","4/144","55/28943",0.000164569952015817,0.001765287018623,0.00105209281604498,"Fn1/Pdpn/Cfh/Cd9",4
"GO:0001938","BP","GO:0001938","positive regulation of endothelial cell proliferation","5/144","103/28943",0.000168271471153376,0.00179378914290362,0.00106907978750136,"Ecm1/Arg1/Igf1/Hmox1/Cav1",5
"GO:0050679","BP","GO:0050679","positive regulation of epithelial cell proliferation","7/144","232/28943",0.000168341927022031,0.00179378914290362,0.00106907978750136,"Glul/Ecm1/Arg1/Igf1/Hmox1/Cav1/Mmp12",7
"GO:0010885","BP","GO:0010885","regulation of cholesterol storage","3/144","22/28943",0.000173290171302509,0.00182835334836549,0.00108967969668049,"Cd36/Trem2/Lpl",3
"GO:0031579","BP","GO:0031579","membrane raft organization","3/144","22/28943",0.000173290171302509,0.00182835334836549,0.00108967969668049,"Pmp22/Cav1/S100a10",3
"GO:0071404","BP","GO:0071404","cellular response to low-density lipoprotein particle stimulus","3/144","22/28943",0.000173290171302509,0.00182835334836549,0.00108967969668049,"Cd36/Cd9/Lpl",3
"GO:0007229","BP","GO:0007229","integrin-mediated signaling pathway","5/144","104/28943",0.000176068737266949,0.00184556741539101,0.00109993910269289,"Fn1/Cd63/Adam15/Dab2/Nrp1",5
"GO:0046718","BP","GO:0046718","viral entry into host cell","5/144","104/28943",0.000176068737266949,0.00184556741539101,0.00109993910269289,"Ctsb/Ctsl/Gas6/Nrp1/Cav1",5
"GO:0002685","BP","GO:0002685","regulation of leukocyte migration","7/144","234/28943",0.000177442736558001,0.00184793115289207,0.00110134786581052,"Ecm1/Gas6/Trem2/Cd9/Bst1/Anxa1/Lgals3",7
"GO:0007204","BP","GO:0007204","positive regulation of cytosolic calcium ion concentration","7/144","234/28943",0.000177442736558001,0.00184793115289207,0.00110134786581052,"Cd36/Lrp1/Cacna1a/Ednrb/Cav1/Cxcl1/Cxcl3",7
"GO:0030324","BP","GO:0030324","lung development","7/144","236/28943",0.000186937559964934,0.00194053247731341,0.0011565372979834,"Igf1/Pdpn/Wwp1/Lipa/Atxn1/Klf2/Mmp12",7
"GO:0043536","BP","GO:0043536","positive regulation of blood vessel endothelial cell migration","4/144","57/28943",0.000189142837281463,0.00195711141598633,0.0011664181740627,"Igf1/Nrp1/Hmox1/Anxa1",4
"GO:0090201","BP","GO:0090201","negative regulation of release of cytochrome c from mitochondria","3/144","23/28943",0.000198558521752077,0.00204795295832751,0.00122055879430595,"Igf1/Gpx1/Lmna",3
"GO:0030323","BP","GO:0030323","respiratory tube development","7/144","239/28943",0.00020194627878644,0.00205437211865031,0.00122438454750609,"Igf1/Pdpn/Wwp1/Lipa/Atxn1/Klf2/Mmp12",7
"GO:0010257","BP","GO:0010257","NADH dehydrogenase complex assembly","4/144","58/28943",0.000202372890494763,0.00205437211865031,0.00122438454750609,"ND1/ND4/ND2/ND5",4
"GO:0032981","BP","GO:0032981","mitochondrial respiratory chain complex I assembly","4/144","58/28943",0.000202372890494763,0.00205437211865031,0.00122438454750609,"ND1/ND4/ND2/ND5",4
"GO:0042311","BP","GO:0042311","vasodilation","4/144","58/28943",0.000202372890494763,0.00205437211865031,0.00122438454750609,"Gpx1/Ednrb/Klf2/Apoe",4
"GO:0098754","BP","GO:0098754","detoxification","4/144","58/28943",0.000202372890494763,0.00205437211865031,0.00122438454750609,"Cd36/Mt1/Aldh2/Prdx1",4
"GO:0030003","BP","GO:0030003","cellular cation homeostasis","10/144","498/28943",0.00020447730430209,0.00206920743787461,0.00123322624441711,"Aplp2/Mt1/Myo5a/Hmox1/Cav1/Slc9a9/Trf/Spp1/Apoe/Ccl8",10
"GO:0002699","BP","GO:0002699","positive regulation of immune effector process","8/144","320/28943",0.000209604484458311,0.00211231349351071,0.00125891700800645,"Lamp1/Cd36/Arg1/Trem2/Fcgr3/Hmox1/Cxcl1/Anxa1",8
"GO:0044409","BP","GO:0044409","entry into host","5/144","108/28943",0.00021004981911853,0.00211231349351071,0.00125891700800645,"Ctsb/Ctsl/Gas6/Nrp1/Cav1",5
"GO:2001234","BP","GO:2001234","negative regulation of apoptotic signaling pathway","7/144","241/28943",0.000212481960347409,0.0021301151040435,0.00126952658387598,"Igf1/Dab2/Gpx1/Nrp1/Lmna/Hmox1/Lgals3",7
"GO:0015849","BP","GO:0015849","organic acid transport","8/144","322/28943",0.000218616770321601,0.0021780457179409,0.00129809273431956,"Cd36/Arg1/Cacna1a/Folr2/Plin2/Anxa1/Fabp5/Apoe",8
"GO:0030198","BP","GO:0030198","extracellular matrix organization","8/144","322/28943",0.000218616770321601,0.0021780457179409,0.00129809273431956,"Aplp2/Pmp22/Fn1/Pdpn/Anxa2/Cav1/Lgals3/Mmp12",8
"GO:0051017","BP","GO:0051017","actin filament bundle assembly","6/144","171/28943",0.000221495409172403,0.00219314531297475,0.00130709193688136,"Mtss1/Eps8/Rhoc/Nrp1/S100a10/Gas7",6
"GO:0061025","BP","GO:0061025","membrane fusion","6/144","171/28943",0.000221495409172403,0.00219314531297475,0.00130709193688136,"Ctsl/Gas6/Cd9/Folr2/Stxbp6/Anxa1",6
"GO:0043062","BP","GO:0043062","extracellular structure organization","8/144","323/28943",0.000223240781976337,0.00220364673742286,0.00131335067730347,"Aplp2/Pmp22/Fn1/Pdpn/Anxa2/Cav1/Lgals3/Mmp12",8
"GO:0010878","BP","GO:0010878","cholesterol storage","3/144","24/28943",0.000226098452471511,0.00221150401232012,0.00131803353192479,"Cd36/Trem2/Lpl",3
"GO:0034383","BP","GO:0034383","low-density lipoprotein particle clearance","3/144","24/28943",0.000226098452471511,0.00221150401232012,0.00131803353192479,"Cd36/Trem2/Anxa2",3
"GO:1990000","BP","GO:1990000","amyloid fibril formation","3/144","24/28943",0.000226098452471511,0.00221150401232012,0.00131803353192479,"Cd36/Trem2/Apoe",3
"GO:0045229","BP","GO:0045229","external encapsulating structure organization","8/144","324/28943",0.000227944764585145,0.00222219640134644,0.00132440608526159,"Aplp2/Pmp22/Fn1/Pdpn/Anxa2/Cav1/Lgals3/Mmp12",8
"GO:0062013","BP","GO:0062013","positive regulation of small molecule metabolic process","6/144","172/28943",0.000228572718721464,0.00222219640134644,0.00132440608526159,"COX2/Cd36/Igf1/Trem2/Dab2/Anxa1",6
"GO:0072593","BP","GO:0072593","reactive oxygen species metabolic process","7/144","245/28943",0.000234884812187335,0.00227668471571941,0.00135688055740433,"COX2/Cd36/ND2/Aldh2/Gpx1/Prdx1/Cxcl1",7
"GO:0008344","BP","GO:0008344","adult locomotory behavior","5/144","111/28943",0.000238649123463185,0.00230622486277636,0.00137448617970578,"Pmp22/Eps8/Hexa/Cacna1a/Atxn1",5
"GO:0001936","BP","GO:0001936","regulation of endothelial cell proliferation","6/144","174/28943",0.000243261271831947,0.00233676051568718,0.00139268511320599,"Ecm1/Arg1/Igf1/Hmox1/Cav1/Apoe",6
"GO:0061572","BP","GO:0061572","actin filament bundle organization","6/144","174/28943",0.000243261271831947,0.00233676051568718,0.00139268511320599,"Mtss1/Eps8/Rhoc/Nrp1/S100a10/Gas7",6
"GO:0044091","BP","GO:0044091","membrane biogenesis","4/144","61/28943",0.000246062764298151,0.00235663683187932,0.00140453119220311,"Psap/Sptbn1/Cav1/S100a10",4
"GO:0006641","BP","GO:0006641","triglyceride metabolic process","5/144","112/28943",0.000248810699207816,0.00236885452677738,0.001411812812073,"Cd36/Gpx1/Cav1/Lpl/Apoe",5
"GO:1905477","BP","GO:1905477","positive regulation of protein localization to membrane","5/144","112/28943",0.000248810699207816,0.00236885452677738,0.001411812812073,"Lrp1/Trem2/Sptbn1/Myo5a/Lgals3",5
"GO:0051402","BP","GO:0051402","neuron apoptotic process","8/144","329/28943",0.000252701488279261,0.00239880055835593,0.00142966033735387,"Mt1/Lrp1/Trem2/Gpx1/Cacna1a/Nrp1/Hmox1/Apoe",8
"GO:0007263","BP","GO:0007263","nitric oxide mediated signal transduction","3/144","25/28943",0.000255995530249651,0.00240173065989322,0.00143140664758283,"Cd36/Mt1/Apoe",3
"GO:0010884","BP","GO:0010884","positive regulation of lipid storage","3/144","25/28943",0.000255995530249651,0.00240173065989322,0.00143140664758283,"Cd36/Plin2/Lpl",3
"GO:0070841","BP","GO:0070841","inclusion body assembly","3/144","25/28943",0.000255995530249651,0.00240173065989322,0.00143140664758283,"Psap/Pmp22/Apoe",3
"GO:1903975","BP","GO:1903975","regulation of glial cell migration","3/144","25/28943",0.000255995530249651,0.00240173065989322,0.00143140664758283,"Lrp1/Trem2/Vim",3
"GO:0048260","BP","GO:0048260","positive regulation of receptor-mediated endocytosis","4/144","62/28943",0.000262022600906385,0.00245113002824636,0.0014608481605001,"Cd63/Dab2/Anxa2/Trf",4
"GO:0098657","BP","GO:0098657","import into cell","7/144","250/28943",0.000265526492741264,0.00247170457408028,0.0014731103771464,"Cd36/Arg1/Trem2/Cacna1a/Folr2/Cav1/Slc9a9",7
"GO:0009991","BP","GO:0009991","response to extracellular stimulus","9/144","420/28943",0.000265758167380913,0.00247170457408028,0.0014731103771464,"Glul/Rasal2/Gas6/Cfh/Plec/Plin2/Lpl/Spp1/Apoe",9
"GO:0051146","BP","GO:0051146","striated muscle cell differentiation","8/144","334/28943",0.000279619613700818,0.00259312944348482,0.001545478344192,"Pmp22/Igf1/Pld3/Gpx1/Plec/Lmna/Cd9/Ccl8",8
"GO:0031214","BP","GO:0031214","biomineral tissue development","6/144","179/28943",0.000283245691629767,0.00261920872317411,0.0015610213253159,"Fam20c/Mtss1/Ecm1/Gas6/Igf1/Spp1",6
"GO:0030002","BP","GO:0030002","cellular anion homeostasis","3/144","26/28943",0.000288333904093142,0.00264347151957758,0.0015754817011777,"Tbxas1/Cacna1a/Spp1",3
"GO:0030449","BP","GO:0030449","regulation of complement activation","3/144","26/28943",0.000288333904093142,0.00264347151957758,0.0015754817011777,"Trem2/Cfh/Cd5l",3
"GO:0055064","BP","GO:0055064","chloride ion homeostasis","3/144","26/28943",0.000288333904093142,0.00264347151957758,0.0015754817011777,"Tbxas1/Cacna1a/Spp1",3
"GO:0006875","BP","GO:0006875","cellular metal ion homeostasis","9/144","425/28943",0.000289814566466826,0.0026494979400291,0.00157907338547415,"Aplp2/Mt1/Myo5a/Hmox1/Cav1/Trf/Spp1/Apoe/Ccl8",9
"GO:1902905","BP","GO:1902905","positive regulation of supramolecular fiber organization","6/144","180/28943",0.000291827935492449,0.00265702063763114,0.0015835568354859,"Mtss1/Gda/Rhoc/Nrp1/Cav1/S100a10",6
"GO:0017157","BP","GO:0017157","regulation of exocytosis","7/144","254/28943",0.000292288783630026,0.00265702063763114,0.0015835568354859,"Lamp1/Anxa2/Cacna1a/Myo5a/Hmox1/S100a10/Anxa1",7
"GO:0051893","BP","GO:0051893","regulation of focal adhesion assembly","4/144","64/28943",0.000296152260737907,0.00267701678386119,0.00159547433194697,"Dusp3/Lrp1/Nrp1/S100a10",4
"GO:0090109","BP","GO:0090109","regulation of cell-substrate junction assembly","4/144","64/28943",0.000296152260737907,0.00267701678386119,0.00159547433194697,"Dusp3/Lrp1/Nrp1/S100a10",4
"GO:0050770","BP","GO:0050770","regulation of axonogenesis","6/144","181/28943",0.0003006130337094,0.00270972756996316,0.00161496962234565,"Fn1/Lrp1/Cacna1a/Nrp1/Vim/Apoe",6
"GO:0032944","BP","GO:0032944","regulation of mononuclear cell proliferation","7/144","258/28943",0.000321177857201071,0.00285726856081673,0.00170290252782313,"St6gal1/Arg1/Igf1/Bst1/Anxa1/Lgals3/Gpnmb",7
"GO:0051235","BP","GO:0051235","maintenance of location","8/144","341/28943",0.000321205730707678,0.00285726856081673,0.00170290252782313,"Cd36/Hexa/Trem2/Myo5a/Plin2/Cav1/Lpl/Apoe",8
"GO:0034368","BP","GO:0034368","protein-lipid complex remodeling","3/144","27/28943",0.00032319631949574,0.00285726856081673,0.00170290252782313,"Pltp/Lpl/Apoe",3
"GO:0034369","BP","GO:0034369","plasma lipoprotein particle remodeling","3/144","27/28943",0.00032319631949574,0.00285726856081673,0.00170290252782313,"Pltp/Lpl/Apoe",3
"GO:0055083","BP","GO:0055083","monovalent inorganic anion homeostasis","3/144","27/28943",0.00032319631949574,0.00285726856081673,0.00170290252782313,"Tbxas1/Cacna1a/Spp1",3
"GO:0060252","BP","GO:0060252","positive regulation of glial cell proliferation","3/144","27/28943",0.00032319631949574,0.00285726856081673,0.00170290252782313,"Igf1/Atxn1/Vim",3
"GO:0072376","BP","GO:0072376","protein activation cascade","3/144","27/28943",0.00032319631949574,0.00285726856081673,0.00170290252782313,"Rasal2/Fn1/F13a1",3
"GO:0045445","BP","GO:0045445","myoblast differentiation","5/144","119/28943",0.000329446786484973,0.00290454728468121,0.00173108015854541,"Igf1/Gpx1/Plec/Ccl9/Ccl8",5
"GO:0006081","BP","GO:0006081","cellular aldehyde metabolic process","4/144","66/28943",0.000333357952225766,0.00292301332496598,0.00174208572767918,"Idh1/Aldh2/Dab2/Ednrb",4
"GO:0048286","BP","GO:0048286","lung alveolus development","4/144","66/28943",0.000333357952225766,0.00292301332496598,0.00174208572767918,"Igf1/Pdpn/Atxn1/Mmp12",4
"GO:0010001","BP","GO:0010001","glial cell differentiation","7/144","261/28943",0.000344313718812094,0.00300271421988433,0.00178958663721476,"Pmp22/Lrp1/Igf1/Trem2/Plec/Vim/C1qa",7
"GO:0019058","BP","GO:0019058","viral life cycle","7/144","261/28943",0.000344313718812094,0.00300271421988433,0.00178958663721476,"Ctsb/Ctsl/Gas6/Nrp1/Cav1/Apoe/Ccl8",7
"GO:1905517","BP","GO:1905517","macrophage migration","4/144","67/28943",0.000353163192619878,0.00307156528067775,0.00183062115776221,"Trem2/Cd9/Ednrb/Lgals3",4
"GO:0010769","BP","GO:0010769","regulation of cell morphogenesis involved in differentiation","5/144","121/28943",0.000355753258105779,0.00308575198001185,0.00183907628392319,"St6gal1/Pdpn/Dab2/Nrp1/S100a10",5
"GO:0043409","BP","GO:0043409","negative regulation of MAPK cascade","6/144","187/28943",0.000357774562629671,0.00309494231866204,0.00184455363076191,"Dusp3/Igf1/Trem2/Dab2/Cav1/Apoe",6
"GO:0001778","BP","GO:0001778","plasma membrane repair","3/144","28/28943",0.000360664132591138,0.0031115742055718,0.00185446606344307,"Ahnak/Anxa2/S100a10",3
"GO:0022411","BP","GO:0022411","cellular component disassembly","9/144","439/28943",0.000366951084610325,0.00315387309090308,0.00187967576187413,"Eps8/Dusp3/Trem2/Pdpn/Sptbn1/Add3/Plin2/C1qc/C1qa",9
"GO:0110148","BP","GO:0110148","biomineralization","6/144","188/28943",0.000368075755072102,0.00315387309090308,0.00187967576187413,"Fam20c/Mtss1/Ecm1/Gas6/Igf1/Spp1",6
"GO:0009636","BP","GO:0009636","response to toxic substance","5/144","122/28943",0.000369487307417794,0.00315387309090308,0.00187967576187413,"Cd36/Mt1/Aldh2/Gpx1/Prdx1",5
"GO:0042542","BP","GO:0042542","response to hydrogen peroxide","5/144","122/28943",0.000369487307417794,0.00315387309090308,0.00187967576187413,"Psap/Gpx1/Hmox1/Rhob/Anxa1",5
"GO:0007584","BP","GO:0007584","response to nutrient","4/144","68/28943",0.000373796280539815,0.00317381644004519,0.00189156179181653,"Gas6/Plec/Lpl/Spp1",4
"GO:0032233","BP","GO:0032233","positive regulation of actin filament bundle assembly","4/144","68/28943",0.000373796280539815,0.00317381644004519,0.00189156179181653,"Mtss1/Rhoc/Nrp1/S100a10",4
"GO:0001659","BP","GO:0001659","temperature homeostasis","6/144","189/28943",0.000378607612992845,0.00319779343467447,0.00190585183277514,"Cd36/Pdgfc/Gpx1/Ednrb/Cav1/Fabp5",6
"GO:0030534","BP","GO:0030534","adult behavior","6/144","189/28943",0.000378607612992845,0.00319779343467447,0.00190585183277514,"Pmp22/Eps8/Hexa/Aldh2/Cacna1a/Atxn1",6
"GO:0050764","BP","GO:0050764","regulation of phagocytosis","5/144","123/28943",0.000383618434817484,0.00323163383047818,0.00192602035887974,"Cd36/Gas6/Lrp1/Trem2/Fcgr3",5
"GO:0060541","BP","GO:0060541","respiratory system development","7/144","267/28943",0.000394593804490959,0.00330389977424602,0.00196909011438168,"Igf1/Pdpn/Wwp1/Lipa/Atxn1/Klf2/Mmp12",7
"GO:0042246","BP","GO:0042246","tissue regeneration","4/144","69/28943",0.00039527700841663,0.00330389977424602,0.00196909011438168,"Igf1/Gpx1/Cd9/Anxa1",4
"GO:0150116","BP","GO:0150116","regulation of cell-substrate junction organization","4/144","69/28943",0.00039527700841663,0.00330389977424602,0.00196909011438168,"Dusp3/Lrp1/Nrp1/S100a10",4
"GO:0001935","BP","GO:0001935","endothelial cell proliferation","6/144","191/28943",0.000400377781506391,0.0033243045083603,0.00198125112499836,"Ecm1/Arg1/Igf1/Hmox1/Cav1/Apoe",6
"GO:0002888","BP","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","3/144","29/28943",0.000400817324190117,0.0033243045083603,0.00198125112499836,"Arg1/Fcgr3/Cxcl1",3
"GO:0034367","BP","GO:0034367","protein-containing complex remodeling","3/144","29/28943",0.000400817324190117,0.0033243045083603,0.00198125112499836,"Pltp/Lpl/Apoe",3
"GO:0002040","BP","GO:0002040","sprouting angiogenesis","5/144","125/28943",0.000413101866600901,0.00341738253655964,0.00203672466769542,"Glul/Nrp1/Hmox1/Klf2/Anxa1",5
"GO:0032720","BP","GO:0032720","negative regulation of tumor necrosis factor production","4/144","70/28943",0.000417625246215791,0.00344594369826261,0.00205374682484527,"Gas6/Igf1/Trem2/Gpnmb",4
"GO:0014812","BP","GO:0014812","muscle cell migration","5/144","126/28943",0.000428469279618348,0.00352637887931418,0.00210168536132623,"Lrp1/Igf1/Myo5a/Cav1/Anxa1",5
"GO:0006816","BP","GO:0006816","calcium ion transport","9/144","449/28943",0.000431841875127964,0.00354506927082089,0.00211282464146925,"Ahnak/Gas6/Igf1/Cacna1a/Myo5a/Ednrb/Cav1/Lgals3/Ccl8",9
"GO:0009749","BP","GO:0009749","response to glucose","6/144","194/28943",0.000434854126337587,0.00355167659531562,0.00211676253857089,"Glul/Rasal2/Gas6/Lrp1/Igf1/Gpx1",6
"GO:0051099","BP","GO:0051099","positive regulation of binding","6/144","194/28943",0.000434854126337587,0.00355167659531562,0.00211676253857089,"Lrp1/Igf1/Anxa2/Cav1/S100a10/Apoe",6
"GO:0002274","BP","GO:0002274","myeloid leukocyte activation","7/144","272/28943",0.000440838737447968,0.00357410377176633,0.0021301289039149,"Fn1/Anxa3/Trem2/Fcgr3/Hmox1/Anxa1/C1qa",7
"GO:1903556","BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","4/144","71/28943",0.000440860936724473,0.00357410377176633,0.0021301289039149,"Gas6/Igf1/Trem2/Gpnmb",4
"GO:0001516","BP","GO:0001516","prostaglandin biosynthetic process","3/144","30/28943",0.000443734513702881,0.00357410377176633,0.0021301289039149,"Tbxas1/Anxa1/Fabp5",3
"GO:0046457","BP","GO:0046457","prostanoid biosynthetic process","3/144","30/28943",0.000443734513702881,0.00357410377176633,0.0021301289039149,"Tbxas1/Anxa1/Fabp5",3
"GO:0046885","BP","GO:0046885","regulation of hormone biosynthetic process","3/144","30/28943",0.000443734513702881,0.00357410377176633,0.0021301289039149,"Igf1/Dab2/Cacna1a",3
"GO:0044000","BP","GO:0044000","movement in host","5/144","127/28943",0.000444263986546467,0.00357410377176633,0.0021301289039149,"Ctsb/Ctsl/Gas6/Nrp1/Cav1",5
"GO:0043524","BP","GO:0043524","negative regulation of neuron apoptotic process","6/144","195/28943",0.000446846720463656,0.0035859170734465,0.00213716950960699,"Mt1/Lrp1/Cacna1a/Nrp1/Hmox1/Apoe",6
"GO:2001257","BP","GO:2001257","regulation of cation channel activity","6/144","196/28943",0.000459095825756039,0.00367505066488292,0.00219029220876539,"Ahnak/Trem2/Cacna1a/Myo5a/Dapk1/Cav1",6
"GO:0052548","BP","GO:0052548","regulation of endopeptidase activity","8/144","361/28943",0.000468609192519348,0.00374189672835549,0.00223013177163446,"Serpinb6a/Ctsd/Timp2/Gas6/Igf1/Gpx1/Furin/Dapk1",8
"GO:0009746","BP","GO:0009746","response to hexose","6/144","197/28943",0.000471605247098567,0.00375649922070096,0.00223883470613233,"Glul/Rasal2/Gas6/Lrp1/Igf1/Gpx1",6
"GO:0098739","BP","GO:0098739","import across plasma membrane","6/144","198/28943",0.000484378817148909,0.00384871860144491,0.00229379650382147,"Cd36/Arg1/Cacna1a/Folr2/Cav1/Slc9a9",6
"GO:0030149","BP","GO:0030149","sphingolipid catabolic process","3/144","31/28943",0.000489492972947409,0.00385589401662452,0.00229807297709917,"Psap/Hexa/Smpdl3a",3
"GO:0032801","BP","GO:0032801","receptor catabolic process","3/144","31/28943",0.000489492972947409,0.00385589401662452,0.00229807297709917,"Anxa2/Furin/Apoe",3
"GO:0043112","BP","GO:0043112","receptor metabolic process","4/144","73/28943",0.000490074783343514,0.00385589401662452,0.00229807297709917,"Dab2/Anxa2/Furin/Apoe",4
"GO:0045428","BP","GO:0045428","regulation of nitric oxide biosynthetic process","4/144","73/28943",0.000490074783343514,0.00385589401662452,0.00229807297709917,"Cd36/Igf1/Cav1/Klf2",4
"GO:0071375","BP","GO:0071375","cellular response to peptide hormone stimulus","7/144","278/28943",0.000501943390908145,0.00393964349254247,0.00234798679906198,"Igf1/Bcar3/Dennd4c/Anxa5/Myo5a/Cav1/Lpl",7
"GO:0034284","BP","GO:0034284","response to monosaccharide","6/144","200/28943",0.000510733872052894,0.00397750706759143,0.00237055309841078,"Glul/Rasal2/Gas6/Lrp1/Igf1/Gpx1",6
"GO:0045732","BP","GO:0045732","positive regulation of protein catabolic process","6/144","200/28943",0.000510733872052894,0.00397750706759143,0.00237055309841078,"Lrp1/Trem2/Dab2/Cav1/Fbxl5/Apoe",6
"GO:0030282","BP","GO:0030282","bone mineralization","5/144","131/28943",0.000511870299861547,0.00397750706759143,0.00237055309841078,"Fam20c/Mtss1/Ecm1/Igf1/Spp1",5
"GO:0110053","BP","GO:0110053","regulation of actin filament organization","7/144","279/28943",0.00051275328124313,0.00397750706759143,0.00237055309841078,"Mtss1/Eps8/Rhoc/Sptbn1/Nrp1/Add3/S100a10",7
"GO:0051962","BP","GO:0051962","positive regulation of nervous system development","8/144","366/28943",0.000512947617479939,0.00397750706759143,0.00237055309841078,"Fn1/Lrp1/Igf1/Nrp1/Atxn1/Vim/Trf/Apoe",8
"GO:0014068","BP","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","4/144","74/28943",0.00051609314770367,0.00399227824353464,0.00237935656658929,"Fn1/Pdgfc/Igf1/Trem2",4
"GO:0070663","BP","GO:0070663","regulation of leukocyte proliferation","7/144","280/28943",0.000523747950042187,0.00403653571387749,0.00240573356144215,"St6gal1/Arg1/Igf1/Bst1/Anxa1/Lgals3/Gpnmb",7
