"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072507","BP","GO:0072507","divalent inorganic cation homeostasis","13/189","359/28943",7.70799936963551e-07,2.47484796964856e-05,1.70125622759358e-05,"Ccr2/Apoe/Ccl12/Slc8a1/Ccl2/Inpp4b/Kdr/Camk2d/Cxcl10/Ccl5/Ccl8/Asph/Ank2",13
"GO:0048002","BP","GO:0048002","antigen processing and presentation of peptide antigen","7/189","79/28943",8.82948595475908e-07,2.8047707511607e-05,1.92805124432029e-05,"Clec4a3/Fcgr1/H2-T23/Cd74/H2-T22/H2-Eb1/H2-Aa",7
"GO:0071675","BP","GO:0071675","regulation of mononuclear cell migration","8/189","120/28943",1.28346438816654e-06,4.03413122427926e-05,2.77313635116316e-05,"Lgmn/Ccr2/Aif1/Ccl12/Ccl7/Ccl2/Cxcl10/Ccl5",8
"GO:0051701","BP","GO:0051701","biological process involved in interaction with host","9/189","163/28943",1.34403099433037e-06,4.13739850419637e-05,2.84412418767685e-05,"Ly6e/Ctsb/Nrp1/Axl/Trim30c/Cd74/Siglec1/Gbp7/Gbp2b",9
"GO:0097530","BP","GO:0097530","granulocyte migration","9/189","163/28943",1.34403099433037e-06,4.13739850419637e-05,2.84412418767685e-05,"Ccl12/Ccl7/Sell/Ccl2/Itga9/Cxcl10/Cd74/Ccl5/Ccl8",9
"GO:0072503","BP","GO:0072503","cellular divalent inorganic cation homeostasis","12/189","320/28943",1.44205002875631e-06,4.39383814884321e-05,3.02040553821139e-05,"Ccr2/Apoe/Ccl12/Slc8a1/Ccl2/Inpp4b/Camk2d/Cxcl10/Ccl5/Ccl8/Asph/Ank2",12
"GO:0002253","BP","GO:0002253","activation of immune response","14/189","448/28943",1.64503217210664e-06,4.96168289485902e-05,3.41075250994998e-05,"Mndal/Ifi207/C1qc/Ifi203/C1qa/C1qb/Themis2/Ifi204/Blnk/Ifi209/Ifi211/Znfx1/Ifi214/Mef2c",14
"GO:0035455","BP","GO:0035455","response to interferon-alpha","5/189","31/28943",1.66687510947581e-06,4.97728907689477e-05,3.4214804878714e-05,"Ifit2/Axl/Ifi204/Ifit3/Ifit1",5
"GO:1903039","BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","11/189","272/28943",1.93247913220932e-06,5.71325018690794e-05,3.92739375488084e-05,"Ccr2/Aif1/Cd83/Ccl2/Tgfbr2/Cd74/Ccl5/Il15/Cd86/H2-Eb1/H2-Aa",11
"GO:0030224","BP","GO:0030224","monocyte differentiation","5/189","32/28943",1.96512183916668e-06,5.75279785465854e-05,3.95457955250261e-05,"Ifi207/Pparg/Ifi204/Cd74/Mef2c",5
"GO:0002478","BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen","5/189","33/28943",2.30380593088975e-06,6.678800494793e-05,4.59113087913645e-05,"Clec4a3/Fcgr1/Cd74/H2-Eb1/H2-Aa",5
"GO:1901214","BP","GO:1901214","regulation of neuron death","13/189","399/28943",2.48128503776625e-06,7.12415107958657e-05,4.89727310085445e-05,"Lgmn/Grn/Apoe/Ccl12/C1qa/Nrp1/Axl/Ccl2/Kdr/Ccl5/Cacna1a/Mef2c/Gpnmb",13
"GO:0001667","BP","GO:0001667","ameboidal-type cell migration","14/189","471/28943",2.94004829010325e-06,8.23370887861481e-05,5.66000363566781e-05,"Lgmn/Grn/Pparg/Apoe/Nrp1/Srgap2/P2rx4/Gna12/Slc8a1/Pxn/Tgfbr2/Kdr/Mef2c/Cd63",14
"GO:0031663","BP","GO:0031663","lipopolysaccharide-mediated signaling pathway","6/189","61/28943",2.95045830546478e-06,8.23370887861481e-05,5.66000363566781e-05,"Ly86/Ccl12/Cd180/Stat1/Ccl2/Ccl5",6
"GO:0060760","BP","GO:0060760","positive regulation of response to cytokine stimulus","6/189","61/28943",2.95045830546478e-06,8.23370887861481e-05,5.66000363566781e-05,"Axl/Irgm1/Cd74/Parp14/Rigi/Ifih1",6
"GO:0032731","BP","GO:0032731","positive regulation of interleukin-1 beta production","6/189","62/28943",3.24895655188642e-06,8.98276320734523e-05,6.17491742317595e-05,"Mndal/Ifi207/Ifi204/Ifi211/Lpl/Gbp5",6
"GO:0002221","BP","GO:0002221","pattern recognition receptor signaling pathway","9/189","182/28943",3.33901451049701e-06,9.147061769123e-05,6.28785929065105e-05,"Cd180/Rsad2/Pik3ap1/Irgm1/Ddx60/Rigi/Cd86/Oasl1/Ifih1",9
"GO:0001959","BP","GO:0001959","regulation of cytokine-mediated signaling pathway","8/189","137/28943",3.47403919180081e-06,9.43043729701566e-05,6.48265686508286e-05,"Pparg/Axl/Stat2/Irgm1/Vrk2/Cd74/Parp14/Isg15",8
"GO:0043087","BP","GO:0043087","regulation of GTPase activity","12/189","351/28943",3.74008527010214e-06,0.000100611663211937,6.91623165168249e-05,"Ccl12/Arhgap15/Srgap2/Rgs10/Ccl7/Rgl1/Plxnc1/Ccl2/Gpr65/Adap2/Ccl5/Ccl8",12
"GO:0048660","BP","GO:0048660","regulation of smooth muscle cell proliferation","9/189","185/28943",3.81665354697326e-06,0.000101754709743412,6.99480678251679e-05,"Pparg/Aif1/Apoe/Gna12/Tgfbr2/Camk2d/Ccl5/Il15/Mef2c",9
"GO:0002468","BP","GO:0002468","dendritic cell antigen processing and presentation","4/189","17/28943",3.92239622949986e-06,0.000102824161647238,7.06832288264938e-05,"Fgl2/Clec4a3/Fcgr4/Cd74",4
"GO:0002449","BP","GO:0002449","lymphocyte mediated immunity","14/189","483/28943",3.9256377855945e-06,0.000102824161647238,7.06832288264938e-05,"Fgl2/Ccr2/C1qc/C1qa/C1qb/Fcgr1/Cadm1/Clec2d/Rsad2/H2-T23/Cd74/H2-T22/H2-Eb1/H2-Aa",14
"GO:0014910","BP","GO:0014910","regulation of smooth muscle cell migration","7/189","100/28943",4.34480867148728e-06,0.000112813901678792,7.75503607267753e-05,"Pparg/Aif1/Gna12/Camk2d/Ccl5/Mef2c/Dock4",7
"GO:0095500","BP","GO:0095500","acetylcholine receptor signaling pathway","5/189","38/28943",4.74507143162839e-06,0.000122144683576227,8.3964512628633e-05,"Ly6e/Rgs10/Ly6a/Ly6c2/Ly6c1",5
"GO:0006875","BP","GO:0006875","cellular metal ion homeostasis","13/189","425/28943",4.92571333626938e-06,0.000125453500650771,8.6239054630029e-05,"Ccr2/Apoe/Ccl12/Slc8a1/Ccl2/Inpp4b/Camk2d/Cxcl10/Ccl5/Trf/Ccl8/Asph/Ank2",13
"GO:0032611","BP","GO:0032611","interleukin-1 beta production","7/189","102/28943",4.95764001232115e-06,0.000125453500650771,8.6239054630029e-05,"Mndal/Ifi207/Ifi204/Ifi211/Slamf9/Lpl/Gbp5",7
"GO:0048659","BP","GO:0048659","smooth muscle cell proliferation","9/189","192/28943",5.16476402185593e-06,0.000129596515708082,8.90870397401067e-05,"Pparg/Aif1/Apoe/Gna12/Tgfbr2/Camk2d/Ccl5/Il15/Mef2c",9
"GO:0032640","BP","GO:0032640","tumor necrosis factor production","9/189","193/28943",5.38722798432701e-06,0.000134052189676671,9.21499523634884e-05,"Ccr2/Clec4a3/Axl/Ccl2/Slamf9/Rigi/Lpl/Ifih1/Gpnmb",9
"GO:0022407","BP","GO:0022407","regulation of cell-cell adhesion","14/189","497/28943",5.43914683911218e-06,0.000134225557533793,9.2269128632177e-05,"Fgl2/Ccr2/Aif1/Cd83/Ccl2/Tgfbr2/Cd74/Ccl5/Il15/Cd86/H2-Eb1/H2-Aa/Slfn1/Gpnmb",14
"GO:0046718","BP","GO:0046718","viral entry into host cell","7/189","104/28943",5.64075803735054e-06,0.000138059864750235,9.49049022677615e-05,"Ly6e/Ctsb/Nrp1/Axl/Trim30c/Cd74/Siglec1",7
"GO:0010632","BP","GO:0010632","regulation of epithelial cell migration","10/189","248/28943",5.86065933501495e-06,0.00014227584369394,9.78030441016615e-05,"Lgmn/Grn/Pparg/Apoe/Nrp1/P2rx4/Tgfbr2/Kdr/Mef2c/Cd63",10
"GO:0042129","BP","GO:0042129","regulation of T cell proliferation","9/189","196/28943",6.10461366562356e-06,0.000143583680789693,9.87020754890898e-05,"Ccr2/Aif1/Tgfbr2/Ccl5/Il15/Cd86/H2-Aa/Slfn1/Gpnmb",9
"GO:0071706","BP","GO:0071706","tumor necrosis factor superfamily cytokine production","9/189","196/28943",6.10461366562356e-06,0.000143583680789693,9.87020754890898e-05,"Ccr2/Clec4a3/Axl/Ccl2/Slamf9/Rigi/Lpl/Ifih1/Gpnmb",9
"GO:0019884","BP","GO:0019884","antigen processing and presentation of exogenous antigen","5/189","40/28943",6.1549601946017e-06,0.000143583680789693,9.87020754890898e-05,"Clec4a3/Fcgr1/Cd74/H2-Eb1/H2-Aa",5
"GO:1905145","BP","GO:1905145","cellular response to acetylcholine","5/189","40/28943",6.1549601946017e-06,0.000143583680789693,9.87020754890898e-05,"Ly6e/Rgs10/Ly6a/Ly6c2/Ly6c1",5
"GO:2000403","BP","GO:2000403","positive regulation of lymphocyte migration","5/189","40/28943",6.1549601946017e-06,0.000143583680789693,9.87020754890898e-05,"Ccr2/Aif1/Ccl7/Cxcl10/Ccl5",5
"GO:0045765","BP","GO:0045765","regulation of angiogenesis","11/189","308/28943",6.34356573656901e-06,0.000146836335576706,0.000100938010496202,"Grn/Ccr2/Pparg/Nrp1/Stat1/Pxn/Ccl2/Tgfbr2/Kdr/Cxcl10/Ccl5",11
"GO:0050671","BP","GO:0050671","positive regulation of lymphocyte proliferation","8/189","149/28943",6.47265741443579e-06,0.000148671961842348,0.000102199853912144,"Ccr2/Aif1/Tgfbr2/Cd74/Ccl5/Il15/Cd86/Mef2c",8
"GO:1901342","BP","GO:1901342","regulation of vasculature development","11/189","312/28943",7.16486727457863e-06,0.000162617540877717,0.000111786302644463,"Grn/Ccr2/Pparg/Nrp1/Stat1/Pxn/Ccl2/Tgfbr2/Kdr/Cxcl10/Ccl5",11
"GO:0001937","BP","GO:0001937","negative regulation of endothelial cell proliferation","6/189","71/28943",7.20967916630105e-06,0.000162617540877717,0.000111786302644463,"Pparg/Apoe/Ccl12/Stat1/Ccl2/Mef2c",6
"GO:0044409","BP","GO:0044409","entry into host","7/189","108/28943",7.24317914827073e-06,0.000162617540877717,0.000111786302644463,"Ly6e/Ctsb/Nrp1/Axl/Trim30c/Cd74/Siglec1",7
"GO:0032946","BP","GO:0032946","positive regulation of mononuclear cell proliferation","8/189","152/28943",7.49529146245818e-06,0.000167021942588807,0.000114813969770569,"Ccr2/Aif1/Tgfbr2/Cd74/Ccl5/Il15/Cd86/Mef2c",8
"GO:0048662","BP","GO:0048662","negative regulation of smooth muscle cell proliferation","6/189","73/28943",8.47732084046448e-06,0.000187505777997236,0.0001288949367556,"Pparg/Aif1/Apoe/Gna12/Il15/Mef2c",6
"GO:0014909","BP","GO:0014909","smooth muscle cell migration","7/189","111/28943",8.6787290019977e-06,0.00019054915294092,0.00013098700893108,"Pparg/Aif1/Gna12/Camk2d/Ccl5/Mef2c/Dock4",7
"GO:1905144","BP","GO:1905144","response to acetylcholine","5/189","43/28943",8.86234299138448e-06,0.000193160264031198,0.00013278193494583,"Ly6e/Rgs10/Ly6a/Ly6c2/Ly6c1",5
"GO:0070997","BP","GO:0070997","neuron death","13/189","450/28943",9.08330893752732e-06,0.000194314619705867,0.000133575460368189,"Lgmn/Grn/Apoe/Ccl12/C1qa/Nrp1/Axl/Ccl2/Kdr/Ccl5/Cacna1a/Mef2c/Gpnmb",13
"GO:0002699","BP","GO:0002699","positive regulation of immune effector process","11/189","320/28943",9.08964006624895e-06,0.000194314619705867,0.000133575460368189,"Ccr2/Fcgr1/Cadm1/Rsad2/H2-T23/Ccl2/Ddx60/Cd74/Rigi/Cd86/H2-T22",11
"GO:0043547","BP","GO:0043547","positive regulation of GTPase activity","10/189","261/28943",9.16605261246919e-06,0.000194314619705867,0.000133575460368189,"Ccl12/Srgap2/Rgs10/Ccl7/Rgl1/Ccl2/Gpr65/Adap2/Ccl5/Ccl8",10
"GO:0032732","BP","GO:0032732","positive regulation of interleukin-1 production","6/189","74/28943",9.17560662375326e-06,0.000194314619705867,0.000133575460368189,"Mndal/Ifi207/Ifi204/Ifi211/Lpl/Gbp5",6
"GO:0060333","BP","GO:0060333","interferon-gamma-mediated signaling pathway","4/189","21/28943",9.66397557191067e-06,0.000203215711674121,0.000139694235472393,"Pparg/Stat1/Irgm1/Parp14",4
"GO:1902106","BP","GO:1902106","negative regulation of leukocyte differentiation","7/189","113/28943",9.76102049231792e-06,0.000203821029301128,0.000140110341994994,"Fgl2/C1qc/Tmem176b/Clec2d/Inpp4b/Tmem176a/Cd74",7
"GO:0050688","BP","GO:0050688","regulation of defense response to virus","6/189","75/28943",9.91974565181522e-06,0.000205696948030002,0.000141399883194734,"Fgl2/Stat1/Gbp4/Ccl5/Il15/Rigi",6
"GO:0022409","BP","GO:0022409","positive regulation of cell-cell adhesion","11/189","324/28943",1.02105993463395e-05,0.000210267928608067,0.000144542059712247,"Ccr2/Aif1/Cd83/Ccl2/Tgfbr2/Cd74/Ccl5/Il15/Cd86/H2-Eb1/H2-Aa",11
"GO:0010631","BP","GO:0010631","epithelial cell migration","11/189","328/28943",1.14499919027864e-05,0.000234175861792605,0.000160976814783227,"Lgmn/Grn/Pparg/Apoe/Nrp1/P2rx4/Pxn/Tgfbr2/Kdr/Mef2c/Cd63",11
"GO:0097202","BP","GO:0097202","activation of cysteine-type endopeptidase activity","4/189","22/28943",1.17513117346162e-05,0.000238703515915402,0.000164089207894749,"Lgmn/Ifi207/Ifi204/Asph",4
"GO:0090132","BP","GO:0090132","epithelium migration","11/189","330/28943",1.21173174596635e-05,0.000244475067125372,0.00016805667885024,"Lgmn/Grn/Pparg/Apoe/Nrp1/P2rx4/Pxn/Tgfbr2/Kdr/Mef2c/Cd63",11
"GO:1903707","BP","GO:1903707","negative regulation of hemopoiesis","7/189","117/28943",1.22628834336721e-05,0.000245751476060032,0.000168934105938965,"Fgl2/C1qc/Tmem176b/Clec2d/Inpp4b/Tmem176a/Cd74",7
"GO:0036230","BP","GO:0036230","granulocyte activation","5/189","46/28943",1.24215371440448e-05,0.000247271399414119,0.000169978929339561,"Grn/Ccr2/Fcgr4/Ccl5/Il15",5
"GO:0090130","BP","GO:0090130","tissue migration","11/189","332/28943",1.28181995734223e-05,0.000252480946010477,0.000173560067938249,"Lgmn/Grn/Pparg/Apoe/Nrp1/P2rx4/Pxn/Tgfbr2/Kdr/Mef2c/Cd63",11
"GO:0051251","BP","GO:0051251","positive regulation of lymphocyte activation","13/189","465/28943",1.28523455437349e-05,0.000252480946010477,0.000173560067938249,"Ccr2/Aif1/Cd83/Axl/Ccl2/Tgfbr2/Cd74/Ccl5/Il15/Cd86/H2-Eb1/H2-Aa/Mef2c",13
"GO:0071347","BP","GO:0071347","cellular response to interleukin-1","6/189","79/28943",1.34008179986448e-05,0.000261534918587931,0.000179783935998331,"Ccl12/Ccl7/Ccl2/Vrk2/Ccl5/Ccl8",6
"GO:1990845","BP","GO:1990845","adaptive thermogenesis","8/189","165/28943",1.3650587112344e-05,0.000264679565697788,0.000181945624532268,"Ccr2/Plac8/Pparg/Ckb/Gatm/Il15/Plcl1/Fabp5",8
"GO:0006898","BP","GO:0006898","receptor-mediated endocytosis","10/189","274/28943",1.39719022717195e-05,0.000269161936666802,0.000185026889167083,"Mrc1/Apoe/Fcgr1/Tgfbr2/Fcgr4/Dab2/Siglec1/Trf/Ap2a2/Cd63",10
"GO:0030522","BP","GO:0030522","intracellular receptor signaling pathway","9/189","218/28943",1.43359865387811e-05,0.000274405485928207,0.000188631401826067,"Pparg/Trerf1/Irgm1/Ddx60/Dab2/Rigi/Oasl1/Ifih1/Fabp5",9
"GO:0070665","BP","GO:0070665","positive regulation of leukocyte proliferation","8/189","168/28943",1.55559971103012e-05,0.000295861193448149,0.000203380451659989,"Ccr2/Aif1/Tgfbr2/Cd74/Ccl5/Il15/Cd86/Mef2c",8
"GO:0032612","BP","GO:0032612","interleukin-1 production","7/189","123/28943",1.69939467481565e-05,0.000321164082215161,0.000220774124976051,"Mndal/Ifi207/Ifi204/Ifi211/Slamf9/Lpl/Gbp5",7
"GO:0051250","BP","GO:0051250","negative regulation of lymphocyte activation","8/189","171/28943",1.76802781755574e-05,0.000332033400202607,0.000228245895017127,"Fgl2/Axl/Lst1/Cd74/Cd86/H2-Aa/Slfn1/Gpnmb",8
"GO:0002753","BP","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","5/189","50/28943",1.87982792612731e-05,0.000350822886713509,0.000241162135259754,"Irgm1/Ddx60/Rigi/Oasl1/Ifih1",5
"GO:0014812","BP","GO:0014812","muscle cell migration","7/189","126/28943",1.98721348048896e-05,0.000368560214455904,0.000253355102121836,"Pparg/Aif1/Gna12/Camk2d/Ccl5/Mef2c/Dock4",7
"GO:0002460","BP","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","13/189","486/28943",2.04161346783381e-05,0.000376312210799492,0.000258683967659255,"Fgl2/Ccr2/C1qc/C1qa/C1qb/Fcgr1/Rsad2/H2-T23/Cd74/H2-T22/H2-Eb1/H2-Aa/Mef2c",13
"GO:0044000","BP","GO:0044000","movement in host","7/189","127/28943",2.09164648443329e-05,0.000380832707470597,0.00026179144060622,"Ly6e/Ctsb/Nrp1/Axl/Trim30c/Cd74/Siglec1",7
"GO:0045807","BP","GO:0045807","positive regulation of endocytosis","7/189","127/28943",2.09164648443329e-05,0.000380832707470597,0.00026179144060622,"Pparg/Apoe/Fcgr1/Axl/Dab2/Trf/Cd63",7
"GO:0010594","BP","GO:0010594","regulation of endothelial cell migration","8/189","176/28943",2.17612823037503e-05,0.000393813266418173,0.000270714516697373,"Lgmn/Grn/Pparg/Apoe/Nrp1/P2rx4/Kdr/Mef2c",8
"GO:0043523","BP","GO:0043523","regulation of neuron apoptotic process","10/189","290/28943",2.27404005372463e-05,0.000409053228941069,0.000281190748558214,"Lgmn/Grn/Apoe/Ccl12/Nrp1/Axl/Ccl2/Kdr/Cacna1a/Mef2c",10
"GO:0043542","BP","GO:0043542","endothelial cell migration","9/189","234/28943",2.50927423623031e-05,0.000448664243675671,0.000308420092067388,"Lgmn/Grn/Pparg/Apoe/Nrp1/P2rx4/Pxn/Kdr/Mef2c",9
"GO:0040013","BP","GO:0040013","negative regulation of locomotion","11/189","360/28943",2.70334932523853e-05,0.000478332886696077,0.000328814865532961,"Pparg/Aif1/Apoe/Ccl12/Nrp1/Srgap2/Gna12/Ccl2/Cd74/Mef2c/Cd63",11
"GO:0051924","BP","GO:0051924","regulation of calcium ion transport","10/189","296/28943",2.70724239288804e-05,0.000478332886696077,0.000328814865532961,"Ccl12/P2rx4/Slc8a1/Ccl2/Camk2d/Cxcl10/Ccl5/Cacna1a/Asph/Ank2",10
"GO:0042098","BP","GO:0042098","T cell proliferation","9/189","237/28943",2.77297137164054e-05,0.000487064265630509,0.000334816976761551,"Ccr2/Aif1/Tgfbr2/Ccl5/Il15/Cd86/H2-Aa/Slfn1/Gpnmb",9
"GO:0098926","BP","GO:0098926","postsynaptic signal transduction","5/189","55/28943",3.00603047568308e-05,0.000524912690081267,0.000360834683138319,"Ly6e/Rgs10/Ly6a/Ly6c2/Ly6c1",5
"GO:0043615","BP","GO:0043615","astrocyte cell migration","3/189","10/28943",3.17965842424133e-05,0.000548812719929746,0.000377264005310045,"Ccr2/Ccl12/Ccl2",3
"GO:0098883","BP","GO:0098883","synapse pruning","3/189","10/28943",3.17965842424133e-05,0.000548812719929746,0.000377264005310045,"C1qc/C1qa/C1qb",3
"GO:0032680","BP","GO:0032680","regulation of tumor necrosis factor production","8/189","186/28943",3.2320780404429e-05,0.000554654311997844,0.000381279623645714,"Ccr2/Clec4a3/Axl/Ccl2/Rigi/Lpl/Ifih1/Gpnmb",8
"GO:0001659","BP","GO:0001659","temperature homeostasis","8/189","189/28943",3.6218781972731e-05,0.000614484562332811,0.000422408043342257,"Ccr2/Plac8/Pparg/Gatm/Ccl5/Il15/Plcl1/Fabp5",8
"GO:1903555","BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","8/189","189/28943",3.6218781972731e-05,0.000614484562332811,0.000422408043342257,"Ccr2/Clec4a3/Axl/Ccl2/Rigi/Lpl/Ifih1/Gpnmb",8
"GO:0033198","BP","GO:0033198","response to ATP","4/189","29/28943",3.68152929926643e-05,0.000621076072746304,0.000426939169406455,"P2rx4/Slc8a1/Sell/Asph",4
"GO:0043535","BP","GO:0043535","regulation of blood vessel endothelial cell migration","6/189","95/28943",3.84343877000805e-05,0.000644747649845171,0.000443211448936469,"Pparg/Apoe/Nrp1/P2rx4/Kdr/Mef2c",6
"GO:0045621","BP","GO:0045621","positive regulation of lymphocyte differentiation","7/189","140/28943",3.91510984351827e-05,0.000653101563840533,0.000448954083790686,"Ccr2/Cd83/Axl/Tgfbr2/Cd74/Il15/H2-Aa",7
"GO:0032651","BP","GO:0032651","regulation of interleukin-1 beta production","6/189","96/28943",4.07762178317337e-05,0.000672694952737882,0.000462422941389245,"Mndal/Ifi207/Ifi204/Ifi211/Lpl/Gbp5",6
"GO:0070555","BP","GO:0070555","response to interleukin-1","6/189","96/28943",4.07762178317337e-05,0.000672694952737882,0.000462422941389245,"Ccl12/Ccl7/Ccl2/Vrk2/Ccl5/Ccl8",6
"GO:0030336","BP","GO:0030336","negative regulation of cell migration","10/189","312/28943",4.22359345824814e-05,0.000685854363404494,0.000471468963457103,"Pparg/Aif1/Apoe/Ccl12/Srgap2/Gna12/Ccl2/Cd74/Mef2c/Cd63",10
"GO:0039528","BP","GO:0039528","cytoplasmic pattern recognition receptor signaling pathway in response to virus","4/189","30/28943",4.22629614422059e-05,0.000685854363404494,0.000471468963457103,"Ddx60/Rigi/Oasl1/Ifih1",4
"GO:1905562","BP","GO:1905562","regulation of vascular endothelial cell proliferation","4/189","30/28943",4.22629614422059e-05,0.000685854363404494,0.000471468963457103,"Pparg/Ccl12/Ccl2/Mef2c",4
"GO:0032647","BP","GO:0032647","regulation of interferon-alpha production","4/189","31/28943",4.82771964544623e-05,0.000770886142315638,0.000529921379601471,"Stat1/Gbp4/Rigi/Ifih1",4
"GO:0035767","BP","GO:0035767","endothelial cell chemotaxis","4/189","31/28943",4.82771964544623e-05,0.000770886142315638,0.000529921379601471,"Lgmn/Nrp1/P2rx4/Kdr",4
"GO:0101023","BP","GO:0101023","vascular endothelial cell proliferation","4/189","31/28943",4.82771964544623e-05,0.000770886142315638,0.000529921379601471,"Pparg/Ccl12/Ccl2/Mef2c",4
"GO:0010959","BP","GO:0010959","regulation of metal ion transport","12/189","458/28943",5.20818220918251e-05,0.000827214472160584,0.00056864251444042,"Ccl12/P2rx4/Slc8a1/Ccl2/Camk2d/Cxcl10/Ccl5/Trf/Cacna1a/Asph/Cd63/Ank2",12
"GO:0002664","BP","GO:0002664","regulation of T cell tolerance induction","3/189","12/28943",5.7734347626677e-05,0.000912141597953744,0.000627022990097578,"Tgfbr2/Cd86/Phlpp1",3
"GO:0106106","BP","GO:0106106","cold-induced thermogenesis","7/189","149/28943",5.8187224621254e-05,0.000914458172205603,0.000628615446046789,"Ccr2/Plac8/Pparg/Gatm/Il15/Plcl1/Fabp5",7
"GO:2000146","BP","GO:2000146","negative regulation of cell motility","10/189","325/28943",5.94166704148147e-05,0.000928890983553072,0.000638536827274118,"Pparg/Aif1/Apoe/Ccl12/Srgap2/Gna12/Ccl2/Cd74/Mef2c/Cd63",10
"GO:0048771","BP","GO:0048771","tissue remodeling","8/189","203/28943",6.00002529318569e-05,0.000933128933617315,0.000641450072462286,"Ccr2/Pparg/Axl/Inpp4b/Fcgr4/Trf/Mef2c/Gpnmb",8
"GO:0070664","BP","GO:0070664","negative regulation of leukocyte proliferation","6/189","103/28943",6.05628392397372e-05,0.000934321032091145,0.000642269542982244,"Ccl12/Lst1/Cd86/H2-Aa/Slfn1/Gpnmb",6
"GO:0019233","BP","GO:0019233","sensory perception of pain","7/189","150/28943",6.07027060367321e-05,0.000934321032091145,0.000642269542982244,"Ccr2/Fcgr1/P2rx4/Ccl2/Fcgr4/Cacna1a/Fabp5",7
"GO:0051928","BP","GO:0051928","positive regulation of calcium ion transport","7/189","151/28943",6.33064363552356e-05,0.000969400097214018,0.000666383540581427,"Ccl12/P2rx4/Ccl2/Cxcl10/Ccl5/Asph/Ank2",7
"GO:0007229","BP","GO:0007229","integrin-mediated signaling pathway","6/189","104/28943",6.39254156398834e-05,0.000973884138268836,0.000669465953264085,"Nrp1/Pxn/Itga9/Dab2/Isg15/Cd63",6
"GO:0051402","BP","GO:0051402","neuron apoptotic process","10/189","329/28943",6.57738514119488e-05,0.00099695797114761,0.00068532733237136,"Lgmn/Grn/Apoe/Ccl12/Nrp1/Axl/Ccl2/Kdr/Cacna1a/Mef2c",10
"GO:0033002","BP","GO:0033002","muscle cell proliferation","9/189","266/28943",6.78191340948907e-05,0.00102276734549163,0.000703069173232519,"Pparg/Aif1/Apoe/Gna12/Tgfbr2/Camk2d/Ccl5/Il15/Mef2c",9
"GO:0043491","BP","GO:0043491","protein kinase B signaling","8/189","207/28943",6.87917569135178e-05,0.00103222204092344,0.000709568505587726,"Ccl12/Axl/P2rx4/Ccl2/Inpp4b/Kdr/Ccl5/Phlpp1",8
"GO:0032607","BP","GO:0032607","interferon-alpha production","4/189","34/28943",7.00749396825202e-05,0.00104621884946003,0.000719190170425865,"Stat1/Gbp4/Rigi/Ifih1",4
"GO:0072678","BP","GO:0072678","T cell migration","5/189","66/28943",7.2871106790307e-05,0.00108255286007889,0.000744166840749403,"Ccr2/Aif1/Ccl2/Cxcl10/Ccl5",5
"GO:1902107","BP","GO:1902107","positive regulation of leukocyte differentiation","8/189","210/28943",7.60660752267707e-05,0.00111888325432087,0.000769141025108649,"Ccr2/Cd83/Axl/Tgfbr2/Cd74/Ccl5/Il15/H2-Aa",8
"GO:1903708","BP","GO:1903708","positive regulation of hemopoiesis","8/189","210/28943",7.60660752267707e-05,0.00111888325432087,0.000769141025108649,"Ccr2/Cd83/Axl/Tgfbr2/Cd74/Ccl5/Il15/H2-Aa",8
"GO:1905517","BP","GO:1905517","macrophage migration","5/189","67/28943",7.83338131690644e-05,0.00114654454877915,0.000788155910078384,"Ccr2/Ccl12/P2rx4/Ccl2/Ccl5",5
"GO:2000406","BP","GO:2000406","positive regulation of T cell migration","4/189","35/28943",7.87145453783411e-05,0.00114654454877915,0.000788155910078384,"Ccr2/Aif1/Cxcl10/Ccl5",4
"GO:0002274","BP","GO:0002274","myeloid leukocyte activation","9/189","272/28943",8.04189935615598e-05,0.00116568502317873,0.000801313425881663,"Grn/Ccr2/Pparg/Aif1/C1qa/Tgfbr2/Fcgr4/Ccl5/Il15",9
"GO:0001906","BP","GO:0001906","cell killing","9/189","273/28943",8.26990382127734e-05,0.0011929436140258,0.00082005148494741,"Ccl12/Fcgr1/Cadm1/Clec2d/H2-T23/Ccl2/Cxcl10/H2-T22/Ccl8",9
"GO:0042102","BP","GO:0042102","positive regulation of T cell proliferation","6/189","110/28943",8.73641742072615e-05,0.00125417992395617,0.000862146455992712,"Ccr2/Aif1/Tgfbr2/Ccl5/Il15/Cd86",6
"GO:0014912","BP","GO:0014912","negative regulation of smooth muscle cell migration","4/189","36/28943",8.81036405293776e-05,0.00125738704855027,0.000864351092703855,"Pparg/Aif1/Gna12/Mef2c",4
"GO:0051235","BP","GO:0051235","maintenance of location","10/189","341/28943",8.84297656381636e-05,0.00125738704855027,0.000864351092703855,"Pparg/Apoe/Nrros/Slc8a1/Rnf213/Camk2d/Cxcl10/Lpl/Asph/Ank2",10
