"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002709","BP","GO:0002709","regulation of T cell mediated immunity","11/191","111/28943",2.06351174011106e-10,7.33940932428692e-09,5.11034699791375e-09,"Ptprc/Rsad2/H2-T23/H2-Q4/H2-T22/H2-Q7/Il1b/H2-K1/Ccr2/Pnp/H2-Q6",11
"GO:0031341","BP","GO:0031341","regulation of cell killing","12/191","146/28943",2.74570499630009e-10,9.63559406701579e-09,6.70915424359082e-09,"Klrk1/Ptprc/C3/H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/Pnp/Clec2d/Stap1/H2-Q6",12
"GO:0034340","BP","GO:0034340","response to type I interferon","9/191","62/28943",2.94764316741919e-10,1.02081537061149e-08,7.10782098958007e-09,"Isg15/Stat1/Irf7/Zbp1/Ifitm3/Sp100/Oas3/Oas1a/Stat2",9
"GO:0050671","BP","GO:0050671","positive regulation of lymphocyte proliferation","12/191","149/28943",3.47830542788875e-10,1.18894803716925e-08,8.27850956931554e-09,"Ccl5/Aif1/Ptprc/Il1b/Cd40/Jak2/Cd274/Ccr2/Pnp/Cd86/Cd74/Il15",12
"GO:0032680","BP","GO:0032680","regulation of tumor necrosis factor production","13/191","186/28943",3.6786053357997e-10,1.24129349279805e-08,8.64298500624465e-09,"Fcer1g/Clec4a3/Ptprc/Ifih1/Rigi/Oas3/Oas1a/Trim30a/Jak2/Ccr2/Clec4a2/Thbs1/Ccl4",13
"GO:0032946","BP","GO:0032946","positive regulation of mononuclear cell proliferation","12/191","152/28943",4.3832828071731e-10,1.46035447449109e-08,1.01682816352943e-08,"Ccl5/Aif1/Ptprc/Il1b/Cd40/Jak2/Cd274/Ccr2/Pnp/Cd86/Cd74/Il15",12
"GO:0050920","BP","GO:0050920","regulation of chemotaxis","14/191","231/28943",4.98732134321995e-10,1.62488231138584e-08,1.13138701972594e-08,"Ccl5/Aif1/Sell/Sema4d/Cxcl10/Lyn/Il1b/Ccr2/Stap1/Thbs1/Cd74/Kdr/Ccl12/Rac2",14
"GO:0001912","BP","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","10/191","91/28943",5.00058766041993e-10,1.62488231138584e-08,1.13138701972594e-08,"Klrk1/Ptprc/H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/Pnp/Stap1/H2-Q6",10
"GO:0042098","BP","GO:0042098","T cell proliferation","14/191","237/28943",6.97178531404349e-10,2.22527570832968e-08,1.54943409382578e-08,"Ccl5/Aif1/Slfn1/Ptprc/Il1b/Psmb10/Jak2/Cd274/Ccr2/Pnp/Cd86/Rac2/Il15/H2-Aa",14
"GO:0042129","BP","GO:0042129","regulation of T cell proliferation","13/191","196/28943",7.01739680058373e-10,2.22527570832968e-08,1.54943409382578e-08,"Ccl5/Aif1/Slfn1/Ptprc/Il1b/Jak2/Cd274/Ccr2/Pnp/Cd86/Rac2/Il15/H2-Aa",13
"GO:0001910","BP","GO:0001910","regulation of leukocyte mediated cytotoxicity","11/191","125/28943",7.46392371733743e-10,2.33869609809906e-08,1.62840741752938e-08,"Klrk1/Ptprc/H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/Pnp/Clec2d/Stap1/H2-Q6",11
"GO:0032496","BP","GO:0032496","response to lipopolysaccharide","17/191","386/28943",9.22933977886859e-10,2.85783791740966e-08,1.9898799448929e-08,"Ccl5/Stat1/Klrk1/Cxcl10/Lyn/Gbp2/Igtp/Il1b/Trim30d/Trim30a/Jak2/Cmpk2/Cd274/Stap1/Cd86/Ccl12/Cxcl9",17
"GO:0071621","BP","GO:0071621","granulocyte chemotaxis","11/191","129/28943",1.04663142610162e-09,3.20317896918542e-08,2.23033698022389e-08,"Ccl5/Fcer1g/Sell/Cxcl10/Il1b/Thbs1/Cd74/Ccl12/Ccl4/Rac2/Cxcl9",11
"GO:0035455","BP","GO:0035455","response to interferon-alpha","7/191","31/28943",1.12256712838189e-09,3.39608814011626e-08,2.36465743558727e-08,"Ifit3/Ifit2/Bst2/Ifi204/Ifit1/Ifitm3/Oas1a",7
"GO:0002753","BP","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","8/191","50/28943",1.3150780008492e-09,3.93327874799442e-08,2.73869712856275e-08,"Ifih1/Slc15a3/Rigi/Igtp/Oasl1/Oas3/Alpk1/Ddx60",8
"GO:0001909","BP","GO:0001909","leukocyte mediated cytotoxicity","12/191","169/28943",1.48589037613347e-09,4.39422861795877e-08,3.05965126534403e-08,"Fcgr1/Klrk1/Ptprc/H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/Pnp/Clec2d/Stap1/H2-Q6",12
"GO:0001916","BP","GO:0001916","positive regulation of T cell mediated cytotoxicity","8/191","51/28943",1.55099025785388e-09,4.50253552481682e-08,3.13506412922176e-08,"Ptprc/H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/Pnp/H2-Q6",8
"GO:0031343","BP","GO:0031343","positive regulation of cell killing","10/191","102/28943",1.55672770804837e-09,4.50253552481682e-08,3.13506412922176e-08,"Klrk1/Ptprc/H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/Pnp/Stap1/H2-Q6",10
"GO:0030593","BP","GO:0030593","neutrophil chemotaxis","10/191","103/28943",1.71432882303268e-09,4.90447115458915e-08,3.4149273236841e-08,"Ccl5/Fcer1g/Sell/Cxcl10/Il1b/Cd74/Ccl12/Ccl4/Rac2/Cxcl9",10
"GO:0002237","BP","GO:0002237","response to molecule of bacterial origin","17/191","407/28943",2.05210643299753e-09,5.80768186198872e-08,4.04382263706702e-08,"Ccl5/Stat1/Klrk1/Cxcl10/Lyn/Gbp2/Igtp/Il1b/Trim30d/Trim30a/Jak2/Cmpk2/Cd274/Stap1/Cd86/Ccl12/Cxcl9",17
"GO:0051251","BP","GO:0051251","positive regulation of lymphocyte activation","18/191","465/28943",2.23994401463756e-09,6.27184324098518e-08,4.36701291095633e-08,"Ccl5/Aif1/Sirpb1c/Ptprc/Sirpb1a/Il1b/Gm5150/Cd40/Jak2/Cd274/Ccr2/Pnp/Cd86/Cd74/Il15/H2-Eb1/H2-Aa/H2-Ab1",18
"GO:0042102","BP","GO:0042102","positive regulation of T cell proliferation","10/191","110/28943",3.27480492444822e-09,9.07293322226075e-08,6.31737991519595e-08,"Ccl5/Aif1/Ptprc/Il1b/Jak2/Cd274/Ccr2/Pnp/Cd86/Il15",10
"GO:0060337","BP","GO:0060337","type I interferon signaling pathway","8/191","56/28943",3.36396449695956e-09,9.12778820205934e-08,6.35557481194422e-08,"Isg15/Stat1/Irf7/Zbp1/Ifitm3/Oas3/Oas1a/Stat2",8
"GO:0071357","BP","GO:0071357","cellular response to type I interferon","8/191","56/28943",3.36396449695956e-09,9.12778820205934e-08,6.35557481194422e-08,"Isg15/Stat1/Irf7/Zbp1/Ifitm3/Oas3/Oas1a/Stat2",8
"GO:0032760","BP","GO:0032760","positive regulation of tumor necrosis factor production","10/191","111/28943",3.5786122264717e-09,9.61112997966685e-08,6.69212017861141e-08,"Fcer1g/Ptprc/Ifih1/Rigi/Oas3/Oas1a/Jak2/Ccr2/Thbs1/Ccl4",10
"GO:1903557","BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","10/191","113/28943",4.26215332069021e-09,1.13313005455118e-07,7.8898553230427e-08,"Fcer1g/Ptprc/Ifih1/Rigi/Oas3/Oas1a/Jak2/Ccr2/Thbs1/Ccl4",10
"GO:0001914","BP","GO:0001914","regulation of T cell mediated cytotoxicity","8/191","58/28943",4.48849983108772e-09,1.1635704073804e-07,8.1018080277127e-08,"Ptprc/H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/Pnp/H2-Q6",8
"GO:0002456","BP","GO:0002456","T cell mediated immunity","11/191","148/28943",4.50927741462011e-09,1.1635704073804e-07,8.1018080277127e-08,"Ptprc/Rsad2/H2-T23/H2-Q4/H2-T22/H2-Q7/Il1b/H2-K1/Ccr2/Pnp/H2-Q6",11
"GO:0050729","BP","GO:0050729","positive regulation of inflammatory response","11/191","148/28943",4.50927741462011e-09,1.1635704073804e-07,8.1018080277127e-08,"Ccl5/Fcer1g/Fcgr1/Zbp1/C3/Nmi/Il1b/Ifi35/Jak2/Ccr2/Stap1",11
"GO:0045824","BP","GO:0045824","negative regulation of innate immune response","9/191","85/28943",5.251379389593e-09,1.34190587897172e-07,9.34353757514707e-08,"Isg15/Ifi204/Parp14/Nmi/Oas3/Oas1a/Trafd1/Stat2/Clec2d",9
"GO:0042832","BP","GO:0042832","defense response to protozoan","7/191","39/28943",6.27994757519631e-09,1.58930980941507e-07,1.10661829234988e-07,"Gbp4/Gbp2/Gbp2b/Cd40/Gbp3/Gbp7/Iigp1",7
"GO:0002832","BP","GO:0002832","negative regulation of response to biotic stimulus","10/191","118/28943",6.50220831829158e-09,1.62988688511842e-07,1.1348716473329e-07,"Isg15/Fgl2/Ifi204/Parp14/Nmi/Oas3/Oas1a/Trafd1/Stat2/Clec2d",10
"GO:0050900","BP","GO:0050900","leukocyte migration","16/191","385/28943",6.69398505539192e-09,1.66212911941429e-07,1.15732154731254e-07,"Ccl5/Aif1/Fcer1g/Sell/Cxcl10/Lyn/Il1b/Slamf9/Ccr2/Stap1/Thbs1/Cd74/Ccl12/Ccl4/Rac2/Cxcl9",16
"GO:0050777","BP","GO:0050777","negative regulation of immune response","12/191","194/28943",7.10657256918704e-09,1.74808401888788e-07,1.21717096339937e-07,"Isg15/Fgl2/Ifi204/Ptprc/Parp14/Nmi/Oas3/Oas1a/Trafd1/Ccr2/Stat2/Clec2d",12
"GO:0006909","BP","GO:0006909","phagocytosis","16/191","390/28943",8.02941917025224e-09,1.95679919037999e-07,1.36249695666756e-07,"Aif1/Fcer1g/Fcgr1/Sirpb1c/Ptprc/Sirpb1a/C3/Hck/Il1b/Gm5150/Ccr2/Cfb/Stap1/Thbs1/Rac2/Il15",16
"GO:0002224","BP","GO:0002224","toll-like receptor signaling pathway","10/191","124/28943",1.05217138344364e-08,2.54065603781988e-07,1.76902981996657e-07,"Irf7/Pik3ap1/Rsad2/Lyn/Nmi/Ifi35/Oas1a/Cd40/Trim30a/Cd86",10
"GO:0097530","BP","GO:0097530","granulocyte migration","11/191","163/28943",1.24065235811337e-08,2.96854273323127e-07,2.06696244543099e-07,"Ccl5/Fcer1g/Sell/Cxcl10/Il1b/Thbs1/Cd74/Ccl12/Ccl4/Rac2/Cxcl9",11
"GO:0032102","BP","GO:0032102","negative regulation of response to external stimulus","16/191","407/28943",1.46073939000095e-08,3.44092731819178e-07,2.39587844383774e-07,"Isg15/Aif1/Fgl2/Ifi204/Sema4d/Parp14/Nmi/Oas3/Oas1a/Trafd1/Stat2/Clec2d/Stap1/Aoah/Thbs1/Ccl12",16
"GO:0042590","BP","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","5/191","13/28943",1.46422439071991e-08,3.44092731819178e-07,2.39587844383774e-07,"Fcer1g/Fcgr1/Clec4a3/H2-K1/Clec4a2",5
"GO:0001562","BP","GO:0001562","response to protozoan","7/191","44/28943",1.5216474052728e-08,3.54422652272391e-07,2.46780450170466e-07,"Gbp4/Gbp2/Gbp2b/Cd40/Gbp3/Gbp7/Iigp1",7
"GO:0002504","BP","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","6/191","26/28943",1.57469759669782e-08,3.63561760921812e-07,2.53143907280785e-07,"Fcer1g/Thbs1/Cd74/H2-Eb1/H2-Aa/H2-Ab1",6
"GO:0002690","BP","GO:0002690","positive regulation of leukocyte chemotaxis","9/191","99/28943",2.03951398299653e-08,4.6107250668443e-07,3.21039527330664e-07,"Ccl5/Aif1/Sell/Cxcl10/Il1b/Ccr2/Thbs1/Cd74/Rac2",9
"GO:0062207","BP","GO:0062207","regulation of pattern recognition receptor signaling pathway","9/191","99/28943",2.03951398299653e-08,4.6107250668443e-07,3.21039527330664e-07,"Irf7/Pik3ap1/Rsad2/Slc15a3/Lyn/Oasl1/Ifi35/Trim30a/Ddx60",9
"GO:0001960","BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway","8/191","70/28943",2.06633347317859e-08,4.6107250668443e-07,3.21039527330664e-07,"Isg15/Ptprc/Parp14/Oas3/Oas1a/Stat2/Stap1/Il1rn",8
"GO:1990266","BP","GO:1990266","neutrophil migration","10/191","133/28943",2.06711838103202e-08,4.6107250668443e-07,3.21039527330664e-07,"Ccl5/Fcer1g/Sell/Cxcl10/Il1b/Cd74/Ccl12/Ccl4/Rac2/Cxcl9",10
"GO:0001913","BP","GO:0001913","T cell mediated cytotoxicity","8/191","71/28943",2.31566740466874e-08,5.1217114362085e-07,3.56618925389498e-07,"Ptprc/H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/Pnp/H2-Q6",8
"GO:0060761","BP","GO:0060761","negative regulation of response to cytokine stimulus","8/191","74/28943",3.2255261198574e-08,7.07465395622057e-07,4.92600085497521e-07,"Isg15/Ptprc/Parp14/Oas3/Oas1a/Stat2/Stap1/Il1rn",8
"GO:0002886","BP","GO:0002886","regulation of myeloid leukocyte mediated immunity","8/191","75/28943",3.59042147168246e-08,7.78368329035417e-07,5.41968989301976e-07,"Fcer1g/Fcgr1/C3/Lyn/Rigi/Ccr2/Stap1/Rac2",8
"GO:0002274","BP","GO:0002274","myeloid leukocyte activation","13/191","272/28943",3.60793830327967e-08,7.78368329035417e-07,5.41968989301976e-07,"Ccl5/Aif1/Fcer1g/Klrk1/Lyn/Nmi/Ifi35/Jak2/Ccr2/Stap1/Thbs1/Rac2/Il15",13
"GO:0032479","BP","GO:0032479","regulation of type I interferon production","9/191","107/28943",4.03732389245568e-08,8.6392166544255e-07,6.01538801605935e-07,"Isg15/Stat1/Irf7/Ifih1/Gbp4/Rigi/Nmi/Oas3/Oas1a",9
"GO:0032647","BP","GO:0032647","regulation of interferon-alpha production","6/191","31/28943",4.89969832081516e-08,1.04000048228915e-06,7.24140473390425e-07,"Stat1/Irf7/Ifih1/Gbp4/Rigi/Nmi",6
"GO:0002685","BP","GO:0002685","regulation of leukocyte migration","12/191","234/28943",5.69433616486454e-08,1.19899942287388e-06,8.34849622149824e-07,"Ccl5/Aif1/Sell/Cxcl10/Lyn/Il1b/Ccr2/Stap1/Thbs1/Cd74/Ccl12/Rac2",12
"GO:0032606","BP","GO:0032606","type I interferon production","9/191","112/28943",6.01438814266963e-08,1.25633885646877e-06,8.74774415738331e-07,"Isg15/Stat1/Irf7/Ifih1/Gbp4/Rigi/Nmi/Oas3/Oas1a",9
"GO:0002468","BP","GO:0002468","dendritic cell antigen processing and presentation","5/191","17/28943",6.89065796213513e-08,1.42417608151403e-06,9.91637561156583e-07,"Clec4a3/Fgl2/Clec4a2/Thbs1/Cd74",5
"GO:0050921","BP","GO:0050921","positive regulation of chemotaxis","10/191","151/28943",6.9260842869983e-08,1.42417608151403e-06,9.91637561156583e-07,"Ccl5/Aif1/Sell/Cxcl10/Il1b/Ccr2/Thbs1/Cd74/Kdr/Rac2",10
"GO:0002486","BP","GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent","6/191","33/28943",7.29010551914792e-08,1.48740757568972e-06,1.03566492932163e-06,"H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/H2-Q6",6
"GO:0002476","BP","GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","6/191","34/28943",8.80387464167759e-08,1.74224045540567e-06,1.21310215679942e-06,"H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/H2-Q6",6
"GO:0002484","BP","GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway","6/191","34/28943",8.80387464167759e-08,1.74224045540567e-06,1.21310215679942e-06,"H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/H2-Q6",6
"GO:0032607","BP","GO:0032607","interferon-alpha production","6/191","34/28943",8.80387464167759e-08,1.74224045540567e-06,1.21310215679942e-06,"Stat1/Irf7/Ifih1/Gbp4/Rigi/Nmi",6
"GO:1903901","BP","GO:1903901","negative regulation of viral life cycle","6/191","34/28943",8.80387464167759e-08,1.74224045540567e-06,1.21310215679942e-06,"Ly6e/Bst2/Ifitm3/Trim30d/Trim30a/Cd74",6
"GO:0002428","BP","GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib","6/191","35/28943",1.05672810326815e-07,2.07560325955356e-06,1.44521887493311e-06,"H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/H2-Q6",6
"GO:0002687","BP","GO:0002687","positive regulation of leukocyte migration","10/191","160/28943",1.1947572067431e-07,2.32933405047988e-06,1.6218887305573e-06,"Ccl5/Aif1/Sell/Cxcl10/Il1b/Ccr2/Thbs1/Cd74/Ccl12/Rac2",10
"GO:0035457","BP","GO:0035457","cellular response to interferon-alpha","5/191","19/28943",1.28102566605534e-07,2.47916143607181e-06,1.72621183018758e-06,"Ifit3/Ifit2/Ifi204/Ifit1/Oas1a",5
"GO:0002548","BP","GO:0002548","monocyte chemotaxis","7/191","60/28943",1.40292955818201e-07,2.69526320958764e-06,1.876681030192e-06,"Ccl5/Aif1/Cxcl10/Lyn/Ccr2/Ccl12/Ccl4",7
"GO:0002440","BP","GO:0002440","production of molecular mediator of immune response","15/191","422/28943",1.54915018892545e-07,2.95461108496506e-06,2.05726199765005e-06,"Fcer1g/Fgl2/Bst2/Ptprc/Rsad2/Rigi/Il1b/Slamf9/Cd40/Ccr2/Cd86/Cd74/H2-Eb1/H2-Aa/H2-Ab1",15
"GO:0031663","BP","GO:0031663","lipopolysaccharide-mediated signaling pathway","7/191","61/28943",1.57600139039705e-07,2.96288261394645e-06,2.06302136893328e-06,"Ccl5/Stat1/Lyn/Il1b/Trim30d/Trim30a/Ccl12",7
"GO:0060760","BP","GO:0060760","positive regulation of response to cytokine stimulus","7/191","61/28943",1.57600139039705e-07,2.96288261394645e-06,2.06302136893328e-06,"Irf7/Zbp1/Ifih1/Parp14/Rigi/Igtp/Cd74",7
"GO:0019886","BP","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","5/191","20/28943",1.6989015875217e-07,3.17128296337384e-06,2.20812815518872e-06,"Fcer1g/Cd74/H2-Eb1/H2-Aa/H2-Ab1",5
"GO:0050727","BP","GO:0050727","regulation of inflammatory response","14/191","367/28943",1.73578373751101e-07,3.21731182896407e-06,2.24017752928589e-06,"Ccl5/Fcer1g/Fcgr1/Pik3ap1/Zbp1/C3/Lyn/Nmi/Il1b/Ifi35/Jak2/Ccr2/Stap1/Aoah",14
"GO:0002475","BP","GO:0002475","antigen processing and presentation via MHC class Ib","6/191","39/28943",2.0780135806863e-07,3.8247075135429e-06,2.66310021639665e-06,"H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/H2-Q6",6
"GO:0060333","BP","GO:0060333","interferon-gamma-mediated signaling pathway","5/191","21/28943",2.21788735815315e-07,4.05380522684659e-06,2.8226183410414e-06,"Stat1/Parp14/Igtp/Nmi/Jak2",5
"GO:1903706","BP","GO:1903706","regulation of hemopoiesis","15/191","435/28943",2.28386123419202e-07,4.14560190923682e-06,2.88653532394069e-06,"Ccl5/Isg15/Stat1/Fgl2/Ptprc/Lyn/Inpp4b/Ccr2/Pnp/Clec2d/Tmem176b/Cd74/Tmem176a/Il15/H2-Aa",15
"GO:0002483","BP","GO:0002483","antigen processing and presentation of endogenous peptide antigen","6/191","41/28943",2.83260700590728e-07,5.07171540105304e-06,3.53137758487976e-06,"H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/H2-Q6",6
"GO:0019885","BP","GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","6/191","41/28943",2.83260700590728e-07,5.07171540105304e-06,3.53137758487976e-06,"H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/H2-Q6",6
"GO:0044403","BP","GO:0044403","biological process involved in symbiotic interaction","12/191","272/28943",2.90363151103158e-07,5.1637554979967e-06,3.59546405455618e-06,"Ccl5/Ly6e/Ifitm3/Gbp2/Gbp2b/Trim30d/Gbp3/Trim30a/Jak2/Gbp7/Cd74/Ccl12",12
"GO:0032608","BP","GO:0032608","interferon-beta production","7/191","67/28943",3.0384721358098e-07,5.33150577430093e-06,3.7122666585578e-06,"Isg15/Irf7/Ifih1/Rigi/Nmi/Oas3/Oas1a",7
"GO:0032648","BP","GO:0032648","regulation of interferon-beta production","7/191","67/28943",3.0384721358098e-07,5.33150577430093e-06,3.7122666585578e-06,"Isg15/Irf7/Ifih1/Rigi/Nmi/Oas3/Oas1a",7
"GO:0060338","BP","GO:0060338","regulation of type I interferon-mediated signaling pathway","6/191","42/28943",3.28665382273674e-07,5.72878997446563e-06,3.98889111563936e-06,"Isg15/Irf7/Zbp1/Oas3/Oas1a/Stat2",6
"GO:0032611","BP","GO:0032611","interleukin-1 beta production","8/191","102/28943",4.01006292720605e-07,6.94374054237257e-06,4.83484733813416e-06,"Ifi204/Ifi211/Mndal/Ifi205/Il1b/Slamf9/Gbp5/Jak2",8
"GO:0019883","BP","GO:0019883","antigen processing and presentation of endogenous antigen","6/191","44/28943",4.37453719096962e-07,7.5253476383216e-06,5.23981372513114e-06,"H2-T23/H2-Q4/H2-T22/H2-Q7/H2-K1/H2-Q6",6
"GO:0002495","BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","5/191","24/28943",4.55872983874646e-07,7.79128372440305e-06,5.42498198855612e-06,"Fcer1g/Cd74/H2-Eb1/H2-Aa/H2-Ab1",5
"GO:0032481","BP","GO:0032481","positive regulation of type I interferon production","7/191","72/28943",5.00584049723902e-07,8.46959799702369e-06,5.89728447961056e-06,"Isg15/Stat1/Irf7/Ifih1/Rigi/Oas3/Oas1a",7
"GO:0062208","BP","GO:0062208","positive regulation of pattern recognition receptor signaling pathway","6/191","45/28943",5.01997449671617e-07,8.46959799702369e-06,5.89728447961056e-06,"Pik3ap1/Rsad2/Slc15a3/Oasl1/Ifi35/Ddx60",6
"GO:0046631","BP","GO:0046631","alpha-beta T cell activation","10/191","191/28943",6.17244669498209e-07,1.03476940771929e-05,7.2049813583398e-06,"Clec4a3/Ptprc/Rsad2/Jak2/Cd274/Ccr2/Pnp/Clec4a2/Il15/H2-Ab1",10
"GO:1902105","BP","GO:1902105","regulation of leukocyte differentiation","13/191","349/28943",6.32843884852836e-07,1.05420576261561e-05,7.34031448053822e-06,"Ccl5/Fgl2/Ptprc/Lyn/Inpp4b/Ccr2/Pnp/Clec2d/Tmem176b/Cd74/Tmem176a/Il15/H2-Aa",13
"GO:0050688","BP","GO:0050688","regulation of defense response to virus","7/191","75/28943",6.63323282437902e-07,1.09802948388463e-05,7.64545405312405e-06,"Ccl5/Stat1/Fgl2/Gbp4/Rigi/Il1b/Il15",7
"GO:0031348","BP","GO:0031348","negative regulation of defense response","11/191","244/28943",7.42340491945828e-07,1.21627301468787e-05,8.46877027104293e-06,"Isg15/Fgl2/Ifi204/Parp14/Nmi/Oas3/Oas1a/Trafd1/Stat2/Clec2d/Aoah",11
"GO:0032728","BP","GO:0032728","positive regulation of interferon-beta production","6/191","48/28943",7.43996790899492e-07,1.21627301468787e-05,8.46877027104293e-06,"Isg15/Irf7/Ifih1/Rigi/Oas3/Oas1a",6
"GO:0071347","BP","GO:0071347","cellular response to interleukin-1","7/191","79/28943",9.47462890615331e-07,1.53933477043182e-05,1.07182124272988e-05,"Ccl5/Zbp1/Il1b/Cd40/Ccl12/Ccl4/Il1rn",7
"GO:0002888","BP","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","5/191","29/28943",1.24003706510667e-06,2.00231751862624e-05,1.3941908494354e-05,"Fcer1g/Fcgr1/C3/Rigi/Stap1",5
"GO:0007162","BP","GO:0007162","negative regulation of cell adhesion","12/191","313/28943",1.27945365578598e-06,2.04796047506451e-05,1.42597151939182e-05,"Fgl2/Slfn1/Sema4d/Ptprc/Ass1/Jak2/Cd274/Cd86/Thbs1/Cd74/Il1rn/H2-Aa",12
"GO:0002700","BP","GO:0002700","regulation of production of molecular mediator of immune response","10/191","207/28943",1.28386579933756e-06,2.04796047506451e-05,1.42597151939182e-05,"Fcer1g/Bst2/Ptprc/Rsad2/Rigi/Il1b/Cd40/Ccr2/Cd86/Cd74",10
"GO:2000106","BP","GO:2000106","regulation of leukocyte apoptotic process","8/191","119/28943",1.30357476513865e-06,2.06687276014754e-05,1.4391399277783e-05,"Ccl5/Fcer1g/Bcl2a1a/Lyn/Rapgef2/Cd274/Pnp/Cd74",8
"GO:0051701","BP","GO:0051701","biological process involved in interaction with host","9/191","163/28943",1.46653189515674e-06,2.30509981378857e-05,1.60501470796909e-05,"Ly6e/Ifitm3/Gbp2/Gbp2b/Trim30d/Gbp3/Trim30a/Gbp7/Cd74",9
"GO:0039528","BP","GO:0039528","cytoplasmic pattern recognition receptor signaling pathway in response to virus","5/191","30/28943",1.48009828468947e-06,2.30509981378857e-05,1.60501470796909e-05,"Ifih1/Rigi/Oasl1/Oas3/Ddx60",5
"GO:0090025","BP","GO:0090025","regulation of monocyte chemotaxis","5/191","30/28943",1.48009828468947e-06,2.30509981378857e-05,1.60501470796909e-05,"Ccl5/Aif1/Cxcl10/Lyn/Ccr2",5
"GO:0033674","BP","GO:0033674","positive regulation of kinase activity","14/191","440/28943",1.51022286591011e-06,2.33818034298554e-05,1.62804830312663e-05,"Ptprc/Lyn/Rapgef2/Igtp/Il1b/Cd40/Daxx/Jak2/Lmo4/Cd86/Thbs1/Cd74/Kdr/Il1rn",14
"GO:0032612","BP","GO:0032612","interleukin-1 production","8/191","123/28943",1.67387568911185e-06,2.5734582716524e-05,1.79186964123613e-05,"Ifi204/Ifi211/Mndal/Ifi205/Il1b/Slamf9/Gbp5/Jak2",8
"GO:0042531","BP","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","6/191","55/28943",1.69152082445237e-06,2.5734582716524e-05,1.79186964123613e-05,"Ccl5/Parp14/Lyn/Cd40/Jak2/Il15",6
"GO:0098926","BP","GO:0098926","postsynaptic signal transduction","6/191","55/28943",1.69152082445237e-06,2.5734582716524e-05,1.79186964123613e-05,"Ly6c2/Ly6c1/Ly6e/Ly6i/Jak2/Ly6a",6
"GO:0046597","BP","GO:0046597","negative regulation of viral entry into host cell","5/191","31/28943",1.75531007343587e-06,2.65515868579495e-05,1.84875670771437e-05,"Ly6e/Ifitm3/Trim30d/Trim30a/Cd74",5
"GO:0030522","BP","GO:0030522","intracellular receptor signaling pathway","10/191","218/28943",2.04720077614706e-06,3.07898996732517e-05,2.14386559475009e-05,"Ifih1/Slc15a3/Rigi/Igtp/Oasl1/Oas3/Daxx/Jak2/Alpk1/Ddx60",10
"GO:0060700","BP","GO:0060700","regulation of ribonuclease activity","4/191","15/28943",2.36983750862824e-06,3.54398427426678e-05,2.46763582686709e-05,"Oasl1/Oas3/Oas1a/Oasl2",4
"GO:0002675","BP","GO:0002675","positive regulation of acute inflammatory response","5/191","33/28943",2.42575403004808e-06,3.60710994750652e-05,2.51158951312144e-05,"Ccl5/Fcer1g/Fcgr1/C3/Il1b",5
"GO:0071622","BP","GO:0071622","regulation of granulocyte chemotaxis","6/191","59/28943",2.57215801359139e-06,3.80332578189469e-05,2.64821236053377e-05,"Ccl5/Sell/Il1b/Thbs1/Cd74/Rac2",6
"GO:0002444","BP","GO:0002444","myeloid leukocyte mediated immunity","8/191","133/28943",3.01077640410522e-06,4.42701871262846e-05,3.08248263425298e-05,"Fcer1g/Fcgr1/C3/Lyn/Rigi/Ccr2/Stap1/Rac2",8
