"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048102","GO:0048102","autophagic cell death","3/144","15/28943",5.25239196530858e-05,0.000731696854734329,0.000436083762168705,"Lamp1/Trem2/Dapk1",3
"GO:0010466","GO:0010466","negative regulation of peptidase activity","8/144","262/28943",5.28054050718277e-05,0.00073244738586699,0.000436531070965836,"Ctsb/Serpinb6a/Timp2/Ecm1/Gas6/Igf1/Gpx1/Stfa3",8
"GO:0032640","GO:0032640","tumor necrosis factor production","7/144","193/28943",5.34911306757717e-05,0.000738774500062804,0.000440301965625733,"Cd36/Gas6/Igf1/Trem2/Fcgr3/Lpl/Gpnmb",7
"GO:0050777","GO:0050777","negative regulation of immune response","7/144","194/28943",5.52653217272536e-05,0.000756782150290648,0.000451034339023768,"Arg1/Trem2/Gpx1/Hmox1/Anxa1/Lgals3/Mmp12",7
"GO:0050905","GO:0050905","neuromuscular process","7/144","194/28943",5.52653217272536e-05,0.000756782150290648,0.000451034339023768,"Aplp2/Psap/Pmp22/Hexa/Cfh/Cacna1a/Myo5a",7
"GO:0009165","GO:0009165","nucleotide biosynthetic process","8/144","264/28943",5.56988876667129e-05,0.000759487375048653,0.00045264662501673,"ND1/COX2/ND4/ND3/ND2/Trem2/ATP6/ND5",8
"GO:0018149","GO:0018149","peptide cross-linking","4/144","42/28943",5.6785018257001e-05,0.000771030332282823,0.000459526108213439,"Fn1/F13a1/Anxa1/Stfa3",4
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","7/144","196/28943",5.89583862048522e-05,0.000797176835324431,0.000475109153760464,"Cd36/Gas6/Igf1/Trem2/Fcgr3/Lpl/Gpnmb",7
"GO:0007265","GO:0007265","Ras protein signal transduction","9/144","344/28943",5.94135185133168e-05,0.000799969466844576,0.000476773533280173,"Abca1/Timp2/Eps8/Igf1/Pdpn/Psd3/Dennd4c/Nrp1/Apoe",9
"GO:1901215","GO:1901215","negative regulation of neuron death","8/144","267/28943",6.02859457332581e-05,0.000808334055706769,0.000481758741780685,"Mt1/Lrp1/Igf1/Cacna1a/Nrp1/Hmox1/Gpnmb/Apoe",8
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","8/144","269/28943",6.35153244211114e-05,0.000848100887913429,0.000505459362722275,"ND1/COX2/ND4/ND3/ND2/Trem2/ATP6/ND5",8
"GO:0030644","GO:0030644","cellular chloride ion homeostasis","3/144","16/28943",6.44092231743047e-05,0.000856482975929391,0.000510455000537552,"Tbxas1/Cacna1a/Spp1",3
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","6/144","137/28943",6.57594783107028e-05,0.00087083951112692,0.000519011347117611,"Ecm1/Gas6/Arg1/Trem2/Cav1/Mmp12",6
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","6/144","138/28943",6.84697489515023e-05,0.00090301496772924,0.000538187586667978,"Fn1/Cd36/Dab2/Nrp1/S100a10/Spp1",6
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","7/144","202/28943",7.12677843026672e-05,0.000936080530146869,0.000557894320083607,"Mtss1/Gda/Rhoc/Nrp1/Add3/Cav1/S100a10",7
"GO:0051258","GO:0051258","protein polymerization","8/144","274/28943",7.22236355659932e-05,0.0009430764425814,0.000562063811580685,"Mtss1/Eps8/Gda/Sptbn1/Add3/Tppp3/Cav1/Gas7",8
"GO:0042886","GO:0042886","amide transport","9/144","353/28943",7.23865386319471e-05,0.0009430764425814,0.000562063811580685,"Glul/Psap/Abca1/Lrp1/Pltp/Anxa5/Myo5a/Folr2/Anxa1",9
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly","7/144","203/28943",7.35097233318126e-05,0.000950017227637642,0.000566200447730131,"Abca1/Gda/Cd36/Rhoc/Tppp3/Cav1/Lgals3",7
"GO:0048771","GO:0048771","tissue remodeling","7/144","203/28943",7.35097233318126e-05,0.000950017227637642,0.000566200447730131,"Lrp1/Igf1/Lipa/Cav1/Trf/Spp1/Gpnmb",7
"GO:0031623","GO:0031623","receptor internalization","6/144","140/28943",7.41576446054415e-05,0.000954557201361243,0.000568906225141535,"Cd36/Cd63/Lrp1/Dab2/Cd9/Cav1",6
"GO:0071825","GO:0071825","protein-lipid complex subunit organization","4/144","45/28943",7.47194417392314e-05,0.000957956826760345,0.000570932366738853,"Abca1/Pltp/Lpl/Apoe",4
"GO:1904375","GO:1904375","regulation of protein localization to cell periphery","6/144","141/28943",7.71395046653558e-05,0.000985059230210774,0.000587085119048782,"Lrp1/Trem2/Dab2/Sptbn1/Myo5a/Lgals3",6
"GO:0030320","GO:0030320","cellular monovalent inorganic anion homeostasis","3/144","17/28943",7.79262180594316e-05,0.000987269959508862,0.000588402690859032,"Tbxas1/Cacna1a/Spp1",3
"GO:0048143","GO:0048143","astrocyte activation","3/144","17/28943",7.79262180594316e-05,0.000987269959508862,0.000588402690859032,"Lrp1/Trem2/C1qa",3
"GO:0006690","GO:0006690","icosanoid metabolic process","6/144","142/28943",8.0216179585498e-05,0.00101229672904366,0.000603318386810227,"Ltc4s/Pdpn/Tbxas1/Gpx1/Anxa1/Fabp5",6
"GO:0006066","GO:0006066","alcohol metabolic process","9/144","359/28943",8.2297854538708e-05,0.0010345097496311,0.00061655711747338,"Aplp2/Abca1/Pmp22/Idh1/Dhrs3/Lrp1/Dab2/Ednrb/Apoe",9
"GO:0040013","GO:0040013","negative regulation of locomotion","9/144","360/28943",8.40557672827548e-05,0.00105249594986733,0.000627276706898133,"St6gal1/Cd63/Dusp3/Lrp1/Adam15/Nrp1/Rhob/Cav1/Apoe",9
"GO:0045861","GO:0045861","negative regulation of proteolysis","9/144","361/28943",8.58451411146413e-05,0.00107073513219735,0.000638147071035808,"Ctsb/Serpinb6a/Timp2/Ecm1/Gas6/Igf1/Gpx1/Furin/Stfa3",9
"GO:0042692","GO:0042692","muscle cell differentiation","10/144","449/28943",8.82750203862536e-05,0.00109679156603461,0.000653676436268052,"Pmp22/Igf1/Pld3/Gpx1/Cfh/Plec/Lmna/Cd9/Ednrb/Ccl8",10
"GO:0043403","GO:0043403","skeletal muscle tissue regeneration","4/144","47/28943",8.87610661788164e-05,0.00109686499655668,0.000653720200100183,"Igf1/Gpx1/Cd9/Anxa1",4
"GO:1902600","GO:1902600","proton transmembrane transport","5/144","90/28943",8.89626364516138e-05,0.00109686499655668,0.000653720200100183,"COX1/ND4/CYTB/Myo5a/ND5",5
"GO:0030730","GO:0030730","sequestering of triglyceride","3/144","18/28943",9.31708050793271e-05,0.0011356956467624,0.000676862866246148,"Trem2/Plin2/Lpl",3
"GO:1900221","GO:1900221","regulation of amyloid-beta clearance","3/144","18/28943",9.31708050793271e-05,0.0011356956467624,0.000676862866246148,"Lrp1/Trem2/Apoe",3
"GO:1903729","GO:1903729","regulation of plasma membrane organization","3/144","18/28943",9.31708050793271e-05,0.0011356956467624,0.000676862866246148,"Ahnak/Anxa2/S100a10",3
"GO:0050766","GO:0050766","positive regulation of phagocytosis","5/144","91/28943",9.37609574271602e-05,0.00113857645660604,0.000678579799135197,"Cd36/Gas6/Lrp1/Trem2/Fcgr3",5
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","9/144","366/28943",9.52797705070262e-05,0.00115267030635944,0.000686979587905824,"Ctsb/Serpinb6a/Timp2/Ecm1/Gas6/Igf1/Gpx1/Anxa1/Stfa3",9
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","6/144","147/28943",9.70995757572138e-05,0.00117028627260942,0.000697478521701729,"Ecm1/Gas6/Arg1/Trem2/Cav1/Mmp12",6
"GO:0010959","GO:0010959","regulation of metal ion transport","10/144","458/28943",0.000103866884826406,0.00124717774392304,0.000743305043808769,"Ahnak/Cd63/Igf1/Trem2/Cacna1a/Myo5a/Cav1/Cxcl1/Trf/Lgals3",10
"GO:0002831","GO:0002831","regulation of response to biotic stimulus","9/144","371/28943",0.000105570104563397,0.00126291671555766,0.000752685308215647,"Lamp1/Arg1/Trem2/Sash1/Cfh/Dapk1/Cxcl1/Apoe/Mmp12",9
"GO:0030574","GO:0030574","collagen catabolic process","4/144","50/28943",0.000113288284928528,0.0013452461287823,0.000801752787491854,"Ctsb/Ctsl/Adam15/Mmp12",4
"GO:0090659","GO:0090659","walking behavior","4/144","50/28943",0.000113288284928528,0.0013452461287823,0.000801752787491854,"Psap/Pmp22/Hexa/Cacna1a",4
"GO:0043535","GO:0043535","regulation of blood vessel endothelial cell migration","5/144","95/28943",0.000114973373069485,0.00136023645050589,0.000810686864290253,"Igf1/Nrp1/Hmox1/Anxa1/Apoe",5
"GO:0070555","GO:0070555","response to interleukin-1","5/144","96/28943",0.000120809027928883,0.00142404194826061,0.000848714281420572,"Ccl6/Fn1/Ccl9/Anxa1/Ccl8",5
"GO:0030195","GO:0030195","negative regulation of blood coagulation","4/144","51/28943",0.000122457068108088,0.00143297034607937,0.000854035514231337,"Anxa2/Cd9/Anxa5/Apoe",4
"GO:0046456","GO:0046456","icosanoid biosynthetic process","4/144","51/28943",0.000122457068108088,0.00143297034607937,0.000854035514231337,"Ltc4s/Tbxas1/Anxa1/Fabp5",4
"GO:0010038","GO:0010038","response to metal ion","8/144","296/28943",0.000123217076488621,0.00143663968166805,0.00085622240031376,"Crip1/Fn1/Mt1/Anxa5/CYTB/Hmox1/Cav1/Trf",8
"GO:0043393","GO:0043393","regulation of protein binding","7/144","221/28943",0.00012478926714858,0.00144591129661574,0.000861748186985663,"Aplp2/Lrp1/Adam15/Dab2/Anxa2/Cav1/Apoe",7
"GO:0006633","GO:0006633","fatty acid biosynthetic process","6/144","154/28943",0.000125360239824671,0.00144591129661574,0.000861748186985663,"Ltc4s/Tbxas1/Myo5a/Anxa1/Lpl/Fabp5",6
"GO:0016125","GO:0016125","sterol metabolic process","6/144","154/28943",0.000125360239824671,0.00144591129661574,0.000861748186985663,"Aplp2/Abca1/Pmp22/Lrp1/Lipa/Apoe",6
"GO:0031099","GO:0031099","regeneration","6/144","155/28943",0.000129880061342155,0.00149269299071091,0.000889629593103033,"Lrp1/Igf1/Gpx1/Cd9/Hmox1/Anxa1",6
"GO:0045773","GO:0045773","positive regulation of axon extension","4/144","52/28943",0.000132151694902785,0.00150270019150941,0.000895593781338571,"Fn1/Lrp1/Nrp1/Apoe",4
"GO:0060251","GO:0060251","regulation of glial cell proliferation","4/144","52/28943",0.000132151694902785,0.00150270019150941,0.000895593781338571,"Pmp22/Igf1/Atxn1/Vim",4
"GO:1900047","GO:1900047","negative regulation of hemostasis","4/144","52/28943",0.000132151694902785,0.00150270019150941,0.000895593781338571,"Anxa2/Cd9/Anxa5/Apoe",4
"GO:0015908","GO:0015908","fatty acid transport","5/144","98/28943",0.000133159291570749,0.00150882605730517,0.000899244734032261,"Cd36/Plin2/Anxa1/Fabp5/Apoe",5
"GO:0050819","GO:0050819","negative regulation of coagulation","4/144","53/28943",0.0001423900158393,0.00160775814375743,0.000958207234937043,"Anxa2/Cd9/Anxa5/Apoe",4
"GO:1902652","GO:1902652","secondary alcohol metabolic process","6/144","158/28943",0.000144219662004977,0.00162272332983223,0.000967126331148577,"Aplp2/Abca1/Pmp22/Idh1/Lrp1/Apoe",6
"GO:0031667","GO:0031667","response to nutrient levels","9/144","387/28943",0.000144975730084854,0.00162554668785038,0.000968809023343495,"Glul/Rasal2/Gas6/Cfh/Plec/Plin2/Lpl/Spp1/Apoe",9
"GO:0046697","GO:0046697","decidualization","3/144","21/28943",0.000150206402165104,0.0016710697067224,0.000995940272038276,"Ctsb/Ctsl/Tppp3",3
"GO:0090050","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","3/144","21/28943",0.000150206402165104,0.0016710697067224,0.000995940272038276,"Nrp1/Hmox1/Anxa1",3
"GO:0050769","GO:0050769","positive regulation of neurogenesis","8/144","305/28943",0.000151265055407709,0.0016710697067224,0.000995940272038276,"Fn1/Lrp1/Igf1/Nrp1/Atxn1/Vim/Trf/Apoe",8
"GO:0006692","GO:0006692","prostanoid metabolic process","4/144","54/28943",0.000153190044587666,0.0016710697067224,0.000995940272038276,"Pdpn/Tbxas1/Anxa1/Fabp5",4
"GO:0006693","GO:0006693","prostaglandin metabolic process","4/144","54/28943",0.000153190044587666,0.0016710697067224,0.000995940272038276,"Pdpn/Tbxas1/Anxa1/Fabp5",4
"GO:0010883","GO:0010883","regulation of lipid storage","4/144","54/28943",0.000153190044587666,0.0016710697067224,0.000995940272038276,"Cd36/Trem2/Plin2/Lpl",4
"GO:0014904","GO:0014904","myotube cell development","4/144","54/28943",0.000153190044587666,0.0016710697067224,0.000995940272038276,"Pmp22/Igf1/Gpx1/Plec",4
"GO:0071709","GO:0071709","membrane assembly","4/144","54/28943",0.000153190044587666,0.0016710697067224,0.000995940272038276,"Psap/Sptbn1/Cav1/S100a10",4
"GO:0010977","GO:0010977","negative regulation of neuron projection development","6/144","160/28943",0.000154456075241244,0.00167918800718352,0.00100077869519753,"Pmp22/Lrp1/Dab2/Nrp1/Vim/Apoe",6
"GO:0001655","GO:0001655","urogenital system development","9/144","391/28943",0.000156547710328475,0.00169619707689236,0.00101091592492816,"Psap/Mtss1/Igf1/Cfh/Nrp1/Ap1b1/Ednrb/Anxa1/Spp1",9
"GO:0050920","GO:0050920","regulation of chemotaxis","7/144","231/28943",0.000163935396671751,0.001765287018623,0.00105209281604498,"Fn1/St6gal1/Dusp3/Gas6/Trem2/Nrp1/Bst1",7
"GO:0010823","GO:0010823","negative regulation of mitochondrion organization","4/144","55/28943",0.000164569952015817,0.001765287018623,0.00105209281604498,"Vat1/Igf1/Gpx1/Lmna",4
"GO:0070527","GO:0070527","platelet aggregation","4/144","55/28943",0.000164569952015817,0.001765287018623,0.00105209281604498,"Fn1/Pdpn/Cfh/Cd9",4
"GO:0001938","GO:0001938","positive regulation of endothelial cell proliferation","5/144","103/28943",0.000168271471153376,0.00179378914290362,0.00106907978750136,"Ecm1/Arg1/Igf1/Hmox1/Cav1",5
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","7/144","232/28943",0.000168341927022031,0.00179378914290362,0.00106907978750136,"Glul/Ecm1/Arg1/Igf1/Hmox1/Cav1/Mmp12",7
"GO:0010885","GO:0010885","regulation of cholesterol storage","3/144","22/28943",0.000173290171302509,0.00182835334836549,0.00108967969668049,"Cd36/Trem2/Lpl",3
"GO:0031579","GO:0031579","membrane raft organization","3/144","22/28943",0.000173290171302509,0.00182835334836549,0.00108967969668049,"Pmp22/Cav1/S100a10",3
"GO:0071404","GO:0071404","cellular response to low-density lipoprotein particle stimulus","3/144","22/28943",0.000173290171302509,0.00182835334836549,0.00108967969668049,"Cd36/Cd9/Lpl",3
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","5/144","104/28943",0.000176068737266949,0.00184556741539101,0.00109993910269289,"Fn1/Cd63/Adam15/Dab2/Nrp1",5
"GO:0046718","GO:0046718","viral entry into host cell","5/144","104/28943",0.000176068737266949,0.00184556741539101,0.00109993910269289,"Ctsb/Ctsl/Gas6/Nrp1/Cav1",5
"GO:0002685","GO:0002685","regulation of leukocyte migration","7/144","234/28943",0.000177442736558001,0.00184793115289207,0.00110134786581052,"Ecm1/Gas6/Trem2/Cd9/Bst1/Anxa1/Lgals3",7
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","7/144","234/28943",0.000177442736558001,0.00184793115289207,0.00110134786581052,"Cd36/Lrp1/Cacna1a/Ednrb/Cav1/Cxcl1/Cxcl3",7
"GO:0030324","GO:0030324","lung development","7/144","236/28943",0.000186937559964934,0.00194053247731341,0.0011565372979834,"Igf1/Pdpn/Wwp1/Lipa/Atxn1/Klf2/Mmp12",7
"GO:0043536","GO:0043536","positive regulation of blood vessel endothelial cell migration","4/144","57/28943",0.000189142837281463,0.00195711141598633,0.0011664181740627,"Igf1/Nrp1/Hmox1/Anxa1",4
"GO:0090201","GO:0090201","negative regulation of release of cytochrome c from mitochondria","3/144","23/28943",0.000198558521752077,0.00204795295832751,0.00122055879430595,"Igf1/Gpx1/Lmna",3
"GO:0030323","GO:0030323","respiratory tube development","7/144","239/28943",0.00020194627878644,0.00205437211865031,0.00122438454750609,"Igf1/Pdpn/Wwp1/Lipa/Atxn1/Klf2/Mmp12",7
"GO:0010257","GO:0010257","NADH dehydrogenase complex assembly","4/144","58/28943",0.000202372890494763,0.00205437211865031,0.00122438454750609,"ND1/ND4/ND2/ND5",4
"GO:0032981","GO:0032981","mitochondrial respiratory chain complex I assembly","4/144","58/28943",0.000202372890494763,0.00205437211865031,0.00122438454750609,"ND1/ND4/ND2/ND5",4
"GO:0042311","GO:0042311","vasodilation","4/144","58/28943",0.000202372890494763,0.00205437211865031,0.00122438454750609,"Gpx1/Ednrb/Klf2/Apoe",4
"GO:0098754","GO:0098754","detoxification","4/144","58/28943",0.000202372890494763,0.00205437211865031,0.00122438454750609,"Cd36/Mt1/Aldh2/Prdx1",4
"GO:0030003","GO:0030003","cellular cation homeostasis","10/144","498/28943",0.00020447730430209,0.00206920743787461,0.00123322624441711,"Aplp2/Mt1/Myo5a/Hmox1/Cav1/Slc9a9/Trf/Spp1/Apoe/Ccl8",10
"GO:0002699","GO:0002699","positive regulation of immune effector process","8/144","320/28943",0.000209604484458311,0.00211231349351071,0.00125891700800645,"Lamp1/Cd36/Arg1/Trem2/Fcgr3/Hmox1/Cxcl1/Anxa1",8
"GO:0044409","GO:0044409","entry into host","5/144","108/28943",0.00021004981911853,0.00211231349351071,0.00125891700800645,"Ctsb/Ctsl/Gas6/Nrp1/Cav1",5
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","7/144","241/28943",0.000212481960347409,0.0021301151040435,0.00126952658387598,"Igf1/Dab2/Gpx1/Nrp1/Lmna/Hmox1/Lgals3",7
"GO:0015849","GO:0015849","organic acid transport","8/144","322/28943",0.000218616770321601,0.0021780457179409,0.00129809273431956,"Cd36/Arg1/Cacna1a/Folr2/Plin2/Anxa1/Fabp5/Apoe",8
"GO:0030198","GO:0030198","extracellular matrix organization","8/144","322/28943",0.000218616770321601,0.0021780457179409,0.00129809273431956,"Aplp2/Pmp22/Fn1/Pdpn/Anxa2/Cav1/Lgals3/Mmp12",8
"GO:0051017","GO:0051017","actin filament bundle assembly","6/144","171/28943",0.000221495409172403,0.00219314531297475,0.00130709193688136,"Mtss1/Eps8/Rhoc/Nrp1/S100a10/Gas7",6
"GO:0061025","GO:0061025","membrane fusion","6/144","171/28943",0.000221495409172403,0.00219314531297475,0.00130709193688136,"Ctsl/Gas6/Cd9/Folr2/Stxbp6/Anxa1",6
"GO:0043062","GO:0043062","extracellular structure organization","8/144","323/28943",0.000223240781976337,0.00220364673742286,0.00131335067730347,"Aplp2/Pmp22/Fn1/Pdpn/Anxa2/Cav1/Lgals3/Mmp12",8
"GO:0010878","GO:0010878","cholesterol storage","3/144","24/28943",0.000226098452471511,0.00221150401232012,0.00131803353192479,"Cd36/Trem2/Lpl",3
"GO:0034383","GO:0034383","low-density lipoprotein particle clearance","3/144","24/28943",0.000226098452471511,0.00221150401232012,0.00131803353192479,"Cd36/Trem2/Anxa2",3
"GO:1990000","GO:1990000","amyloid fibril formation","3/144","24/28943",0.000226098452471511,0.00221150401232012,0.00131803353192479,"Cd36/Trem2/Apoe",3
"GO:0045229","GO:0045229","external encapsulating structure organization","8/144","324/28943",0.000227944764585145,0.00222219640134644,0.00132440608526159,"Aplp2/Pmp22/Fn1/Pdpn/Anxa2/Cav1/Lgals3/Mmp12",8
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","6/144","172/28943",0.000228572718721464,0.00222219640134644,0.00132440608526159,"COX2/Cd36/Igf1/Trem2/Dab2/Anxa1",6
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","7/144","245/28943",0.000234884812187335,0.00227668471571941,0.00135688055740433,"COX2/Cd36/ND2/Aldh2/Gpx1/Prdx1/Cxcl1",7
"GO:0008344","GO:0008344","adult locomotory behavior","5/144","111/28943",0.000238649123463185,0.00230622486277636,0.00137448617970578,"Pmp22/Eps8/Hexa/Cacna1a/Atxn1",5
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","6/144","174/28943",0.000243261271831947,0.00233676051568718,0.00139268511320599,"Ecm1/Arg1/Igf1/Hmox1/Cav1/Apoe",6
"GO:0061572","GO:0061572","actin filament bundle organization","6/144","174/28943",0.000243261271831947,0.00233676051568718,0.00139268511320599,"Mtss1/Eps8/Rhoc/Nrp1/S100a10/Gas7",6
"GO:0044091","GO:0044091","membrane biogenesis","4/144","61/28943",0.000246062764298151,0.00235663683187932,0.00140453119220311,"Psap/Sptbn1/Cav1/S100a10",4
"GO:0006641","GO:0006641","triglyceride metabolic process","5/144","112/28943",0.000248810699207816,0.00236885452677738,0.001411812812073,"Cd36/Gpx1/Cav1/Lpl/Apoe",5
"GO:1905477","GO:1905477","positive regulation of protein localization to membrane","5/144","112/28943",0.000248810699207816,0.00236885452677738,0.001411812812073,"Lrp1/Trem2/Sptbn1/Myo5a/Lgals3",5
"GO:0051402","GO:0051402","neuron apoptotic process","8/144","329/28943",0.000252701488279261,0.00239880055835593,0.00142966033735387,"Mt1/Lrp1/Trem2/Gpx1/Cacna1a/Nrp1/Hmox1/Apoe",8
"GO:0007263","GO:0007263","nitric oxide mediated signal transduction","3/144","25/28943",0.000255995530249651,0.00240173065989322,0.00143140664758283,"Cd36/Mt1/Apoe",3
"GO:0010884","GO:0010884","positive regulation of lipid storage","3/144","25/28943",0.000255995530249651,0.00240173065989322,0.00143140664758283,"Cd36/Plin2/Lpl",3
"GO:0070841","GO:0070841","inclusion body assembly","3/144","25/28943",0.000255995530249651,0.00240173065989322,0.00143140664758283,"Psap/Pmp22/Apoe",3
"GO:1903975","GO:1903975","regulation of glial cell migration","3/144","25/28943",0.000255995530249651,0.00240173065989322,0.00143140664758283,"Lrp1/Trem2/Vim",3
"GO:0048260","GO:0048260","positive regulation of receptor-mediated endocytosis","4/144","62/28943",0.000262022600906385,0.00245113002824636,0.0014608481605001,"Cd63/Dab2/Anxa2/Trf",4
"GO:0098657","GO:0098657","import into cell","7/144","250/28943",0.000265526492741264,0.00247170457408028,0.0014731103771464,"Cd36/Arg1/Trem2/Cacna1a/Folr2/Cav1/Slc9a9",7
"GO:0009991","GO:0009991","response to extracellular stimulus","9/144","420/28943",0.000265758167380913,0.00247170457408028,0.0014731103771464,"Glul/Rasal2/Gas6/Cfh/Plec/Plin2/Lpl/Spp1/Apoe",9
"GO:0051146","GO:0051146","striated muscle cell differentiation","8/144","334/28943",0.000279619613700818,0.00259312944348482,0.001545478344192,"Pmp22/Igf1/Pld3/Gpx1/Plec/Lmna/Cd9/Ccl8",8
"GO:0031214","GO:0031214","biomineral tissue development","6/144","179/28943",0.000283245691629767,0.00261920872317411,0.0015610213253159,"Fam20c/Mtss1/Ecm1/Gas6/Igf1/Spp1",6
"GO:0030002","GO:0030002","cellular anion homeostasis","3/144","26/28943",0.000288333904093142,0.00264347151957758,0.0015754817011777,"Tbxas1/Cacna1a/Spp1",3
"GO:0030449","GO:0030449","regulation of complement activation","3/144","26/28943",0.000288333904093142,0.00264347151957758,0.0015754817011777,"Trem2/Cfh/Cd5l",3
"GO:0055064","GO:0055064","chloride ion homeostasis","3/144","26/28943",0.000288333904093142,0.00264347151957758,0.0015754817011777,"Tbxas1/Cacna1a/Spp1",3
"GO:0006875","GO:0006875","cellular metal ion homeostasis","9/144","425/28943",0.000289814566466826,0.0026494979400291,0.00157907338547415,"Aplp2/Mt1/Myo5a/Hmox1/Cav1/Trf/Spp1/Apoe/Ccl8",9
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization","6/144","180/28943",0.000291827935492449,0.00265702063763114,0.0015835568354859,"Mtss1/Gda/Rhoc/Nrp1/Cav1/S100a10",6
"GO:0017157","GO:0017157","regulation of exocytosis","7/144","254/28943",0.000292288783630026,0.00265702063763114,0.0015835568354859,"Lamp1/Anxa2/Cacna1a/Myo5a/Hmox1/S100a10/Anxa1",7
"GO:0051893","GO:0051893","regulation of focal adhesion assembly","4/144","64/28943",0.000296152260737907,0.00267701678386119,0.00159547433194697,"Dusp3/Lrp1/Nrp1/S100a10",4
"GO:0090109","GO:0090109","regulation of cell-substrate junction assembly","4/144","64/28943",0.000296152260737907,0.00267701678386119,0.00159547433194697,"Dusp3/Lrp1/Nrp1/S100a10",4
"GO:0050770","GO:0050770","regulation of axonogenesis","6/144","181/28943",0.0003006130337094,0.00270972756996316,0.00161496962234565,"Fn1/Lrp1/Cacna1a/Nrp1/Vim/Apoe",6
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","7/144","258/28943",0.000321177857201071,0.00285726856081673,0.00170290252782313,"St6gal1/Arg1/Igf1/Bst1/Anxa1/Lgals3/Gpnmb",7
"GO:0051235","GO:0051235","maintenance of location","8/144","341/28943",0.000321205730707678,0.00285726856081673,0.00170290252782313,"Cd36/Hexa/Trem2/Myo5a/Plin2/Cav1/Lpl/Apoe",8
"GO:0034368","GO:0034368","protein-lipid complex remodeling","3/144","27/28943",0.00032319631949574,0.00285726856081673,0.00170290252782313,"Pltp/Lpl/Apoe",3
"GO:0034369","GO:0034369","plasma lipoprotein particle remodeling","3/144","27/28943",0.00032319631949574,0.00285726856081673,0.00170290252782313,"Pltp/Lpl/Apoe",3
"GO:0055083","GO:0055083","monovalent inorganic anion homeostasis","3/144","27/28943",0.00032319631949574,0.00285726856081673,0.00170290252782313,"Tbxas1/Cacna1a/Spp1",3
"GO:0060252","GO:0060252","positive regulation of glial cell proliferation","3/144","27/28943",0.00032319631949574,0.00285726856081673,0.00170290252782313,"Igf1/Atxn1/Vim",3
"GO:0072376","GO:0072376","protein activation cascade","3/144","27/28943",0.00032319631949574,0.00285726856081673,0.00170290252782313,"Rasal2/Fn1/F13a1",3
"GO:0045445","GO:0045445","myoblast differentiation","5/144","119/28943",0.000329446786484973,0.00290454728468121,0.00173108015854541,"Igf1/Gpx1/Plec/Ccl9/Ccl8",5
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","4/144","66/28943",0.000333357952225766,0.00292301332496598,0.00174208572767918,"Idh1/Aldh2/Dab2/Ednrb",4
"GO:0048286","GO:0048286","lung alveolus development","4/144","66/28943",0.000333357952225766,0.00292301332496598,0.00174208572767918,"Igf1/Pdpn/Atxn1/Mmp12",4
"GO:0010001","GO:0010001","glial cell differentiation","7/144","261/28943",0.000344313718812094,0.00300271421988433,0.00178958663721476,"Pmp22/Lrp1/Igf1/Trem2/Plec/Vim/C1qa",7
"GO:0019058","GO:0019058","viral life cycle","7/144","261/28943",0.000344313718812094,0.00300271421988433,0.00178958663721476,"Ctsb/Ctsl/Gas6/Nrp1/Cav1/Apoe/Ccl8",7
"GO:1905517","GO:1905517","macrophage migration","4/144","67/28943",0.000353163192619878,0.00307156528067775,0.00183062115776221,"Trem2/Cd9/Ednrb/Lgals3",4
"GO:0010769","GO:0010769","regulation of cell morphogenesis involved in differentiation","5/144","121/28943",0.000355753258105779,0.00308575198001185,0.00183907628392319,"St6gal1/Pdpn/Dab2/Nrp1/S100a10",5
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","6/144","187/28943",0.000357774562629671,0.00309494231866204,0.00184455363076191,"Dusp3/Igf1/Trem2/Dab2/Cav1/Apoe",6
"GO:0001778","GO:0001778","plasma membrane repair","3/144","28/28943",0.000360664132591138,0.0031115742055718,0.00185446606344307,"Ahnak/Anxa2/S100a10",3
"GO:0022411","GO:0022411","cellular component disassembly","9/144","439/28943",0.000366951084610325,0.00315387309090308,0.00187967576187413,"Eps8/Dusp3/Trem2/Pdpn/Sptbn1/Add3/Plin2/C1qc/C1qa",9
