"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032496","BP","GO:0032496","response to lipopolysaccharide","9/150","386/28943",0.000193499695252185,0.00246098016340794,0.00155141926683663,"Mrc1/Pf4/Abca1/Trem2/Ednrb/Cfh/Cd36/Cd84/Sash1",9
"GO:0006892","BP","GO:0006892","post-Golgi vesicle-mediated transport","5/150","102/28943",0.000194432378890494,0.00246098016340794,0.00155141926683663,"Lamp1/Laptm5/Myo5a/Stxbp6/Sptbn1",5
"GO:0150115","BP","GO:0150115","cell-substrate junction organization","5/150","102/28943",0.000194432378890494,0.00246098016340794,0.00155141926683663,"Nrp1/Tns1/Dusp3/Lrp1/Fn1",5
"GO:0010885","BP","GO:0010885","regulation of cholesterol storage","3/150","22/28943",0.000195453726268629,0.00246098016340794,0.00155141926683663,"Trem2/Cd36/Lpl",3
"GO:0071222","BP","GO:0071222","cellular response to lipopolysaccharide","8/150","304/28943",0.000195814728129708,0.00246098016340794,0.00155141926683663,"Mrc1/Pf4/Abca1/Trem2/Cfh/Cd36/Cd84/Sash1",8
"GO:0031667","BP","GO:0031667","response to nutrient levels","9/150","387/28943",0.000197244664030896,0.00246879181946867,0.00155634378995905,"Gas6/Rasal2/Glul/Cfh/Plin2/Lpl/Rnase4/Apoe/Spp1",9
"GO:0007009","BP","GO:0007009","plasma membrane organization","6/150","161/28943",0.000199479143432073,0.00247646058553476,0.0015611782342202,"Mtss1/Psap/Folr2/Ahnak/Sptbn1/Mafb",6
"GO:0016482","BP","GO:0016482","cytosolic transport","6/150","161/28943",0.000199479143432073,0.00247646058553476,0.0015611782342202,"Dab2/Lamp1/Laptm5/Tanc2/Snx5/Cltc",6
"GO:0050920","BP","GO:0050920","regulation of chemotaxis","7/150","231/28943",0.000210810725293145,0.00260654232811848,0.0016431826829796,"Nrp1/Gas6/St6gal1/Trem2/Dusp3/Lgmn/Fn1",7
"GO:0007229","BP","GO:0007229","integrin-mediated signaling pathway","5/150","104/28943",0.000212900906972931,0.00262177165280375,0.00165278335676354,"Cd63/Dab2/Nrp1/Adam15/Fn1",5
"GO:0090201","BP","GO:0090201","negative regulation of release of cytochrome c from mitochondria","3/150","23/28943",0.000223919228547085,0.00274638282724016,0.00173133912074665,"Igf1/Lmna/Gpx1",3
"GO:0030203","BP","GO:0030203","glycosaminoglycan metabolic process","5/150","106/28943",0.000232676045693643,0.00284237057419355,0.00179185047399442,"Hexa/Ednrb/Gns/Cltc/Hexb",5
"GO:0003018","BP","GO:0003018","vascular process in circulatory system","7/150","235/28943",0.000234055038326514,0.00284423291279141,0.00179302450539258,"Ednrb/Cd36/Lrp1/Tbxas1/Fabp5/Apoe/Gpx1",7
"GO:0010257","BP","GO:0010257","NADH dehydrogenase complex assembly","4/150","58/28943",0.000236553752406358,0.00284423291279141,0.00179302450539258,"ND1/ND4/ND2/ND5",4
"GO:0032981","BP","GO:0032981","mitochondrial respiratory chain complex I assembly","4/150","58/28943",0.000236553752406358,0.00284423291279141,0.00179302450539258,"ND1/ND4/ND2/ND5",4
"GO:0098754","BP","GO:0098754","detoxification","4/150","58/28943",0.000236553752406358,0.00284423291279141,0.00179302450539258,"Aldh2/Cd36/Mt1/Prdx1",4
"GO:0032675","BP","GO:0032675","regulation of interleukin-6 production","6/150","167/28943",0.0002430555058216,0.00290676268552317,0.00183244371551439,"Gas6/Trem2/Laptm5/Cd36/Cd84/Lpl",6
"GO:0071219","BP","GO:0071219","cellular response to molecule of bacterial origin","8/150","314/28943",0.000243657906841497,0.00290676268552317,0.00183244371551439,"Mrc1/Pf4/Abca1/Trem2/Cfh/Cd36/Cd84/Sash1",8
"GO:1900024","BP","GO:1900024","regulation of substrate adhesion-dependent cell spreading","4/150","59/28943",0.00025274147571403,0.00298305898817557,0.00188054144327478,"Dab2/Nrp1/St6gal1/Pdpn",4
"GO:0097191","BP","GO:0097191","extrinsic apoptotic signaling pathway","7/150","238/28943",0.000252809307390139,0.00298305898817557,0.00188054144327478,"Dab2/Nrp1/Igf1/Lmna/Gpx1/Hmox1/Lgals3",7
"GO:0010878","BP","GO:0010878","cholesterol storage","3/150","24/28943",0.000254937261268442,0.00298305898817557,0.00188054144327478,"Trem2/Cd36/Lpl",3
"GO:0034405","BP","GO:0034405","response to fluid shear stress","3/150","24/28943",0.000254937261268442,0.00298305898817557,0.00188054144327478,"Mtss1/Abca1/Spp1",3
"GO:1990000","BP","GO:1990000","amyloid fibril formation","3/150","24/28943",0.000254937261268442,0.00298305898817557,0.00188054144327478,"Trem2/Cd36/Apoe",3
"GO:2001233","BP","GO:2001233","regulation of apoptotic signaling pathway","9/150","401/28943",0.000256344620849632,0.00298807813768999,0.00188370555055836,"Dab2/Nrp1/Pmp22/Trem2/Igf1/Lmna/Gpx1/Hmox1/Lgals3",9
"GO:0034446","BP","GO:0034446","substrate adhesion-dependent cell spreading","5/150","109/28943",0.000264921330597535,0.00307631081233792,0.00193932805148246,"Dab2/Nrp1/St6gal1/Fn1/Pdpn",5
"GO:0045088","BP","GO:0045088","regulation of innate immune response","7/150","240/28943",0.00026597093135996,0.00307680009232317,0.00193963649703894,"Lamp1/Trem2/Cfh/Grn/Apoe/Cadm1/Mmp12",7
"GO:2001234","BP","GO:2001234","negative regulation of apoptotic signaling pathway","7/150","241/28943",0.000272755458804614,0.00314337800448789,0.00198160768283471,"Dab2/Nrp1/Igf1/Lmna/Gpx1/Hmox1/Lgals3",7
"GO:0055067","BP","GO:0055067","monovalent inorganic cation homeostasis","6/150","171/28943",0.00027603893515291,0.0031530716290587,0.00198771861219052,"Ednrb/Slc9a9/Atp6v0a1/Snx5/Grn/Spp1",6
"GO:0046916","BP","GO:0046916","cellular transition metal ion homeostasis","5/150","110/28943",0.000276389372915204,0.0031530716290587,0.00198771861219052,"Aplp2/Mt1/Atp6v1a/Trf/Hmox1",5
"GO:0002699","BP","GO:0002699","positive regulation of immune effector process","8/150","320/28943",0.000276693908509408,0.0031530716290587,0.00198771861219052,"Lamp1/Trem2/Fcgr3/Laptm5/Cd36/Cd84/Cadm1/Hmox1",8
"GO:0002237","BP","GO:0002237","response to molecule of bacterial origin","9/150","407/28943",0.000285823702148423,0.00320506873986811,0.00202049795788742,"Mrc1/Pf4/Abca1/Trem2/Ednrb/Cfh/Cd36/Cd84/Sash1",9
"GO:0032102","BP","GO:0032102","negative regulation of response to external stimulus","9/150","407/28943",0.000285823702148423,0.00320506873986811,0.00202049795788742,"Nrp1/St6gal1/Trem2/Dusp3/Igf1/Grn/Apoe/Gpx1/Mmp12",9
"GO:0060760","BP","GO:0060760","positive regulation of response to cytokine stimulus","4/150","61/28943",0.000287481707218459,0.00320506873986811,0.00202049795788742,"Gas6/Trem2/Laptm5/Mmp12",4
"GO:0008344","BP","GO:0008344","adult locomotory behavior","5/150","111/28943",0.000288230322907981,0.00320506873986811,0.00202049795788742,"Eps8/Hexa/Cacna1a/Pmp22/Atxn1",5
"GO:0007263","BP","GO:0007263","nitric oxide mediated signal transduction","3/150","25/28943",0.000288603111808687,0.00320506873986811,0.00202049795788742,"Cd36/Mt1/Apoe",3
"GO:0050860","BP","GO:0050860","negative regulation of T cell receptor signaling pathway","3/150","25/28943",0.000288603111808687,0.00320506873986811,0.00202049795788742,"Laptm5/Dusp3/Lgals3",3
"GO:0070841","BP","GO:0070841","inclusion body assembly","3/150","25/28943",0.000288603111808687,0.00320506873986811,0.00202049795788742,"Psap/Pmp22/Apoe",3
"GO:0071346","BP","GO:0071346","cellular response to interferon-gamma","5/150","112/28943",0.000300452149351194,0.00331256629645685,0.00208826517637596,"Mrc1/Ccl6/Rab11fip5/Ccl9/Ccl8",5
"GO:1905477","BP","GO:1905477","positive regulation of protein localization to membrane","5/150","112/28943",0.000300452149351194,0.00331256629645685,0.00208826517637596,"Trem2/Myo5a/Lrp1/Sptbn1/Lgals3",5
"GO:0048260","BP","GO:0048260","positive regulation of receptor-mediated endocytosis","4/150","62/28943",0.000306077957238639,0.0033624535302403,0.00211971444070227,"Cd63/Dab2/Ap2m1/Trf",4
"GO:0032635","BP","GO:0032635","interleukin-6 production","6/150","176/28943",0.000322104150358977,0.00350735617086825,0.00221106208820806,"Gas6/Trem2/Laptm5/Cd36/Cd84/Lpl",6
"GO:0030002","BP","GO:0030002","cellular anion homeostasis","3/150","26/28943",0.000325010411380391,0.00350735617086825,0.00221106208820806,"Cacna1a/Tbxas1/Spp1",3
"GO:0030449","BP","GO:0030449","regulation of complement activation","3/150","26/28943",0.000325010411380391,0.00350735617086825,0.00221106208820806,"Trem2/Cfh/Cd5l",3
"GO:0055064","BP","GO:0055064","chloride ion homeostasis","3/150","26/28943",0.000325010411380391,0.00350735617086825,0.00221106208820806,"Cacna1a/Tbxas1/Spp1",3
"GO:1903077","BP","GO:1903077","negative regulation of protein localization to plasma membrane","3/150","26/28943",0.000325010411380391,0.00350735617086825,0.00221106208820806,"Dab2/Cltc/Ap2m1",3
"GO:0031214","BP","GO:0031214","biomineral tissue development","6/150","179/28943",0.000352505723875734,0.00379067774900173,0.0023896700110034,"Mtss1/Gas6/Igf1/Fam20c/Ecm1/Spp1",6
"GO:0009991","BP","GO:0009991","response to extracellular stimulus","9/150","420/28943",0.000359412391932551,0.00384921460059105,0.00242657205545136,"Gas6/Rasal2/Glul/Cfh/Plin2/Lpl/Rnase4/Apoe/Spp1",9
"GO:0034368","BP","GO:0034368","protein-lipid complex remodeling","3/150","27/28943",0.000364251152446238,0.00384921460059105,0.00242657205545136,"Pltp/Lpl/Apoe",3
"GO:0034369","BP","GO:0034369","plasma lipoprotein particle remodeling","3/150","27/28943",0.000364251152446238,0.00384921460059105,0.00242657205545136,"Pltp/Lpl/Apoe",3
"GO:0055083","BP","GO:0055083","monovalent inorganic anion homeostasis","3/150","27/28943",0.000364251152446238,0.00384921460059105,0.00242657205545136,"Cacna1a/Tbxas1/Spp1",3
"GO:0072376","BP","GO:0072376","protein activation cascade","3/150","27/28943",0.000364251152446238,0.00384921460059105,0.00242657205545136,"Rasal2/F13a1/Fn1",3
"GO:0019221","BP","GO:0019221","cytokine-mediated signaling pathway","9/150","421/28943",0.000365666910480977,0.00385085084347898,0.00242760355451799,"Ccl6/Gas6/Pf4/Trem2/Laptm5/Ecm1/Ccl9/Ccl8/Mmp12",9
"GO:0032652","BP","GO:0032652","regulation of interleukin-1 production","5/150","117/28943",0.000367558266213861,0.00385746716500732,0.00243177453031344,"Gas6/Trem2/Igf1/Cd36/Lpl",5
"GO:0006887","BP","GO:0006887","exocytosis","9/150","422/28943",0.000372011063465515,0.00389082804049207,0.00245280546171027,"Lamp1/Cacna1a/Rab11fip5/Syngr1/Myo5a/Cd84/Stxbp6/Hmox1/Ccl8",9
"GO:0006081","BP","GO:0006081","cellular aldehyde metabolic process","4/150","66/28943",0.000389152923429175,0.00402872212933119,0.00253973486869567,"Dab2/Idh1/Ednrb/Aldh2",4
"GO:0015909","BP","GO:0015909","long-chain fatty acid transport","4/150","66/28943",0.000389152923429175,0.00402872212933119,0.00253973486869567,"Cd36/Plin2/Fabp5/Apoe",4
"GO:0048286","BP","GO:0048286","lung alveolus development","4/150","66/28943",0.000389152923429175,0.00402872212933119,0.00253973486869567,"Igf1/Atxn1/Pdpn/Mmp12",4
"GO:1904376","BP","GO:1904376","negative regulation of protein localization to cell periphery","3/150","28/28943",0.000406415705984113,0.00419322150701177,0.00264343643757092,"Dab2/Cltc/Ap2m1",3
"GO:0071216","BP","GO:0071216","cellular response to biotic stimulus","8/150","340/28943",0.000414301425950628,0.0042601904203812,0.00268565411328619,"Mrc1/Pf4/Abca1/Trem2/Cfh/Cd36/Cd84/Sash1",8
"GO:0060348","BP","GO:0060348","bone development","7/150","259/28943",0.000420661046899658,0.00431106992359582,0.00271772891126625,"Pdgfc/Dhrs3/Cfh/Igf1/Fam20c/Ecm1/Cadm1",7
"GO:0019098","BP","GO:0019098","reproductive behavior","4/150","68/28943",0.000436217099649679,0.00444069007443373,0.00279944236933075,"Aplp2/Ednrb/Grn/Hexb",4
"GO:0061082","BP","GO:0061082","myeloid leukocyte cytokine production","4/150","68/28943",0.000436217099649679,0.00444069007443373,0.00279944236933075,"Gas6/Laptm5/Cd36/Hmox1",4
"GO:0006022","BP","GO:0006022","aminoglycan metabolic process","5/150","122/28943",0.000445421508053292,0.00447472791314064,0.00282090006312144,"Hexa/Ednrb/Gns/Cltc/Hexb",5
"GO:0009636","BP","GO:0009636","response to toxic substance","5/150","122/28943",0.000445421508053292,0.00447472791314064,0.00282090006312144,"Aldh2/Cd36/Mt1/Gpx1/Prdx1",5
"GO:0021782","BP","GO:0021782","glial cell development","5/150","122/28943",0.000445421508053292,0.00447472791314064,0.00282090006312144,"Pmp22/Trem2/Lrp1/Grn/C1qa",5
"GO:0043534","BP","GO:0043534","blood vessel endothelial cell migration","5/150","122/28943",0.000445421508053292,0.00447472791314064,0.00282090006312144,"Nrp1/Igf1/Apoe/Gpx1/Hmox1",5
"GO:0010466","BP","GO:0010466","negative regulation of peptidase activity","7/150","262/28943",0.000450581649257207,0.00450707362450762,0.00284129102789247,"Timp2/Serpinb6a/Ctsb/Gas6/Igf1/Ecm1/Gpx1",7
"GO:0034367","BP","GO:0034367","protein-containing complex remodeling","3/150","29/28943",0.000451592838604889,0.00450707362450762,0.00284129102789247,"Pltp/Lpl/Apoe",3
"GO:0110148","BP","GO:0110148","biomineralization","6/150","188/28943",0.000457365177257208,0.00454981515095606,0.00286823558787393,"Mtss1/Gas6/Igf1/Fam20c/Ecm1/Spp1",6
"GO:0032612","BP","GO:0032612","interleukin-1 production","5/150","123/28943",0.000462378647131955,0.00456991711437214,0.00288090800750927,"Gas6/Trem2/Igf1/Cd36/Lpl",5
"GO:0050764","BP","GO:0050764","regulation of phagocytosis","5/150","123/28943",0.000462378647131955,0.00456991711437214,0.00288090800750927,"Gas6/Trem2/Fcgr3/Cd36/Lrp1",5
"GO:0030534","BP","GO:0030534","adult behavior","6/150","189/28943",0.000470370504182468,0.00463390812830083,0.00292124839439638,"Eps8/Hexa/Cacna1a/Pmp22/Aldh2/Atxn1",6
"GO:0000302","BP","GO:0000302","response to reactive oxygen species","6/150","190/28943",0.000483662336212965,0.00473431017562306,0.00298454255375679,"Psap/Cd36/Rhob/Gpx1/Hmox1/Prdx1",6
"GO:0044703","BP","GO:0044703","multi-organism reproductive process","6/150","190/28943",0.000483662336212965,0.00473431017562306,0.00298454255375679,"Ctsb/Pmp22/Ctsl/Grn/Tppp3/Mmp12",6
"GO:0001960","BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway","4/150","70/28943",0.00048720617492627,0.0047386231153657,0.00298726146141518,"Gas6/Trem2/Ecm1/Mmp12",4
"GO:0032720","BP","GO:0032720","negative regulation of tumor necrosis factor production","4/150","70/28943",0.00048720617492627,0.0047386231153657,0.00298726146141518,"Gas6/Trem2/Igf1/Gpnmb",4
"GO:0022411","BP","GO:0022411","cellular component disassembly","9/150","439/28943",0.000494560983206241,0.00479488648479956,0.00302273028666404,"Eps8/Trem2/Dusp3/C1qc/Plin2/C1qa/Sptbn1/C1qb/Pdpn",9
"GO:0046885","BP","GO:0046885","regulation of hormone biosynthetic process","3/150","30/28943",0.000499869729524005,0.00480063570429658,0.00302635463521816,"Dab2/Cacna1a/Igf1",3
"GO:0150077","BP","GO:0150077","regulation of neuroinflammatory response","3/150","30/28943",0.000499869729524005,0.00480063570429658,0.00302635463521816,"Trem2/Igf1/Grn",3
"GO:1901185","BP","GO:1901185","negative regulation of ERBB signaling pathway","3/150","30/28943",0.000499869729524005,0.00480063570429658,0.00302635463521816,"Dusp3/Lgmn/Snx5",3
"GO:0014009","BP","GO:0014009","glial cell proliferation","4/150","71/28943",0.000514229348218525,0.00490465103344091,0.00309192663294504,"Pmp22/Trem2/Igf1/Atxn1",4
"GO:1903556","BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","4/150","71/28943",0.000514229348218525,0.00490465103344091,0.00309192663294504,"Gas6/Trem2/Igf1/Gpnmb",4
"GO:0050730","BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","7/150","268/28943",0.000515518330626894,0.00490465103344091,0.00309192663294504,"Nrp1/Gas6/Pdgfc/Aplp2/Trem2/Igf1/Cd36",7
"GO:0006956","BP","GO:0006956","complement activation","6/150","193/28943",0.000525300691581109,0.00498219972698356,0.00314081387676315,"Trem2/Cfh/C1qc/C1qa/C1qb/Cd5l",6
"GO:0042886","BP","GO:0042886","amide transport","8/150","353/28943",0.000530403122470166,0.00501501899697798,0.00316150337623573,"Psap/Abca1/Glul/Rab11fip5/Folr2/Myo5a/Lrp1/Pltp",8
"GO:0018958","BP","GO:0018958","phenol-containing compound metabolic process","5/150","127/28943",0.000535113811453088,0.0050439431486967,0.00317973736565204,"Ctsb/Aldh2/Ctsl/Myo5a/Ctsk",5
"GO:0042176","BP","GO:0042176","regulation of protein catabolic process","8/150","355/28943",0.000550398755095689,0.00511783553034299,0.00322631964464114,"Timp2/Dab2/Trem2/Lrp1/Gna12/Ctsa/Apoe/Gpx1",8
"GO:0006027","BP","GO:0006027","glycosaminoglycan catabolic process","3/150","31/28943",0.000551331987387965,0.00511783553034299,0.00322631964464114,"Hexa/Gns/Hexb",3
"GO:0030149","BP","GO:0030149","sphingolipid catabolic process","3/150","31/28943",0.000551331987387965,0.00511783553034299,0.00322631964464114,"Psap/Hexa/Hexb",3
"GO:0032801","BP","GO:0032801","receptor catabolic process","3/150","31/28943",0.000551331987387965,0.00511783553034299,0.00322631964464114,"Laptm5/Lgmn/Apoe",3
"GO:0050858","BP","GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","3/150","31/28943",0.000551331987387965,0.00511783553034299,0.00322631964464114,"Laptm5/Dusp3/Lgals3",3
"GO:0002274","BP","GO:0002274","myeloid leukocyte activation","7/150","272/28943",0.000562802669130618,0.00520848288340881,0.00328346437588485,"Trem2/Fcgr3/Cd84/Grn/C1qa/Fn1/Hmox1",7
"GO:0043112","BP","GO:0043112","receptor metabolic process","4/150","73/28943",0.000571447149891045,0.00527250633162312,0.00332382520957456,"Dab2/Laptm5/Lgmn/Apoe",4
"GO:0006816","BP","GO:0006816","calcium ion transport","9/150","449/28943",0.000580966382734679,0.00534419076166178,0.00336901558028449,"Gas6/Cacna1a/Ednrb/Ahnak/Igf1/Myo5a/Cd84/Ccl8/Lgals3",9
"GO:0014068","BP","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","4/150","74/28943",0.000601687627079773,0.00549233958126463,0.00346240964193052,"Pdgfc/Trem2/Igf1/Fn1",4
"GO:0060761","BP","GO:0060761","negative regulation of response to cytokine stimulus","4/150","74/28943",0.000601687627079773,0.00549233958126463,0.00346240964193052,"Gas6/Trem2/Ecm1/Mmp12",4
"GO:0001893","BP","GO:0001893","maternal placenta development","3/150","32/28943",0.000606063666956837,0.00549233958126463,0.00346240964193052,"Ctsb/Ctsl/Tppp3",3
"GO:0060390","BP","GO:0060390","regulation of SMAD protein signal transduction","3/150","32/28943",0.000606063666956837,0.00549233958126463,0.00346240964193052,"Dab2/Lrp1/Sptbn1",3
"GO:1904752","BP","GO:1904752","regulation of vascular associated smooth muscle cell migration","3/150","32/28943",0.000606063666956837,0.00549233958126463,0.00346240964193052,"Myo5a/Lrp1/Gna12",3
"GO:0052548","BP","GO:0052548","regulation of endopeptidase activity","8/150","361/28943",0.000614078022965782,0.00554850379330621,0.00349781595765934,"Timp2/Ctsd/Serpinb6a/Gas6/Laptm5/Igf1/Lgmn/Gpx1",8
"GO:0030282","BP","GO:0030282","bone mineralization","5/150","131/28943",0.000616129539697875,0.00555061833108351,0.00349914897720048,"Mtss1/Igf1/Fam20c/Ecm1/Spp1",5
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","9/150","453/28943",0.000618824307244498,0.00555849833624911,0.00350411658808107,"Ltc4s/Lipa/Cd36/Myo5a/Lpl/Tbxas1/Fabp5/Gpx1/Pdpn",9
"GO:0043954","BP","GO:0043954","cellular component maintenance","4/150","75/28943",0.000633046472815461,0.00565299394145737,0.00356368728463982,"Mtss1/Trem2/Apoe/Cadm1",4
"GO:1901184","BP","GO:1901184","regulation of ERBB signaling pathway","4/150","75/28943",0.000633046472815461,0.00565299394145737,0.00356368728463982,"Bcar3/Dusp3/Lgmn/Snx5",4
"GO:1903532","BP","GO:1903532","positive regulation of secretion by cell","8/150","365/28943",0.000659745955157484,0.00587423949577539,0.00370316204383317,"Dab2/Lamp1/Glul/Trem2/Igf1/Lrp1/Spp1/Lgals3",8
"GO:0010959","BP","GO:0010959","regulation of metal ion transport","9/150","458/28943",0.000668965234547567,0.00593901112298915,0.00374399453484547,"Cd63/Cacna1a/Trem2/Ahnak/Igf1/Myo5a/Cd84/Trf/Lgals3",9
"GO:0051346","BP","GO:0051346","negative regulation of hydrolase activity","8/150","366/28943",0.000671580983809165,0.00594495166537156,0.00374773949469706,"Timp2/Serpinb6a/Ctsb/Gas6/Igf1/Grn/Ecm1/Gpx1",8
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process","8/150","368/28943",0.000695765291004269,0.00614123467840184,0.00387147769165442,"Dab2/Cacna1a/Trem2/COX2/Igf1/Cd36/Fabp5/Apoe",8
"GO:0048146","BP","GO:0048146","positive regulation of fibroblast proliferation","4/150","77/28943",0.000699211486097518,0.00615386708513493,0.00387944125002991,"Gas6/Pdgfc/Igf1/Fn1",4
"GO:0044706","BP","GO:0044706","multi-multicellular organism process","6/150","204/28943",0.000702334564924532,0.0061635912680446,0.00388557144357825,"Ctsb/Ctsl/Grn/Tppp3/Hexb/Mmp12",6
"GO:0042157","BP","GO:0042157","lipoprotein metabolic process","5/150","135/28943",0.00070601087773618,0.00617810091864267,0.00389471842973751,"Ctsd/Abca1/Zdhhc14/Glul/Apoe",5
"GO:0043434","BP","GO:0043434","response to peptide hormone","8/150","369/28943",0.000708118212924115,0.00617883720648642,0.0038951825907916,"Bcar3/Ednrb/Igf1/Myo5a/Dennd4c/Snx5/CYTB/Lpl",8
"GO:0002092","BP","GO:0002092","positive regulation of receptor internalization","3/150","34/28943",0.000725663839913188,0.0062959584292468,0.00396901663636728,"Cd63/Dab2/Ap2m1",3
"GO:1905476","BP","GO:1905476","negative regulation of protein localization to membrane","3/150","34/28943",0.000725663839913188,0.0062959584292468,0.00396901663636728,"Dab2/Cltc/Ap2m1",3
"GO:0001959","BP","GO:0001959","regulation of cytokine-mediated signaling pathway","5/150","137/28943",0.000754462724869988,0.00650883943998007,0.00410321832824029,"Gas6/Trem2/Laptm5/Ecm1/Mmp12",5
"GO:0055076","BP","GO:0055076","transition metal ion homeostasis","5/150","137/28943",0.000754462724869988,0.00650883943998007,0.00410321832824029,"Aplp2/Mt1/Atp6v1a/Trf/Hmox1",5
"GO:0045453","BP","GO:0045453","bone resorption","4/150","79/28943",0.000770126980597187,0.00660665112006688,0.00416487950181033,"Tpp1/Trf/Spp1/Ctsk",4
"GO:0071347","BP","GO:0071347","cellular response to interleukin-1","4/150","79/28943",0.000770126980597187,0.00660665112006688,0.00416487950181033,"Ccl6/Ccl9/Fn1/Ccl8",4
"GO:0099173","BP","GO:0099173","postsynapse organization","6/150","208/28943",0.000777039908195368,0.00664728257599062,0.00419049385843824,"Nrp1/Trem2/Tanc2/Lgmn/Apoe/Cadm1",6
"GO:0010811","BP","GO:0010811","positive regulation of cell-substrate adhesion","5/150","138/28943",0.000779599581253883,0.00665055061773564,0.00419255405502309,"Dab2/Nrp1/Cd36/Fn1/Spp1",5
"GO:0042403","BP","GO:0042403","thyroid hormone metabolic process","3/150","35/28943",0.000790692821537009,0.0066735125977806,0.00420702944932986,"Ctsb/Ctsl/Ctsk",3
"GO:0046466","BP","GO:0046466","membrane lipid catabolic process","3/150","35/28943",0.000790692821537009,0.0066735125977806,0.00420702944932986,"Psap/Hexa/Hexb",3
"GO:0006914","BP","GO:0006914","autophagy","9/150","469/28943",0.000791031945120032,0.0066735125977806,0.00420702944932986,"Ctsd/Pmp22/Trem2/Myo5a/Atp6v0a1/Cd84/Cltc/Ctsa/Hmox1",9
"GO:0061919","BP","GO:0061919","process utilizing autophagic mechanism","9/150","469/28943",0.000791031945120032,0.0066735125977806,0.00420702944932986,"Ctsd/Pmp22/Trem2/Myo5a/Atp6v0a1/Cd84/Cltc/Ctsa/Hmox1",9
"GO:0034341","BP","GO:0034341","response to interferon-gamma","5/150","139/28943",0.000805356479270348,0.00677564376774557,0.00427141365980996,"Mrc1/Ccl6/Rab11fip5/Ccl9/Ccl8",5
"GO:0006690","BP","GO:0006690","icosanoid metabolic process","5/150","142/28943",0.000886443880383076,0.00743736156782944,0.00468856523198568,"Ltc4s/Tbxas1/Fabp5/Gpx1/Pdpn",5
"GO:0014902","BP","GO:0014902","myotube differentiation","5/150","143/28943",0.000914777625583633,0.00764020038905948,0.00481643625670899,"Pmp22/Pld3/Igf1/Gpx1/Ccl8",5
"GO:0010720","BP","GO:0010720","positive regulation of cell development","8/150","384/28943",0.000915623229337188,0.00764020038905948,0.00481643625670899,"Dab2/Nrp1/Igf1/Lrp1/Trf/Atxn1/Apoe/Fn1",8
"GO:0010038","BP","GO:0010038","response to metal ion","7/150","296/28943",0.000923848244678173,0.00768782708241728,0.00484646046039403,"Lgmn/Crip1/Mt1/CYTB/Trf/Fn1/Hmox1",7
"GO:0019934","BP","GO:0019934","cGMP-mediated signaling","3/150","37/28943",0.000931598607042273,0.00771030391844743,0.00486063001648928,"Ednrb/Cd36/Apoe",3
"GO:1904738","BP","GO:1904738","vascular associated smooth muscle cell migration","3/150","37/28943",0.000931598607042273,0.00771030391844743,0.00486063001648928,"Myo5a/Lrp1/Gna12",3
"GO:0002449","BP","GO:0002449","lymphocyte mediated immunity","9/150","483/28943",0.000972066959392105,0.00801334007638476,0.00505166614955631,"Lamp1/Trem2/Fcgr3/Cfh/C1qc/C1qa/C1qb/Cadm1/Prdx1",9
"GO:0008203","BP","GO:0008203","cholesterol metabolic process","5/150","145/28943",0.000973460762389897,0.00801334007638476,0.00505166614955631,"Abca1/Pmp22/Aplp2/Lrp1/Apoe",5
"GO:0019216","BP","GO:0019216","regulation of lipid metabolic process","8/150","388/28943",0.00097848178540409,0.00803301981888196,0.00506407239814398,"Dab2/Psap/Idh1/Trem2/Igf1/Cd36/Fabp5/Apoe",8
"GO:1902903","BP","GO:1902903","regulation of supramolecular fiber organization","8/150","389/28943",0.000994724639470203,0.0081195063455061,0.00511859411502798,"Mtss1/Eps8/Nrp1/Gda/Trem2/Cotl1/Sptbn1/Apoe",8
"GO:0010821","BP","GO:0010821","regulation of mitochondrion organization","5/150","146/28943",0.00100382987580347,0.0081195063455061,0.00511859411502798,"Vat1/Trem2/Igf1/Lmna/Gpx1",5
"GO:0001953","BP","GO:0001953","negative regulation of cell-matrix adhesion","3/150","38/28943",0.00100762701537224,0.0081195063455061,0.00511859411502798,"Lrp1/Adam15/Mmp12",3
"GO:0032692","BP","GO:0032692","negative regulation of interleukin-1 production","3/150","38/28943",0.00100762701537224,0.0081195063455061,0.00511859411502798,"Gas6/Trem2/Igf1",3
"GO:0034381","BP","GO:0034381","plasma lipoprotein particle clearance","3/150","38/28943",0.00100762701537224,0.0081195063455061,0.00511859411502798,"Trem2/Cd36/Apoe",3
"GO:0046686","BP","GO:0046686","response to cadmium ion","3/150","38/28943",0.00100762701537224,0.0081195063455061,0.00511859411502798,"Mt1/CYTB/Hmox1",3
"GO:1903580","BP","GO:1903580","positive regulation of ATP metabolic process","3/150","38/28943",0.00100762701537224,0.0081195063455061,0.00511859411502798,"Trem2/COX2/Igf1",3
